Frequency(Hz),Value Type:,RLGC1[1 1] - (Line_1_5:Line_1_5),RLGC1[1 2] - (Line_1_5:Line_2_6),RLGC1[1 3] - (Line_1_5:Line_3_7),RLGC1[1 4] - (Line_1_5:Line_4_8),RLGC1[2 2] - (Line_2_6:Line_2_6),RLGC1[2 3] - (Line_2_6:Line_3_7),RLGC1[2 4] - (Line_2_6:Line_4_8),RLGC1[3 3] - (Line_3_7:Line_3_7),RLGC1[3 4] - (Line_3_7:Line_4_8),RLGC1[4 4] - (Line_4_8:Line_4_8)
3.54e+10,Inductance,2.1872e-09,8.60438e-10,3.03045e-10,1.81435e-10,2.15783e-09,5.55795e-10,3.03075e-10,2.15758e-09,8.60717e-10,2.18945e-09
3.54e+10,Conductance,0.00136762,-0.000253248,-2.76041e-05,-1.85138e-05,0.00138409,-0.000111922,-2.75343e-05,0.00138471,-0.000253573,0.00136481
3.54e+10,Capacitance,4.15566e-13,-1.05786e-13,-7.92982e-15,-5.37255e-15,4.25668e-13,-5.08709e-14,-7.90606e-15,4.25785e-13,-1.05797e-13,4.14888e-13
3.55e+10,Resistance,1.17583,0.381515,0.157573,0.0259513,1.14398,0.351705,0.159074,1.14449,0.380627,1.14476
3.55e+10,Inductance,2.1877e-09,8.60825e-10,3.03206e-10,1.81477e-10,2.15823e-09,5.56078e-10,3.03237e-10,2.15798e-09,8.61105e-10,2.18996e-09
3.55e+10,Conductance,0.00137092,-0.000254001,-2.77642e-05,-1.85182e-05,0.00138753,-0.000112315,-2.76942e-05,0.00138816,-0.000254327,0.00136811
3.55e+10,Capacitance,4.15549e-13,-1.05802e-13,-7.94543e-15,-5.37748e-15,4.2567e-13,-5.0883e-14,-7.92167e-15,4.25787e-13,-1.05813e-13,4.14871e-13
3.56e+10,Resistance,1.17968,0.383603,0.157751,0.0251379,1.14753,0.353182,0.159258,1.14804,0.382717,1.14857
3.56e+10,Inductance,2.18821e-09,8.61213e-10,3.03367e-10,1.81518e-10,2.15864e-09,5.56361e-10,3.03398e-10,2.15839e-09,8.61493e-10,2.19047e-09
3.56e+10,Conductance,0.00137422,-0.000254755,-2.79241e-05,-1.85215e-05,0.00139098,-0.000112708,-2.7854e-05,0.00139161,-0.000255081,0.00137141
3.56e+10,Capacitance,4.15532e-13,-1.05818e-13,-7.96101e-15,-5.38229e-15,4.25672e-13,-5.08953e-14,-7.93725e-15,4.25789e-13,-1.05828e-13,4.14854e-13
3.57e+10,Resistance,1.18355,0.3857,0.157923,0.0243147,1.15108,0.354663,0.159438,1.15159,0.384813,1.15239
3.57e+10,Inductance,2.18872e-09,8.61601e-10,3.03527e-10,1.81558e-10,2.15904e-09,5.56644e-10,3.03558e-10,2.1588e-09,8.61882e-10,2.19097e-09
3.57e+10,Conductance,0.00137752,-0.00025551,-2.80836e-05,-1.85234e-05,0.00139442,-0.000113102,-2.80138e-05,0.00139505,-0.000255836,0.0013747
3.57e+10,Capacitance,4.15515e-13,-1.05834e-13,-7.97656e-15,-5.38699e-15,4.25673e-13,-5.09076e-14,-7.9528e-15,4.2579e-13,-1.05844e-13,4.14837e-13
3.58e+10,Resistance,1.18742,0.387801,0.158092,0.0234849,1.15464,0.356145,0.159612,1.15516,0.386918,1.15622
3.58e+10,Inductance,2.18923e-09,8.6199e-10,3.03686e-10,1.81596e-10,2.15945e-09,5.56927e-10,3.03719e-10,2.15921e-09,8.62271e-10,2.19148e-09
3.58e+10,Conductance,0.00138081,-0.000256265,-2.82433e-05,-1.85244e-05,0.00139786,-0.000113497,-2.81732e-05,0.00139849,-0.000256592,0.00137799
3.58e+10,Capacitance,4.15497e-13,-1.0585e-13,-7.99208e-15,-5.39156e-15,4.25675e-13,-5.09199e-14,-7.96831e-15,4.25792e-13,-1.0586e-13,4.1482e-13
3.59e+10,Resistance,1.19132,0.389911,0.158255,0.0226413,1.15821,0.357631,0.159781,1.15873,0.389029,1.16007
3.59e+10,Inductance,2.18974e-09,8.62379e-10,3.03845e-10,1.81634e-10,2.15986e-09,5.5721e-10,3.03878e-10,2.15961e-09,8.62661e-10,2.19199e-09
3.59e+10,Conductance,0.0013841,-0.000257021,-2.84028e-05,-1.85231e-05,0.0014013,-0.000113893,-2.83325e-05,0.00140193,-0.000257348,0.00138127
3.59e+10,Capacitance,4.1548e-13,-1.05866e-13,-8.00755e-15,-5.39602e-15,4.25677e-13,-5.09323e-14,-7.98379e-15,4.25794e-13,-1.05876e-13,4.14802e-13
3.6e+10,Resistance,1.19522,0.392029,0.158413,0.021792,1.16179,0.359117,0.159944,1.16231,0.391146,1.16392
3.6e+10,Inductance,2.19025e-09,8.62769e-10,3.04004e-10,1.81671e-10,2.16027e-09,5.57493e-10,3.04037e-10,2.16002e-09,8.63051e-10,2.1925e-09
3.6e+10,Conductance,0.00138739,-0.000257778,-2.85622e-05,-1.85213e-05,0.00140473,-0.00011429,-2.84917e-05,0.00140536,-0.000258106,0.00138455
3.6e+10,Capacitance,4.15462e-13,-1.05882e-13,-8.023e-15,-5.40036e-15,4.25679e-13,-5.09448e-14,-7.99923e-15,4.25796e-13,-1.05892e-13,4.14785e-13
3.61e+10,Resistance,1.19913,0.394153,0.158567,0.0209336,1.16538,0.360608,0.160105,1.16591,0.393273,1.16779
3.61e+10,Inductance,2.19076e-09,8.63158e-10,3.04162e-10,1.81707e-10,2.16068e-09,5.57776e-10,3.04195e-10,2.16043e-09,8.63441e-10,2.19302e-09
3.61e+10,Conductance,0.00139067,-0.000258536,-2.87213e-05,-1.85179e-05,0.00140816,-0.000114687,-2.8651e-05,0.0014088,-0.000258864,0.00138782
3.61e+10,Capacitance,4.15445e-13,-1.05898e-13,-8.03841e-15,-5.40458e-15,4.2568e-13,-5.09573e-14,-8.01464e-15,4.25797e-13,-1.05908e-13,4.14767e-13
3.62e+10,Resistance,1.20306,0.396283,0.158715,0.0200648,1.16898,0.362101,0.16026,1.1695,0.395402,1.17167
3.62e+10,Inductance,2.19127e-09,8.63549e-10,3.04319e-10,1.81742e-10,2.16109e-09,5.58059e-10,3.04353e-10,2.16084e-09,8.63832e-10,2.19353e-09
3.62e+10,Conductance,0.00139394,-0.000259294,-2.88803e-05,-1.85131e-05,0.00141159,-0.000115086,-2.88103e-05,0.00141222,-0.000259622,0.00139109
3.62e+10,Capacitance,4.15427e-13,-1.05914e-13,-8.05378e-15,-5.40868e-15,4.25682e-13,-5.09699e-14,-8.03002e-15,4.25799e-13,-1.05925e-13,4.1475e-13
3.63e+10,Resistance,1.20699,0.398421,0.158859,0.0191882,1.17259,0.363595,0.160408,1.17311,0.397541,1.17556
3.63e+10,Inductance,2.19179e-09,8.63939e-10,3.04476e-10,1.81776e-10,2.1615e-09,5.58342e-10,3.0451e-10,2.16126e-09,8.64223e-10,2.19404e-09
3.63e+10,Conductance,0.00139722,-0.000260053,-2.90394e-05,-1.85071e-05,0.00141501,-0.000115485,-2.89688e-05,0.00141565,-0.000260382,0.00139436
3.63e+10,Capacitance,4.15409e-13,-1.0593e-13,-8.06912e-15,-5.41267e-15,4.25684e-13,-5.09825e-14,-8.04536e-15,4.25801e-13,-1.05941e-13,4.14732e-13
3.64e+10,Resistance,1.21094,0.400566,0.158997,0.018302,1.1762,0.365094,0.160554,1.17673,0.399687,1.17946
3.64e+10,Inductance,2.1923e-09,8.64331e-10,3.04632e-10,1.81809e-10,2.16191e-09,5.58625e-10,3.04667e-10,2.16167e-09,8.64614e-10,2.19456e-09
3.64e+10,Conductance,0.00140048,-0.000260813,-2.91979e-05,-1.84997e-05,0.00141843,-0.000115885,-2.91278e-05,0.00141907,-0.000261142,0.00139762
3.64e+10,Capacitance,4.15391e-13,-1.05947e-13,-8.08442e-15,-5.41653e-15,4.25685e-13,-5.09952e-14,-8.06066e-15,4.25802e-13,-1.05957e-13,4.14714e-13
3.65e+10,Resistance,1.2149,0.402716,0.15913,0.017406,1.17983,0.366593,0.160694,1.18036,0.401839,1.18338
3.65e+10,Inductance,2.19282e-09,8.64722e-10,3.04787e-10,1.81841e-10,2.16232e-09,5.58908e-10,3.04823e-10,2.16208e-09,8.65006e-10,2.19507e-09
3.65e+10,Conductance,0.00140375,-0.000261573,-2.93565e-05,-1.84908e-05,0.00142185,-0.000116286,-2.92864e-05,0.00142249,-0.000261903,0.00140088
3.65e+10,Capacitance,4.15373e-13,-1.05963e-13,-8.09968e-15,-5.42029e-15,4.25687e-13,-5.10079e-14,-8.07592e-15,4.25804e-13,-1.05973e-13,4.14696e-13
3.66e+10,Resistance,1.21888,0.404875,0.159258,0.0165027,1.18346,0.368096,0.160829,1.184,0.404001,1.18731
3.66e+10,Inductance,2.19333e-09,8.65114e-10,3.04942e-10,1.81872e-10,2.16274e-09,5.59191e-10,3.04978e-10,2.16249e-09,8.65398e-10,2.19559e-09
3.66e+10,Conductance,0.00140701,-0.000262335,-2.95148e-05,-1.84809e-05,0.00142526,-0.000116688,-2.94448e-05,0.00142591,-0.000262665,0.00140413
3.66e+10,Capacitance,4.15355e-13,-1.05979e-13,-8.11491e-15,-5.42392e-15,4.25689e-13,-5.10207e-14,-8.09115e-15,4.25806e-13,-1.0599e-13,4.14678e-13
3.67e+10,Resistance,1.22286,0.407041,0.159383,0.0155893,1.18711,0.369601,0.160959,1.18764,0.406166,1.19125
3.67e+10,Inductance,2.19385e-09,8.65506e-10,3.05097e-10,1.81902e-10,2.16315e-09,5.59474e-10,3.05133e-10,2.16291e-09,8.65791e-10,2.19611e-09
3.67e+10,Conductance,0.00141026,-0.000263097,-2.96733e-05,-1.84694e-05,0.00142867,-0.00011709,-2.96029e-05,0.00142932,-0.000263427,0.00140738
3.67e+10,Capacitance,4.15337e-13,-1.05996e-13,-8.1301e-15,-5.42743e-15,4.25691e-13,-5.10335e-14,-8.10635e-15,4.25807e-13,-1.06006e-13,4.1466e-13
3.68e+10,Resistance,1.22686,0.409215,0.159503,0.0146667,1.19076,0.371111,0.161084,1.1913,0.408339,1.1952
3.68e+10,Inductance,2.19437e-09,8.65899e-10,3.05251e-10,1.81931e-10,2.16356e-09,5.59757e-10,3.05288e-10,2.16332e-09,8.66184e-10,2.19663e-09
3.68e+10,Conductance,0.00141351,-0.00026386,-2.98317e-05,-1.84563e-05,0.00143208,-0.000117494,-2.97611e-05,0.00143273,-0.00026419,0.00141062
3.68e+10,Capacitance,4.15319e-13,-1.06013e-13,-8.14526e-15,-5.43083e-15,4.25692e-13,-5.10464e-14,-8.1215e-15,4.25809e-13,-1.06023e-13,4.14642e-13
3.69e+10,Resistance,1.23087,0.411394,0.159615,0.0137364,1.19442,0.37262,0.161205,1.19497,0.410523,1.19916
3.69e+10,Inductance,2.19489e-09,8.66292e-10,3.05404e-10,1.81959e-10,2.16398e-09,5.6004e-10,3.05441e-10,2.16374e-09,8.66578e-10,2.19715e-09
3.69e+10,Conductance,0.00141676,-0.000264623,-2.9989e-05,-1.84424e-05,0.00143549,-0.000117898,-2.9919e-05,0.00143614,-0.000264954,0.00141386
3.69e+10,Capacitance,4.15301e-13,-1.06029e-13,-8.16037e-15,-5.43411e-15,4.25694e-13,-5.10594e-14,-8.13662e-15,4.25811e-13,-1.0604e-13,4.14624e-13
3.7e+10,Resistance,1.23489,0.413582,0.159723,0.0127965,1.1981,0.374131,0.161318,1.19864,0.41271,1.20314
3.7e+10,Inductance,2.19541e-09,8.66686e-10,3.05557e-10,1.81986e-10,2.16439e-09,5.60323e-10,3.05595e-10,2.16415e-09,8.66972e-10,2.19767e-09
3.7e+10,Conductance,0.00142,-0.000265388,-3.01467e-05,-1.84271e-05,0.00143889,-0.000118303,-3.00763e-05,0.00143954,-0.000265719,0.0014171
3.7e+10,Capacitance,4.15282e-13,-1.06046e-13,-8.17545e-15,-5.43727e-15,4.25696e-13,-5.10724e-14,-8.1517e-15,4.25812e-13,-1.06056e-13,4.14606e-13
3.71e+10,Resistance,1.23892,0.415776,0.159827,0.0118476,1.20178,0.375648,0.16143,1.20233,0.414907,1.20713
3.71e+10,Inductance,2.19593e-09,8.6708e-10,3.05709e-10,1.82012e-10,2.16481e-09,5.60605e-10,3.05747e-10,2.16457e-09,8.67366e-10,2.19819e-09
3.71e+10,Conductance,0.00142324,-0.000266153,-3.03041e-05,-1.84101e-05,0.00144229,-0.000118709,-3.02341e-05,0.00144294,-0.000266485,0.00142033
3.71e+10,Capacitance,4.15264e-13,-1.06063e-13,-8.19049e-15,-5.44031e-15,4.25697e-13,-5.10854e-14,-8.16675e-15,4.25814e-13,-1.06073e-13,4.14588e-13
3.72e+10,Resistance,1.24297,0.417977,0.159926,0.0108896,1.20547,0.377166,0.161534,1.20602,0.417108,1.21113
3.72e+10,Inductance,2.19646e-09,8.67474e-10,3.0586e-10,1.82037e-10,2.16523e-09,5.60888e-10,3.05899e-10,2.16498e-09,8.67761e-10,2.19871e-09
3.72e+10,Conductance,0.00142648,-0.000266919,-3.04614e-05,-1.8392e-05,0.00144568,-0.000119117,-3.03911e-05,0.00144634,-0.00026725,0.00142356
3.72e+10,Capacitance,4.15245e-13,-1.0608e-13,-8.20549e-15,-5.44324e-15,4.25699e-13,-5.10986e-14,-8.18175e-15,4.25816e-13,-1.0609e-13,4.14569e-13
3.73e+10,Resistance,1.24703,0.420187,0.16002,0.00992225,1.20917,0.378686,0.161635,1.20973,0.419319,1.21515
3.73e+10,Inductance,2.19698e-09,8.67869e-10,3.06011e-10,1.82062e-10,2.16564e-09,5.61171e-10,3.06051e-10,2.1654e-09,8.68156e-10,2.19923e-09
3.73e+10,Conductance,0.00142971,-0.000267686,-3.06186e-05,-1.83722e-05,0.00144907,-0.000119524,-3.05483e-05,0.00144973,-0.000268018,0.00142678
3.73e+10,Capacitance,4.15227e-13,-1.06097e-13,-8.22045e-15,-5.44604e-15,4.25701e-13,-5.11117e-14,-8.19672e-15,4.25817e-13,-1.06107e-13,4.14551e-13
3.74e+10,Resistance,1.2511,0.422402,0.160109,0.00894633,1.21288,0.380208,0.16173,1.21344,0.421536,1.21918
3.74e+10,Inductance,2.1975e-09,8.68264e-10,3.06162e-10,1.82085e-10,2.16606e-09,5.61454e-10,3.06202e-10,2.16582e-09,8.68552e-10,2.19976e-09
3.74e+10,Conductance,0.00143293,-0.000268453,-3.07754e-05,-1.83512e-05,0.00145246,-0.000119933,-3.07052e-05,0.00145312,-0.000268785,0.00143
3.74e+10,Capacitance,4.15208e-13,-1.06114e-13,-8.23538e-15,-5.44873e-15,4.25702e-13,-5.11249e-14,-8.21165e-15,4.25819e-13,-1.06124e-13,4.14532e-13
3.75e+10,Resistance,1.25519,0.424625,0.160192,0.00796085,1.21661,0.381733,0.16182,1.21716,0.42376,1.22321
3.75e+10,Inductance,2.19803e-09,8.68659e-10,3.06312e-10,1.82107e-10,2.16648e-09,5.61737e-10,3.06352e-10,2.16624e-09,8.68947e-10,2.20028e-09
3.75e+10,Conductance,0.00143615,-0.000269221,-3.09321e-05,-1.83288e-05,0.00145585,-0.000120342,-3.08617e-05,0.00145651,-0.000269554,0.00143322
3.75e+10,Capacitance,4.15189e-13,-1.06131e-13,-8.25026e-15,-5.45131e-15,4.25704e-13,-5.11382e-14,-8.22654e-15,4.2582e-13,-1.06141e-13,4.14513e-13
3.76e+10,Resistance,1.25928,0.426855,0.16027,0.00696768,1.22033,0.383261,0.161905,1.2209,0.425992,1.22727
3.76e+10,Inductance,2.19856e-09,8.69055e-10,3.06461e-10,1.82128e-10,2.1669e-09,5.6202e-10,3.06502e-10,2.16666e-09,8.69344e-10,2.20081e-09
3.76e+10,Conductance,0.00143937,-0.00026999,-3.1088e-05,-1.83053e-05,0.00145923,-0.000120753,-3.1018e-05,0.00145989,-0.000270323,0.00143643
3.76e+10,Capacitance,4.1517e-13,-1.06148e-13,-8.26511e-15,-5.45376e-15,4.25706e-13,-5.11515e-14,-8.24139e-15,4.25822e-13,-1.06158e-13,4.14495e-13
3.77e+10,Resistance,1.26339,0.429092,0.160343,0.00596576,1.22407,0.384792,0.161985,1.22464,0.428229,1.23133
3.77e+10,Inductance,2.19908e-09,8.69452e-10,3.0661e-10,1.82149e-10,2.16732e-09,5.62303e-10,3.06651e-10,2.16708e-09,8.69741e-10,2.20134e-09
3.77e+10,Conductance,0.00144258,-0.00027076,-3.12438e-05,-1.82804e-05,0.00146261,-0.000121164,-3.11741e-05,0.00146327,-0.000271093,0.00143963
3.77e+10,Capacitance,4.15151e-13,-1.06165e-13,-8.27991e-15,-5.4561e-15,4.25707e-13,-5.11649e-14,-8.2562e-15,4.25824e-13,-1.06175e-13,4.14476e-13
3.78e+10,Resistance,1.26752,0.431334,0.160411,0.00495348,1.22782,0.386325,0.162059,1.22839,0.430475,1.23541
3.78e+10,Inductance,2.19961e-09,8.69848e-10,3.06758e-10,1.82168e-10,2.16774e-09,5.62586e-10,3.068e-10,2.1675e-09,8.70138e-10,2.20187e-09
3.78e+10,Conductance,0.00144579,-0.00027153,-3.13998e-05,-1.8254e-05,0.00146599,-0.000121576,-3.13295e-05,0.00146665,-0.000271864,0.00144284
3.78e+10,Capacitance,4.15132e-13,-1.06182e-13,-8.29467e-15,-5.45832e-15,4.25709e-13,-5.11783e-14,-8.27097e-15,4.25825e-13,-1.06193e-13,4.14457e-13
3.79e+10,Resistance,1.27165,0.433588,0.160474,0.0039329,1.23158,0.387861,0.16213,1.23215,0.43273,1.2395
3.79e+10,Inductance,2.20014e-09,8.70245e-10,3.06906e-10,1.82187e-10,2.16816e-09,5.62869e-10,3.06948e-10,2.16792e-09,8.70535e-10,2.20239e-09
3.79e+10,Conductance,0.00144899,-0.000272302,-3.15552e-05,-1.8226e-05,0.00146936,-0.000121989,-3.14854e-05,0.00147003,-0.000272636,0.00144603
3.79e+10,Capacitance,4.15113e-13,-1.062e-13,-8.3094e-15,-5.46042e-15,4.2571e-13,-5.11918e-14,-8.2857e-15,4.25827e-13,-1.0621e-13,4.14438e-13
3.8e+10,Resistance,1.2758,0.435846,0.160533,0.00290222,1.23535,0.389398,0.162194,1.23592,0.43499,1.24361
3.8e+10,Inductance,2.20067e-09,8.70643e-10,3.07053e-10,1.82204e-10,2.16858e-09,5.63152e-10,3.07096e-10,2.16834e-09,8.70933e-10,2.20293e-09
3.8e+10,Conductance,0.00145219,-0.000273074,-3.17107e-05,-1.81965e-05,0.00147273,-0.000122403,-3.16407e-05,0.0014734,-0.000273408,0.00144923
3.8e+10,Capacitance,4.15094e-13,-1.06217e-13,-8.32408e-15,-5.4624e-15,4.25712e-13,-5.12053e-14,-8.30039e-15,4.25828e-13,-1.06227e-13,4.14419e-13
3.81e+10,Resistance,1.27996,0.438113,0.160585,0.0018634,1.23913,0.390939,0.162254,1.2397,0.43726,1.24773
3.81e+10,Inductance,2.20121e-09,8.71041e-10,3.07199e-10,1.82221e-10,2.169e-09,5.63435e-10,3.07243e-10,2.16876e-09,8.71331e-10,2.20346e-09
3.81e+10,Conductance,0.00145539,-0.000273847,-3.18656e-05,-1.81659e-05,0.0014761,-0.000122818,-3.17956e-05,0.00147677,-0.000274182,0.00145242
3.81e+10,Capacitance,4.15075e-13,-1.06235e-13,-8.33872e-15,-5.46427e-15,4.25714e-13,-5.12189e-14,-8.31503e-15,4.2583e-13,-1.06245e-13,4.144e-13
3.82e+10,Resistance,1.28414,0.440386,0.160632,0.000815642,1.24292,0.392482,0.162308,1.24349,0.439531,1.25186
3.82e+10,Inductance,2.20174e-09,8.71439e-10,3.07345e-10,1.82236e-10,2.16942e-09,5.63718e-10,3.07389e-10,2.16919e-09,8.7173e-10,2.20399e-09
3.82e+10,Conductance,0.00145858,-0.00027462,-3.20201e-05,-1.81339e-05,0.00147946,-0.000123233,-3.19506e-05,0.00148013,-0.000274955,0.0014556
3.82e+10,Capacitance,4.15055e-13,-1.06252e-13,-8.35332e-15,-5.46602e-15,4.25715e-13,-5.12325e-14,-8.32964e-15,4.25831e-13,-1.06262e-13,4.14381e-13
3.83e+10,Resistance,1.28832,0.442666,0.160674,-0.000240417,1.24671,0.394027,0.162357,1.2473,0.441814,1.256
3.83e+10,Inductance,2.20227e-09,8.71838e-10,3.0749e-10,1.82251e-10,2.16985e-09,5.64001e-10,3.07535e-10,2.16961e-09,8.72129e-10,2.20452e-09
3.83e+10,Conductance,0.00146176,-0.000275395,-3.21743e-05,-1.81007e-05,0.00148282,-0.00012365,-3.21047e-05,0.0014835,-0.000275729,0.00145878
3.83e+10,Capacitance,4.15036e-13,-1.0627e-13,-8.36788e-15,-5.46765e-15,4.25717e-13,-5.12462e-14,-8.3442e-15,4.25833e-13,-1.0628e-13,4.14361e-13
3.84e+10,Resistance,1.29253,0.444953,0.160713,-0.00130654,1.25052,0.395575,0.162402,1.25111,0.444104,1.26016
3.84e+10,Inductance,2.20281e-09,8.72237e-10,3.07635e-10,1.82264e-10,2.17027e-09,5.64284e-10,3.0768e-10,2.17003e-09,8.72529e-10,2.20506e-09
3.84e+10,Conductance,0.00146495,-0.000276169,-3.23289e-05,-1.80655e-05,0.00148618,-0.000124067,-3.22591e-05,0.00148686,-0.000276505,0.00146196
3.84e+10,Capacitance,4.15016e-13,-1.06287e-13,-8.38239e-15,-5.46916e-15,4.25718e-13,-5.126e-14,-8.35873e-15,4.25834e-13,-1.06297e-13,4.14342e-13
3.85e+10,Resistance,1.29674,0.447249,0.160745,-0.00238088,1.25434,0.397125,0.162441,1.25493,0.446401,1.26433
3.85e+10,Inductance,2.20334e-09,8.72636e-10,3.07779e-10,1.82277e-10,2.1707e-09,5.64567e-10,3.07825e-10,2.17046e-09,8.72929e-10,2.20559e-09
3.85e+10,Conductance,0.00146812,-0.000276945,-3.24823e-05,-1.80294e-05,0.00148954,-0.000124486,-3.24128e-05,0.00149021,-0.000277281,0.00146513
3.85e+10,Capacitance,4.14997e-13,-1.06305e-13,-8.39686e-15,-5.47056e-15,4.2572e-13,-5.12738e-14,-8.37321e-15,4.25836e-13,-1.06315e-13,4.14322e-13
3.86e+10,Resistance,1.30097,0.449552,0.160771,-0.00346433,1.25817,0.398679,0.162473,1.25876,0.448705,1.26851
3.86e+10,Inductance,2.20388e-09,8.73036e-10,3.07923e-10,1.82289e-10,2.17112e-09,5.6485e-10,3.07969e-10,2.17089e-09,8.73329e-10,2.20613e-09
3.86e+10,Conductance,0.0014713,-0.000277722,-3.26355e-05,-1.79919e-05,0.00149289,-0.000124905,-3.25661e-05,0.00149356,-0.000278058,0.00146829
3.86e+10,Capacitance,4.14977e-13,-1.06323e-13,-8.41129e-15,-5.47184e-15,4.25721e-13,-5.12876e-14,-8.38765e-15,4.25837e-13,-1.06333e-13,4.14303e-13
3.87e+10,Resistance,1.30521,0.451861,0.160793,-0.00455737,1.26201,0.400233,0.162503,1.2626,0.451017,1.27271
3.87e+10,Inductance,2.20442e-09,8.73437e-10,3.08066e-10,1.82299e-10,2.17155e-09,5.65132e-10,3.08112e-10,2.17131e-09,8.7373e-10,2.20667e-09
3.87e+10,Conductance,0.00147446,-0.0002785,-3.27889e-05,-1.79526e-05,0.00149623,-0.000125325,-3.27196e-05,0.00149691,-0.000278836,0.00147146
3.87e+10,Capacitance,4.14957e-13,-1.06341e-13,-8.42568e-15,-5.473e-15,4.25723e-13,-5.13015e-14,-8.40204e-15,4.25839e-13,-1.06351e-13,4.14283e-13
3.88e+10,Resistance,1.30946,0.454178,0.160809,-0.0056588,1.26585,0.401791,0.162525,1.26645,0.453336,1.27692
3.88e+10,Inductance,2.20496e-09,8.73837e-10,3.08208e-10,1.82309e-10,2.17197e-09,5.65415e-10,3.08255e-10,2.17174e-09,8.74131e-10,2.2072e-09
3.88e+10,Conductance,0.00147763,-0.000279278,-3.29415e-05,-1.79122e-05,0.00149958,-0.000125746,-3.28722e-05,0.00150026,-0.000279615,0.00147462
3.88e+10,Capacitance,4.14937e-13,-1.06359e-13,-8.44002e-15,-5.47405e-15,4.25724e-13,-5.13155e-14,-8.4164e-15,4.2584e-13,-1.06369e-13,4.14263e-13
3.89e+10,Resistance,1.31373,0.456503,0.160821,-0.0067693,1.26971,0.403352,0.162544,1.27031,0.455661,1.28115
3.89e+10,Inductance,2.20549e-09,8.74238e-10,3.0835e-10,1.82318e-10,2.1724e-09,5.65698e-10,3.08398e-10,2.17217e-09,8.74532e-10,2.20774e-09
3.89e+10,Conductance,0.00148079,-0.000280057,-3.3094e-05,-1.78702e-05,0.00150292,-0.000126168,-3.30249e-05,0.0015036,-0.000280394,0.00147777
3.89e+10,Capacitance,4.14917e-13,-1.06377e-13,-8.45432e-15,-5.47497e-15,4.25726e-13,-5.13295e-14,-8.43071e-15,4.25842e-13,-1.06387e-13,4.14243e-13
3.9e+10,Resistance,1.31802,0.458834,0.160828,-0.00788836,1.27358,0.404913,0.162558,1.27418,0.457995,1.28539
3.9e+10,Inductance,2.20604e-09,8.7464e-10,3.08491e-10,1.82326e-10,2.17283e-09,5.65981e-10,3.0854e-10,2.17259e-09,8.74934e-10,2.20828e-09
3.9e+10,Conductance,0.00148394,-0.000280837,-3.32464e-05,-1.78268e-05,0.00150626,-0.00012659,-3.31773e-05,0.00150694,-0.000281174,0.00148092
3.9e+10,Capacitance,4.14897e-13,-1.06395e-13,-8.46858e-15,-5.47578e-15,4.25727e-13,-5.13435e-14,-8.44498e-15,4.25843e-13,-1.06405e-13,4.14223e-13
3.91e+10,Resistance,1.32231,0.461173,0.160828,-0.00901714,1.27746,0.406478,0.162566,1.27806,0.460336,1.28964
3.91e+10,Inductance,2.20658e-09,8.75041e-10,3.08632e-10,1.82333e-10,2.17326e-09,5.66264e-10,3.08681e-10,2.17302e-09,8.75336e-10,2.20883e-09
3.91e+10,Conductance,0.00148709,-0.000281618,-3.3398e-05,-1.7782e-05,0.00150959,-0.000127013,-3.33293e-05,0.00151028,-0.000281955,0.00148406
3.91e+10,Capacitance,4.14877e-13,-1.06413e-13,-8.48279e-15,-5.47648e-15,4.25729e-13,-5.13576e-14,-8.4592e-15,4.25845e-13,-1.06423e-13,4.14203e-13
3.92e+10,Resistance,1.32662,0.463519,0.160824,-0.0101543,1.28135,0.408046,0.162567,1.28195,0.462685,1.29391
3.92e+10,Inductance,2.20712e-09,8.75444e-10,3.08772e-10,1.82339e-10,2.17369e-09,5.66547e-10,3.08822e-10,2.17345e-09,8.75739e-10,2.20937e-09
3.92e+10,Conductance,0.00149024,-0.000282399,-3.35495e-05,-1.77359e-05,0.00151292,-0.000127438,-3.34806e-05,0.00151361,-0.000282737,0.0014872
3.92e+10,Capacitance,4.14856e-13,-1.06431e-13,-8.49696e-15,-5.47705e-15,4.2573e-13,-5.13718e-14,-8.47337e-15,4.25846e-13,-1.06441e-13,4.14183e-13
3.93e+10,Resistance,1.33094,0.465873,0.160813,-0.0113005,1.28524,0.409617,0.162564,1.28585,0.465041,1.29819
3.93e+10,Inductance,2.20766e-09,8.75846e-10,3.08912e-10,1.82344e-10,2.17412e-09,5.66829e-10,3.08962e-10,2.17388e-09,8.76142e-10,2.20991e-09
3.93e+10,Conductance,0.00149338,-0.000283181,-3.37001e-05,-1.76884e-05,0.00151625,-0.000127864,-3.36314e-05,0.00151694,-0.000283519,0.00149034
3.93e+10,Capacitance,4.14836e-13,-1.06449e-13,-8.51108e-15,-5.47751e-15,4.25731e-13,-5.1386e-14,-8.48751e-15,4.25847e-13,-1.06459e-13,4.14163e-13
3.94e+10,Resistance,1.33528,0.468233,0.160799,-0.0124557,1.28915,0.411189,0.162556,1.28976,0.467403,1.30248
3.94e+10,Inductance,2.20821e-09,8.76249e-10,3.09051e-10,1.82348e-10,2.17455e-09,5.67112e-10,3.09101e-10,2.17431e-09,8.76546e-10,2.21046e-09
3.94e+10,Conductance,0.00149652,-0.000283964,-3.38511e-05,-1.76393e-05,0.00151958,-0.000128289,-3.37823e-05,0.00152027,-0.000284302,0.00149347
