Frequency(Hz),Value Type:,RLGC1[1 1] - (Line_1_3:Line_1_3),RLGC1[1 2] - (Line_1_3:Line_2_4),RLGC1[2 2] - (Line_2_4:Line_2_4)
2.09e+10,Conductance,0.00231068,-0.000461552,0.00231068
2.09e+10,Capacitance,1.01799e-12,-2.56305e-13,1.01799e-12
2.1e+10,Resistance,2.15093,0.144666,2.15093
2.1e+10,Inductance,5.27058e-09,1.96455e-09,5.27058e-09
2.1e+10,Conductance,0.00232148,-0.000463527,0.00232148
2.1e+10,Capacitance,1.018e-12,-2.56302e-13,1.018e-12
2.11e+10,Resistance,2.15689,0.145688,2.15689
2.11e+10,Inductance,5.27057e-09,1.96456e-09,5.27057e-09
2.11e+10,Conductance,0.00233203,-0.000465645,0.00233203
2.11e+10,Capacitance,1.018e-12,-2.56302e-13,1.018e-12
2.12e+10,Resistance,2.16163,0.145639,2.16163
2.12e+10,Inductance,5.27055e-09,1.96455e-09,5.27055e-09
2.12e+10,Conductance,0.00234271,-0.000467565,0.00234271
2.12e+10,Capacitance,1.018e-12,-2.563e-13,1.018e-12
2.13e+10,Resistance,2.16567,0.145035,2.16567
2.13e+10,Inductance,5.27051e-09,1.96455e-09,5.27051e-09
2.13e+10,Conductance,0.0023535,-0.000469465,0.0023535
2.13e+10,Capacitance,1.018e-12,-2.56301e-13,1.018e-12
2.14e+10,Resistance,2.17335,0.148013,2.17335
2.14e+10,Inductance,5.27052e-09,1.96458e-09,5.27052e-09
2.14e+10,Conductance,0.00236382,-0.000471644,0.00236382
2.14e+10,Capacitance,1.01799e-12,-2.56304e-13,1.01799e-12
2.15e+10,Resistance,2.17697,0.14686,2.17697
2.15e+10,Inductance,5.27046e-09,1.96455e-09,5.27046e-09
2.15e+10,Conductance,0.00237468,-0.000473568,0.00237468
2.15e+10,Capacitance,1.018e-12,-2.56302e-13,1.018e-12
2.16e+10,Resistance,2.17786,0.143408,2.17786
2.16e+10,Inductance,5.27047e-09,1.96457e-09,5.27047e-09
2.16e+10,Conductance,0.00238576,-0.000474967,0.00238576
2.16e+10,Capacitance,1.01799e-12,-2.56302e-13,1.01799e-12
2.17e+10,Resistance,2.18501,0.145677,2.18501
2.17e+10,Inductance,5.27045e-09,1.96457e-09,5.27045e-09
2.17e+10,Conductance,0.00239617,-0.000477219,0.00239617
2.17e+10,Capacitance,1.01799e-12,-2.56302e-13,1.01799e-12
2.18e+10,Resistance,2.19112,0.147002,2.19112
2.18e+10,Inductance,5.27041e-09,1.96457e-09,5.27041e-09
2.18e+10,Conductance,0.00240672,-0.000479419,0.00240672
2.18e+10,Capacitance,1.018e-12,-2.56305e-13,1.018e-12
2.19e+10,Resistance,2.19574,0.147101,2.19574
2.19e+10,Inductance,5.27039e-09,1.96458e-09,5.27039e-09
2.19e+10,Conductance,0.00241742,-0.00048134,0.00241742
2.19e+10,Capacitance,1.018e-12,-2.56306e-13,1.018e-12
2.2e+10,Resistance,2.20161,0.148156,2.20161
2.2e+10,Inductance,5.27036e-09,1.96456e-09,5.27036e-09
2.2e+10,Conductance,0.00242797,-0.000483453,0.00242797
2.2e+10,Capacitance,1.018e-12,-2.56304e-13,1.018e-12
2.21e+10,Resistance,2.20604,0.148228,2.20604
2.21e+10,Inductance,5.27034e-09,1.96457e-09,5.27034e-09
2.21e+10,Conductance,0.00243869,-0.000485326,0.00243869
2.21e+10,Capacitance,1.018e-12,-2.56305e-13,1.018e-12
2.22e+10,Resistance,2.21119,0.148144,2.21119
2.22e+10,Inductance,5.27033e-09,1.96455e-09,5.27033e-09
2.22e+10,Conductance,0.00244926,-0.000487275,0.00244926
2.22e+10,Capacitance,1.01799e-12,-2.563e-13,1.01799e-12
2.23e+10,Resistance,2.21683,0.149079,2.21683
2.23e+10,Inductance,5.27028e-09,1.96453e-09,5.27028e-09
2.23e+10,Conductance,0.00245985,-0.00048942,0.00245985
2.23e+10,Capacitance,1.018e-12,-2.56299e-13,1.018e-12
2.24e+10,Resistance,2.21952,0.147541,2.21952
2.24e+10,Inductance,5.27025e-09,1.96454e-09,5.27025e-09
2.24e+10,Conductance,0.0024708,-0.000491227,0.0024708
2.24e+10,Capacitance,1.018e-12,-2.56302e-13,1.018e-12
2.25e+10,Resistance,2.22346,0.146256,2.22346
2.25e+10,Inductance,5.27025e-09,1.96453e-09,5.27025e-09
2.25e+10,Conductance,0.00248145,-0.000492902,0.00248145
2.25e+10,Capacitance,1.01799e-12,-2.56299e-13,1.01799e-12
2.26e+10,Resistance,2.22837,0.148176,2.22837
2.26e+10,Inductance,5.27022e-09,1.96457e-09,5.27022e-09
2.26e+10,Conductance,0.00249231,-0.00049521,0.00249231
2.26e+10,Capacitance,1.018e-12,-2.56307e-13,1.018e-12
2.27e+10,Resistance,2.23449,0.151776,2.23449
2.27e+10,Inductance,5.27017e-09,1.96457e-09,5.27017e-09
2.27e+10,Conductance,0.00250315,-0.000497957,0.00250315
2.27e+10,Capacitance,1.01801e-12,-2.56314e-13,1.01801e-12
2.28e+10,Resistance,2.24273,0.152989,2.24273
2.28e+10,Inductance,5.27018e-09,1.96456e-09,5.27018e-09
2.28e+10,Conductance,0.00251305,-0.00049959,0.00251305
2.28e+10,Capacitance,1.018e-12,-2.56305e-13,1.018e-12
2.29e+10,Resistance,2.24843,0.146527,2.24843
2.29e+10,Inductance,5.27018e-09,1.96452e-09,5.27018e-09
2.29e+10,Conductance,0.00252254,-0.000499815,0.00252254
2.29e+10,Capacitance,1.01798e-12,-2.56292e-13,1.01798e-12
2.3e+10,Resistance,2.25067,0.151514,2.25067
2.3e+10,Inductance,5.27012e-09,1.96454e-09,5.27012e-09
2.3e+10,Conductance,0.00253453,-0.000503466,0.00253453
2.3e+10,Capacitance,1.018e-12,-2.56303e-13,1.018e-12
2.31e+10,Resistance,2.25178,0.154887,2.25178
2.31e+10,Inductance,5.27007e-09,1.96453e-09,5.27007e-09
2.31e+10,Conductance,0.00254657,-0.000506903,0.00254657
2.31e+10,Capacitance,1.018e-12,-2.56303e-13,1.018e-12
2.32e+10,Resistance,2.25296,0.159905,2.25296
2.32e+10,Inductance,5.27007e-09,1.96451e-09,5.27007e-09
2.32e+10,Conductance,0.00255876,-0.000510557,0.00255876
2.32e+10,Capacitance,1.01799e-12,-2.56297e-13,1.01799e-12
2.33e+10,Resistance,2.26053,0.158488,2.26053
2.33e+10,Inductance,5.27009e-09,1.96452e-09,5.27009e-09
2.33e+10,Conductance,0.00256841,-0.000511405,0.00256841
2.33e+10,Capacitance,1.01799e-12,-2.56295e-13,1.01799e-12
2.34e+10,Resistance,2.26616,0.156596,2.26616
2.34e+10,Inductance,5.27006e-09,1.96451e-09,5.27006e-09
2.34e+10,Conductance,0.00257857,-0.000512845,0.00257857
2.34e+10,Capacitance,1.01799e-12,-2.56293e-13,1.01799e-12
2.35e+10,Resistance,2.27797,0.149457,2.27797
2.35e+10,Inductance,5.26999e-09,1.96455e-09,5.26999e-09
2.35e+10,Conductance,0.00258648,-0.000512046,0.00258648
2.35e+10,Capacitance,1.018e-12,-2.56311e-13,1.018e-12
2.36e+10,Resistance,2.2795,0.153655,2.2795
2.36e+10,Inductance,5.26999e-09,1.96452e-09,5.26999e-09
2.36e+10,Conductance,0.00259846,-0.000515467,0.00259846
2.36e+10,Capacitance,1.01799e-12,-2.563e-13,1.01799e-12
2.37e+10,Resistance,2.28592,0.153355,2.28592
2.37e+10,Inductance,5.26995e-09,1.96453e-09,5.26995e-09
2.37e+10,Conductance,0.00260863,-0.000517141,0.00260863
2.37e+10,Capacitance,1.018e-12,-2.56304e-13,1.018e-12
2.38e+10,Resistance,2.28852,0.151431,2.28852
2.38e+10,Inductance,5.26995e-09,1.96454e-09,5.26995e-09
2.38e+10,Conductance,0.00261946,-0.000518751,0.00261946
2.38e+10,Capacitance,1.018e-12,-2.56306e-13,1.018e-12
2.39e+10,Resistance,2.29393,0.155622,2.29393
2.39e+10,Inductance,5.26995e-09,1.96452e-09,5.26995e-09
2.39e+10,Conductance,0.00263046,-0.00052152,0.00263046
2.39e+10,Capacitance,1.01799e-12,-2.56299e-13,1.01799e-12
2.4e+10,Resistance,2.29992,0.154234,2.29992
2.4e+10,Inductance,5.26989e-09,1.96453e-09,5.26989e-09
2.4e+10,Conductance,0.0026406,-0.000523021,0.0026406
2.4e+10,Capacitance,1.018e-12,-2.56304e-13,1.018e-12
2.41e+10,Resistance,2.30233,0.152172,2.30233
2.41e+10,Inductance,5.26987e-09,1.96452e-09,5.26987e-09
2.41e+10,Conductance,0.00265151,-0.000524907,0.00265151
2.41e+10,Capacitance,1.018e-12,-2.56303e-13,1.018e-12
2.42e+10,Resistance,2.31035,0.156553,2.31035
2.42e+10,Inductance,5.26985e-09,1.96451e-09,5.26985e-09
2.42e+10,Conductance,0.0026619,-0.000527342,0.0026619
2.42e+10,Capacitance,1.018e-12,-2.56301e-13,1.018e-12
2.43e+10,Resistance,2.3154,0.156838,2.3154
2.43e+10,Inductance,5.26985e-09,1.96453e-09,5.26985e-09
2.43e+10,Conductance,0.00267243,-0.000529191,0.00267243
2.43e+10,Capacitance,1.018e-12,-2.56304e-13,1.018e-12
2.44e+10,Resistance,2.31976,0.156058,2.31976
2.44e+10,Inductance,5.2698e-09,1.96452e-09,5.2698e-09
2.44e+10,Conductance,0.00268304,-0.000531114,0.00268304
2.44e+10,Capacitance,1.018e-12,-2.56304e-13,1.018e-12
2.45e+10,Resistance,2.32346,0.156842,2.32346
2.45e+10,Inductance,5.26981e-09,1.96452e-09,5.26981e-09
2.45e+10,Conductance,0.00269393,-0.000533162,0.00269393
2.45e+10,Capacitance,1.01799e-12,-2.56302e-13,1.01799e-12
2.46e+10,Resistance,2.33131,0.159478,2.33131
2.46e+10,Inductance,5.26978e-09,1.96452e-09,5.26978e-09
2.46e+10,Conductance,0.00270415,-0.000535325,0.00270415
2.46e+10,Capacitance,1.018e-12,-2.56304e-13,1.018e-12
2.47e+10,Resistance,2.33535,0.158171,2.33535
2.47e+10,Inductance,5.26974e-09,1.96451e-09,5.26974e-09
2.47e+10,Conductance,0.00271473,-0.000537057,0.00271473
2.47e+10,Capacitance,1.018e-12,-2.56305e-13,1.018e-12
2.48e+10,Resistance,2.33959,0.157989,2.33959
2.48e+10,Inductance,5.26974e-09,1.96454e-09,5.26974e-09
2.48e+10,Conductance,0.00272536,-0.000538838,0.00272536
2.48e+10,Capacitance,1.018e-12,-2.56308e-13,1.018e-12
2.49e+10,Resistance,2.34063,0.156438,2.34063
2.49e+10,Inductance,5.26972e-09,1.9645e-09,5.26972e-09
2.49e+10,Conductance,0.00273665,-0.000541059,0.00273665
2.49e+10,Capacitance,1.01799e-12,-2.563e-13,1.01799e-12
2.5e+10,Resistance,2.34394,0.155565,2.34394
2.5e+10,Inductance,5.26971e-09,1.9645e-09,5.26971e-09
2.5e+10,Conductance,0.00274744,-0.000542958,0.00274744
2.5e+10,Capacitance,1.01799e-12,-2.563e-13,1.01799e-12
2.51e+10,Resistance,2.35577,0.161485,2.35577
2.51e+10,Inductance,5.26967e-09,1.96452e-09,5.26967e-09
2.51e+10,Conductance,0.00275708,-0.000545112,0.00275708
2.51e+10,Capacitance,1.018e-12,-2.56306e-13,1.018e-12
2.52e+10,Resistance,2.35965,0.161835,2.35965
2.52e+10,Inductance,5.26966e-09,1.96451e-09,5.26966e-09
2.52e+10,Conductance,0.00276794,-0.00054734,0.00276794
2.52e+10,Capacitance,1.018e-12,-2.56302e-13,1.018e-12
2.53e+10,Resistance,2.36391,0.161735,2.36391
2.53e+10,Inductance,5.26965e-09,1.96452e-09,5.26965e-09
2.53e+10,Conductance,0.00277856,-0.000549155,0.00277856
2.53e+10,Capacitance,1.018e-12,-2.56304e-13,1.018e-12
2.54e+10,Resistance,2.36751,0.161135,2.36751
2.54e+10,Inductance,5.26961e-09,1.9645e-09,5.26961e-09
2.54e+10,Conductance,0.00278932,-0.000551073,0.00278932
2.54e+10,Capacitance,1.018e-12,-2.56302e-13,1.018e-12
2.55e+10,Resistance,2.36782,0.156945,2.36782
2.55e+10,Inductance,5.2696e-09,1.96451e-09,5.2696e-09
2.55e+10,Conductance,0.00280039,-0.000552721,0.00280039
2.55e+10,Capacitance,1.018e-12,-2.56303e-13,1.018e-12
2.56e+10,Resistance,2.37514,0.160066,2.37514
2.56e+10,Inductance,5.26958e-09,1.96451e-09,5.26958e-09
2.56e+10,Conductance,0.00281071,-0.000554835,0.00281071
2.56e+10,Capacitance,1.018e-12,-2.56303e-13,1.018e-12
2.57e+10,Resistance,2.37523,0.155261,2.37523
2.57e+10,Inductance,5.26955e-09,1.9645e-09,5.26955e-09
2.57e+10,Conductance,0.0028218,-0.000556497,0.0028218
2.57e+10,Capacitance,1.018e-12,-2.56303e-13,1.018e-12
2.58e+10,Resistance,2.38337,0.159413,2.38337
2.58e+10,Inductance,5.26952e-09,1.96448e-09,5.26952e-09
2.58e+10,Conductance,0.00283207,-0.000558785,0.00283207
2.58e+10,Capacitance,1.018e-12,-2.56301e-13,1.018e-12
2.59e+10,Resistance,2.38755,0.159057,2.38755
2.59e+10,Inductance,5.26951e-09,1.96449e-09,5.26951e-09
2.59e+10,Conductance,0.00284271,-0.000560705,0.00284271
2.59e+10,Capacitance,1.018e-12,-2.56302e-13,1.018e-12
2.6e+10,Resistance,2.38918,0.156726,2.38918
2.6e+10,Inductance,5.26951e-09,1.9645e-09,5.26951e-09
2.6e+10,Conductance,0.00285369,-0.000562504,0.00285369
2.6e+10,Capacitance,1.018e-12,-2.56303e-13,1.018e-12
2.61e+10,Resistance,2.40105,0.164235,2.40105
2.61e+10,Inductance,5.26951e-09,1.96452e-09,5.26951e-09
2.61e+10,Conductance,0.0028635,-0.000565083,0.0028635
2.61e+10,Capacitance,1.01799e-12,-2.56305e-13,1.01799e-12
2.62e+10,Resistance,2.4044,0.163482,2.4044
2.62e+10,Inductance,5.26944e-09,1.96447e-09,5.26944e-09
2.62e+10,Conductance,0.00287427,-0.000566905,0.00287427
2.62e+10,Capacitance,1.018e-12,-2.563e-13,1.018e-12
2.63e+10,Resistance,2.41134,0.166096,2.41134
2.63e+10,Inductance,5.26944e-09,1.96449e-09,5.26944e-09
2.63e+10,Conductance,0.00288463,-0.000569122,0.00288463
2.63e+10,Capacitance,1.018e-12,-2.56302e-13,1.018e-12
2.64e+10,Resistance,2.40722,0.157702,2.40722
2.64e+10,Inductance,5.26943e-09,1.96449e-09,5.26943e-09
2.64e+10,Conductance,0.00289619,-0.000570393,0.00289619
2.64e+10,Capacitance,1.018e-12,-2.56303e-13,1.018e-12
2.65e+10,Resistance,2.42845,0.174777,2.42845
2.65e+10,Inductance,5.26939e-09,1.96447e-09,5.26939e-09
2.65e+10,Conductance,0.002905,-0.000573798,0.002905
2.65e+10,Capacitance,1.018e-12,-2.56301e-13,1.018e-12
2.66e+10,Resistance,2.43116,0.173125,2.43116
2.66e+10,Inductance,5.26937e-09,1.96447e-09,5.26937e-09
2.66e+10,Conductance,0.00291582,-0.000575658,0.00291582
2.66e+10,Capacitance,1.018e-12,-2.563e-13,1.018e-12
2.67e+10,Resistance,2.42143,0.158686,2.42143
2.67e+10,Inductance,5.26932e-09,1.96444e-09,5.26932e-09
2.67e+10,Conductance,0.0029279,-0.000576112,0.0029279
2.67e+10,Capacitance,1.018e-12,-2.56298e-13,1.018e-12
2.68e+10,Resistance,2.4451,0.178199,2.4451
2.68e+10,Inductance,5.26941e-09,1.96454e-09,5.26941e-09
2.68e+10,Conductance,0.00293648,-0.00058017,0.00293648
2.68e+10,Capacitance,1.01799e-12,-2.56308e-13,1.01799e-12
2.69e+10,Resistance,2.4199,0.149238,2.4199
2.69e+10,Inductance,5.26929e-09,1.96444e-09,5.26929e-09
2.69e+10,Conductance,0.00295031,-0.000579075,0.00295031
2.69e+10,Capacitance,1.018e-12,-2.56298e-13,1.018e-12
2.7e+10,Resistance,2.44274,0.167643,2.44274
2.7e+10,Inductance,5.26935e-09,1.96451e-09,5.26935e-09
2.7e+10,Conductance,0.00295896,-0.00058305,0.00295896
2.7e+10,Capacitance,1.01799e-12,-2.56306e-13,1.01799e-12
2.71e+10,Resistance,2.46042,0.181291,2.46042
2.71e+10,Inductance,5.26924e-09,1.96442e-09,5.26924e-09
2.71e+10,Conductance,0.00296822,-0.000586371,0.00296822
2.71e+10,Capacitance,1.018e-12,-2.56296e-13,1.018e-12
2.72e+10,Resistance,2.43344,0.150142,2.43344
2.72e+10,Inductance,5.26929e-09,1.96449e-09,5.26929e-09
2.72e+10,Conductance,0.0029821,-0.000584953,0.0029821
2.72e+10,Capacitance,1.018e-12,-2.56304e-13,1.018e-12
2.73e+10,Resistance,2.4553,0.167271,2.4553
2.73e+10,Inductance,5.26922e-09,1.96443e-09,5.26922e-09
2.73e+10,Conductance,0.00299084,-0.00058866,0.00299084
2.73e+10,Capacitance,1.018e-12,-2.56297e-13,1.018e-12
2.74e+10,Resistance,2.46672,0.174519,2.46672
2.74e+10,Inductance,5.26928e-09,1.96451e-09,5.26928e-09
2.74e+10,Conductance,0.00300075,-0.00059168,0.00300075
2.74e+10,Capacitance,1.01799e-12,-2.56306e-13,1.01799e-12
2.75e+10,Resistance,2.45694,0.161238,2.45694
2.75e+10,Inductance,5.2692e-09,1.96445e-09,5.2692e-09
2.75e+10,Conductance,0.0030129,-0.000591924,0.0030129
2.75e+10,Capacitance,1.018e-12,-2.563e-13,1.018e-12
2.76e+10,Resistance,2.46418,0.164289,2.46418
2.76e+10,Inductance,5.26923e-09,1.9645e-09,5.26923e-09
2.76e+10,Conductance,0.00302321,-0.000594315,0.00302321
2.76e+10,Capacitance,1.018e-12,-2.56306e-13,1.018e-12
2.77e+10,Resistance,2.47027,0.166003,2.47027
2.77e+10,Inductance,5.26916e-09,1.96444e-09,5.26916e-09
2.77e+10,Conductance,0.00303364,-0.00059638,0.00303364
2.77e+10,Capacitance,1.018e-12,-2.56299e-13,1.018e-12
2.78e+10,Resistance,2.47367,0.16457,2.47367
2.78e+10,Inductance,5.26914e-09,1.96443e-09,5.26914e-09
2.78e+10,Conductance,0.00304427,-0.000598071,0.00304427
2.78e+10,Capacitance,1.018e-12,-2.56297e-13,1.018e-12
2.79e+10,Resistance,2.47957,0.166239,2.47957
2.79e+10,Inductance,5.26913e-09,1.96444e-09,5.26913e-09
2.79e+10,Conductance,0.00305471,-0.000600239,0.00305471
2.79e+10,Capacitance,1.018e-12,-2.56298e-13,1.018e-12
2.8e+10,Resistance,2.48988,0.172271,2.48988
2.8e+10,Inductance,5.26915e-09,1.96448e-09,5.26915e-09
2.8e+10,Conductance,0.00306466,-0.00060291,0.00306466
2.8e+10,Capacitance,1.018e-12,-2.56302e-13,1.018e-12
2.81e+10,Resistance,2.4858,0.164835,2.4858
2.81e+10,Inductance,5.26915e-09,1.96449e-09,5.26915e-09
2.81e+10,Conductance,0.00307624,-0.00060396,0.00307624
2.81e+10,Capacitance,1.01799e-12,-2.56305e-13,1.01799e-12
2.82e+10,Resistance,2.48796,0.163443,2.48796
2.82e+10,Inductance,5.26911e-09,1.96448e-09,5.26911e-09
2.82e+10,Conductance,0.00308716,-0.00060575,0.00308716
2.82e+10,Capacitance,1.018e-12,-2.56304e-13,1.018e-12
2.83e+10,Resistance,2.49853,0.169112,2.49853
2.83e+10,Inductance,5.26909e-09,1.96446e-09,5.26909e-09
2.83e+10,Conductance,0.00309704,-0.000608403,0.00309704
2.83e+10,Capacitance,1.018e-12,-2.56302e-13,1.018e-12
2.84e+10,Resistance,2.50318,0.169234,2.50318
2.84e+10,Inductance,5.26907e-09,1.96446e-09,5.26907e-09
2.84e+10,Conductance,0.00310754,-0.000610235,0.00310754
2.84e+10,Capacitance,1.018e-12,-2.56301e-13,1.018e-12
2.85e+10,Resistance,2.50614,0.168039,2.50614
2.85e+10,Inductance,5.26905e-09,1.96445e-09,5.26905e-09
2.85e+10,Conductance,0.00311832,-0.000612129,0.00311832
2.85e+10,Capacitance,1.018e-12,-2.563e-13,1.018e-12
2.86e+10,Resistance,2.51221,0.171033,2.51221
2.86e+10,Inductance,5.26903e-09,1.96446e-09,5.26903e-09
2.86e+10,Conductance,0.00312888,-0.000614544,0.00312888
2.86e+10,Capacitance,1.018e-12,-2.56304e-13,1.018e-12
2.87e+10,Resistance,2.51535,0.169874,2.51535
2.87e+10,Inductance,5.26902e-09,1.96446e-09,5.26902e-09
2.87e+10,Conductance,0.00313956,-0.000616249,0.00313956
2.87e+10,Capacitance,1.018e-12,-2.56303e-13,1.018e-12
2.88e+10,Resistance,2.51915,0.169466,2.51915
2.88e+10,Inductance,5.269e-09,1.96445e-09,5.269e-09
2.88e+10,Conductance,0.00315019,-0.000618055,0.00315019
2.88e+10,Capacitance,1.018e-12,-2.56302e-13,1.018e-12
2.89e+10,Resistance,2.52261,0.169686,2.52261
2.89e+10,Inductance,5.26898e-09,1.96446e-09,5.26898e-09
2.89e+10,Conductance,0.00316102,-0.000620217,0.00316102
2.89e+10,Capacitance,1.018e-12,-2.56305e-13,1.018e-12
2.9e+10,Resistance,2.52933,0.171839,2.52933
2.9e+10,Inductance,5.26898e-09,1.96447e-09,5.26898e-09
2.9e+10,Conductance,0.00317128,-0.000622266,0.00317128
2.9e+10,Capacitance,1.018e-12,-2.56304e-13,1.018e-12
2.91e+10,Resistance,2.53314,0.171498,2.53314
2.91e+10,Inductance,5.26895e-09,1.96445e-09,5.26895e-09
2.91e+10,Conductance,0.00318194,-0.000624224,0.00318194
2.91e+10,Capacitance,1.018e-12,-2.56303e-13,1.018e-12
2.92e+10,Resistance,2.53486,0.167555,2.53486
2.92e+10,Inductance,5.26896e-09,1.96445e-09,5.26896e-09
2.92e+10,Conductance,0.00319255,-0.000625339,0.00319255
2.92e+10,Capacitance,1.01799e-12,-2.563e-13,1.01799e-12
2.93e+10,Resistance,2.53988,0.169837,2.53988
2.93e+10,Inductance,5.26893e-09,1.96446e-09,5.26893e-09
2.93e+10,Conductance,0.00320326,-0.000627694,0.00320326
2.93e+10,Capacitance,1.018e-12,-2.56303e-13,1.018e-12
2.94e+10,Resistance,2.54742,0.171726,2.54742
2.94e+10,Inductance,5.26892e-09,1.96445e-09,5.26892e-09
2.94e+10,Conductance,0.0032133,-0.000629718,0.0032133
2.94e+10,Capacitance,1.01799e-12,-2.563e-13,1.01799e-12
2.95e+10,Resistance,2.54757,0.16834,2.54757
2.95e+10,Inductance,5.2689e-09,1.96444e-09,5.2689e-09
2.95e+10,Conductance,0.00322444,-0.000631422,0.00322444
2.95e+10,Capacitance,1.018e-12,-2.563e-13,1.018e-12
2.96e+10,Resistance,2.54939,0.169923,2.54939
2.96e+10,Inductance,5.26887e-09,1.96446e-09,5.26887e-09
2.96e+10,Conductance,0.00323582,-0.000633968,0.00323582
2.96e+10,Capacitance,1.018e-12,-2.56308e-13,1.018e-12
2.97e+10,Resistance,2.55702,0.169674,2.55702
2.97e+10,Inductance,5.26888e-09,1.96445e-09,5.26888e-09
2.97e+10,Conductance,0.00324547,-0.000635209,0.00324547
2.97e+10,Capacitance,1.01799e-12,-2.56301e-13,1.01799e-12
2.98e+10,Resistance,2.56142,0.170878,2.56142
2.98e+10,Inductance,5.26886e-09,1.96445e-09,5.26886e-09
2.98e+10,Conductance,0.00325619,-0.000637484,0.00325619
2.98e+10,Capacitance,1.018e-12,-2.56302e-13,1.018e-12
2.99e+10,Resistance,2.56341,0.170654,2.56341
2.99e+10,Inductance,5.26882e-09,1.96445e-09,5.26882e-09
2.99e+10,Conductance,0.00326731,-0.000639757,0.00326731
2.99e+10,Capacitance,1.018e-12,-2.56305e-13,1.018e-12
3e+10,Resistance,2.57184,0.171132,2.57184
3e+10,Inductance,5.26883e-09,1.96443e-09,5.26883e-09
3e+10,Conductance,0.00327689,-0.000641147,0.00327689
3e+10,Capacitance,1.01799e-12,-2.56298e-13,1.01799e-12
3.01e+10,Resistance,2.57523,0.171975,2.57523
3.01e+10,Inductance,5.26881e-09,1.96444e-09,5.26881e-09
3.01e+10,Conductance,0.00328777,-0.000643347,0.00328777
3.01e+10,Capacitance,1.018e-12,-2.56302e-13,1.018e-12
3.02e+10,Resistance,2.57587,0.169266,2.57587
3.02e+10,Inductance,5.2688e-09,1.96445e-09,5.2688e-09
3.02e+10,Conductance,0.00329881,-0.000644981,0.00329881
3.02e+10,Capacitance,1.018e-12,-2.56303e-13,1.018e-12
3.03e+10,Resistance,2.57813,0.170698,2.57813
3.03e+10,Inductance,5.26878e-09,1.96446e-09,5.26878e-09
3.03e+10,Conductance,0.00331007,-0.00064755,0.00331007
3.03e+10,Capacitance,1.018e-12,-2.56306e-13,1.018e-12
3.04e+10,Resistance,2.58504,0.178063,2.58504
3.04e+10,Inductance,5.26875e-09,1.96447e-09,5.26875e-09
3.04e+10,Conductance,0.003321,-0.000650849,0.003321
3.04e+10,Capacitance,1.018e-12,-2.5631e-13,1.018e-12
3.05e+10,Resistance,2.59049,0.179114,2.59049
3.05e+10,Inductance,5.26873e-09,1.96445e-09,5.26873e-09
3.05e+10,Conductance,0.00333144,-0.000652985,0.00333144
3.05e+10,Capacitance,1.018e-12,-2.56307e-13,1.018e-12
3.06e+10,Resistance,2.5898,0.177062,2.5898
3.06e+10,Inductance,5.26874e-09,1.96447e-09,5.26874e-09
3.06e+10,Conductance,0.00334285,-0.00065484,0.00334285
3.06e+10,Capacitance,1.018e-12,-2.56308e-13,1.018e-12
3.07e+10,Resistance,2.59987,0.177628,2.59987
3.07e+10,Inductance,5.26872e-09,1.96444e-09,5.26872e-09
3.07e+10,Conductance,0.00335208,-0.000656221,0.00335208
3.07e+10,Capacitance,1.018e-12,-2.56303e-13,1.018e-12
3.08e+10,Resistance,2.60469,0.178819,2.60469
3.08e+10,Inductance,5.26872e-09,1.96445e-09,5.26872e-09
3.08e+10,Conductance,0.00336261,-0.000658165,0.00336261
3.08e+10,Capacitance,1.018e-12,-2.56303e-13,1.018e-12
3.09e+10,Resistance,2.6063,0.169632,2.6063
3.09e+10,Inductance,5.26869e-09,1.96444e-09,5.26869e-09
3.09e+10,Conductance,0.00337254,-0.000658335,0.00337254
3.09e+10,Capacitance,1.018e-12,-2.56304e-13,1.018e-12
3.1e+10,Resistance,2.61633,0.176553,2.61633
3.1e+10,Inductance,5.26867e-09,1.96444e-09,5.26867e-09
3.1e+10,Conductance,0.00338265,-0.000661117,0.00338265
3.1e+10,Capacitance,1.018e-12,-2.56304e-13,1.018e-12
3.11e+10,Resistance,2.62114,0.174311,2.62114
3.11e+10,Inductance,5.26864e-09,1.96445e-09,5.26864e-09
3.11e+10,Conductance,0.00339272,-0.000662302,0.00339272
3.11e+10,Capacitance,1.018e-12,-2.56309e-13,1.018e-12
3.12e+10,Resistance,2.62364,0.178985,2.62364
3.12e+10,Inductance,5.26865e-09,1.96443e-09,5.26865e-09
3.12e+10,Conductance,0.00340435,-0.000665689,0.00340435
3.12e+10,Capacitance,1.018e-12,-2.563e-13,1.018e-12
3.13e+10,Resistance,2.6273,0.176895,2.6273
3.13e+10,Inductance,5.26865e-09,1.96446e-09,5.26865e-09
3.13e+10,Conductance,0.00341469,-0.000666945,0.00341469
3.13e+10,Capacitance,1.018e-12,-2.56306e-13,1.018e-12
3.14e+10,Resistance,2.6359,0.18163,2.6359
3.14e+10,Inductance,5.26862e-09,1.96444e-09,5.26862e-09
3.14e+10,Conductance,0.00342484,-0.000669425,0.00342484
3.14e+10,Capacitance,1.018e-12,-2.56304e-13,1.018e-12
3.15e+10,Resistance,2.63595,0.177868,2.63595
3.15e+10,Inductance,5.2686e-09,1.96444e-09,5.2686e-09
3.15e+10,Conductance,0.00343589,-0.000671079,0.00343589
3.15e+10,Capacitance,1.018e-12,-2.56304e-13,1.018e-12
3.16e+10,Resistance,2.63956,0.17733,2.63956
