Frequency(Hz),Value Type:,RLGC1[1 1] - (Line_1_3:Line_1_3),RLGC1[1 2] - (Line_1_3:Line_2_4),RLGC1[2 2] - (Line_2_4:Line_2_4)
2.06e+10,Capacitance,1.01743e-12,-2.59599e-13,1.01208e-12
2.07e+10,Resistance,-18.9734,-13.424,-2.9181
2.07e+10,Inductance,5.40242e-09,2.05517e-09,5.336e-09
2.07e+10,Conductance,0.00522361,0.000759456,0.00264332
2.07e+10,Capacitance,9.98502e-13,-2.65424e-13,1.01071e-12
2.08e+10,Resistance,23.0578,25.7317,26.0886
2.08e+10,Inductance,5.42789e-09,2.12023e-09,5.42148e-09
2.08e+10,Conductance,-0.000113286,-0.00318138,-0.000316205
2.08e+10,Capacitance,1.00154e-12,-2.75345e-13,1.00257e-12
2.09e+10,Resistance,-17.7104,-10.2426,1.68066
2.09e+10,Inductance,5.4072e-09,2.0494e-09,5.27617e-09
2.09e+10,Conductance,0.00497374,0.000592728,0.00227214
2.09e+10,Capacitance,9.98839e-13,-2.69073e-13,1.02395e-12
2.1e+10,Resistance,-2.28708,-4.71283,-1.31165
2.1e+10,Inductance,5.39345e-09,2.02634e-09,5.30343e-09
2.1e+10,Conductance,0.0023436,-9.0701e-05,0.00304758
2.1e+10,Capacitance,9.99658e-13,-2.62288e-13,1.01592e-12
2.11e+10,Resistance,19.7384,0.217113,-15.8166
2.11e+10,Inductance,5.14297e-09,1.82007e-09,5.07553e-09
2.11e+10,Conductance,-0.00150943,-0.000169087,0.00567159
2.11e+10,Capacitance,1.0299e-12,-2.36272e-13,1.04275e-12
2.12e+10,Resistance,-25.0695,-11.1886,3.97548
2.12e+10,Inductance,5.48943e-09,1.95891e-09,5.03564e-09
2.12e+10,Conductance,0.00637954,0.000568821,0.00188269
2.12e+10,Capacitance,9.71761e-13,-2.52918e-13,1.06429e-12
2.13e+10,Resistance,-1.69821,-3.08399,-2.74142
2.13e+10,Inductance,5.1713e-09,1.91532e-09,5.33234e-09
2.13e+10,Conductance,0.00311445,-0.000254897,0.0032051
2.13e+10,Capacitance,1.03252e-12,-2.46694e-13,9.99336e-13
2.14e+10,Resistance,-3.18155,11.9732,24.9336
2.14e+10,Inductance,5.23771e-09,1.90898e-09,5.16091e-09
2.14e+10,Conductance,0.00392201,-0.00198275,-0.00149492
2.14e+10,Capacitance,1.0201e-12,-2.52888e-13,1.03594e-12
2.15e+10,Resistance,15.7339,-1.1187,-14.0864
2.15e+10,Inductance,5.46468e-09,1.90736e-09,4.95566e-09
2.15e+10,Conductance,-0.000600141,-0.000321689,0.00592084
2.15e+10,Capacitance,9.753e-13,-2.49104e-13,1.07826e-12
2.16e+10,Resistance,63.5095,-3.95671,-62.1403
2.16e+10,Inductance,5.18235e-09,2.00918e-09,5.34677e-09
2.16e+10,Conductance,-0.0111485,0.000504733,0.0145892
2.16e+10,Capacitance,1.03485e-12,-2.67443e-13,9.99084e-13
2.17e+10,Resistance,-7.30034,17.9288,39.461
2.17e+10,Inductance,5.25151e-09,2.03076e-09,5.31839e-09
2.17e+10,Conductance,0.00521642,-0.00284238,-0.00312877
2.17e+10,Capacitance,1.03026e-12,-2.7422e-13,1.01753e-12
2.18e+10,Resistance,22.828,11.1733,-3.64878
2.18e+10,Inductance,5.02253e-09,1.89687e-09,5.36755e-09
2.18e+10,Conductance,-0.00239652,-0.00186721,0.00460397
2.18e+10,Capacitance,1.06276e-12,-2.50893e-13,9.92793e-13
2.19e+10,Resistance,9.50021,-6.72767,-29.0821
2.19e+10,Inductance,5.41694e-09,1.94157e-09,5.03877e-09
2.19e+10,Conductance,0.000711612,-0.000460939,0.00907853
2.19e+10,Capacitance,9.87613e-13,-2.55991e-13,1.0634e-12
2.2e+10,Resistance,1.40069,1.39515,-5.65032
2.2e+10,Inductance,5.22302e-09,1.9618e-09,5.24266e-09
2.2e+10,Conductance,0.00275687,-0.00119623,0.00385284
2.2e+10,Capacitance,1.02734e-12,-2.58213e-13,1.02377e-12
2.21e+10,Resistance,1.78234,8.0971,29.9741
2.21e+10,Inductance,5.32246e-09,1.9148e-09,5.12505e-09
2.21e+10,Conductance,0.00259257,-0.000239787,-0.0044713
2.21e+10,Capacitance,1.00106e-12,-2.49385e-13,1.03703e-12
2.22e+10,Resistance,32.1563,7.55208,-18.2591
2.22e+10,Inductance,5.36836e-09,2.00668e-09,5.25167e-09
2.22e+10,Conductance,-0.00277423,-0.00176542,0.00806943
2.22e+10,Capacitance,1.00072e-12,-2.62382e-13,1.02381e-12
2.23e+10,Resistance,15.8836,-2.01711,36.0332
2.23e+10,Inductance,5.3456e-09,1.9871e-09,5.12768e-09
2.23e+10,Conductance,-0.00201204,0.00337893,-0.00688915
2.23e+10,Capacitance,1.00792e-12,-2.68545e-13,1.04521e-12
2.24e+10,Resistance,-2.23942,-11.2438,-11.0191
2.24e+10,Inductance,5.20934e-09,1.94032e-09,5.28801e-09
2.24e+10,Conductance,0.00254272,0.000521556,0.00415772
2.24e+10,Capacitance,1.03029e-12,-2.47435e-13,1.00757e-12
2.25e+10,Resistance,-20.9569,-18.595,-11.3881
2.25e+10,Inductance,5.32723e-09,1.95543e-09,5.17682e-09
2.25e+10,Conductance,0.00667351,0.00133365,0.00318859
2.25e+10,Capacitance,1.00901e-12,-2.52342e-13,1.03451e-12
2.26e+10,Resistance,21.2782,5.45717,3.78753
2.26e+10,Inductance,5.24617e-09,2.1248e-09,5.37053e-09
2.26e+10,Conductance,-0.001281,1.21917e-05,0.00288659
2.26e+10,Capacitance,1.04001e-12,-2.91834e-13,1.02039e-12
2.27e+10,Resistance,-1.85898,26.1178,-16.983
2.27e+10,Inductance,5.41817e-09,1.91144e-09,5.39416e-09
2.27e+10,Conductance,0.00565543,-0.00762396,0.0100248
2.27e+10,Capacitance,9.71099e-13,-2.23743e-13,9.80489e-13
2.28e+10,Resistance,19.9117,-3.08555,21.0595
2.28e+10,Inductance,5.18556e-09,2.16699e-09,5.20544e-09
2.28e+10,Conductance,-0.00293459,0.00348125,-0.00307203
2.28e+10,Capacitance,1.0699e-12,-3.23923e-13,1.06764e-12
2.29e+10,Resistance,-3.30496,5.48904,-17.1983
2.29e+10,Inductance,5.32101e-09,1.85866e-09,5.3155e-09
2.29e+10,Conductance,0.00424351,-0.00313127,0.00715201
2.29e+10,Capacitance,9.92636e-13,-2.23984e-13,9.92277e-13
2.3e+10,Resistance,-0.877653,-7.78601,32.1537
2.3e+10,Inductance,5.09371e-09,2.03398e-09,5.0954e-09
2.3e+10,Conductance,0.00182068,0.00384966,-0.00688403
2.3e+10,Capacitance,1.07794e-12,-3.01666e-13,1.06814e-12
2.31e+10,Resistance,11.1697,2.61468,8.23838
2.31e+10,Inductance,5.39564e-09,1.752e-09,5.27898e-09
2.31e+10,Conductance,0.0010869,0.000100341,0.000440827
2.31e+10,Capacitance,9.61942e-13,-1.98781e-13,9.89847e-13
2.32e+10,Resistance,4.35672,9.75756,3.17702
2.32e+10,Inductance,5.15544e-09,2.01656e-09,5.08222e-09
2.32e+10,Conductance,0.00373664,-0.00270506,0.00278693
2.32e+10,Capacitance,1.05403e-12,-2.94071e-13,1.0732e-12
2.33e+10,Resistance,-3.88073,-5.59419,9.9335
2.33e+10,Inductance,5.32004e-09,1.95417e-09,5.31196e-09
2.33e+10,Conductance,0.00326821,0.000536851,2.15105e-05
2.33e+10,Capacitance,1.01051e-12,-2.47393e-13,1.0032e-12
2.34e+10,Resistance,9.82719,-6.04239,5.32983
2.34e+10,Inductance,5.3796e-09,1.89717e-09,5.22589e-09
2.34e+10,Conductance,0.000444103,0.00145531,-0.000300291
2.34e+10,Capacitance,9.88841e-13,-2.38064e-13,1.01829e-12
2.35e+10,Resistance,-5.66035,6.70404,-5.39805
2.35e+10,Inductance,5.32201e-09,2.06303e-09,5.22791e-09
2.35e+10,Conductance,0.00698944,-0.00387365,0.0059626
2.35e+10,Capacitance,1.02347e-12,-2.79915e-13,1.03975e-12
2.36e+10,Resistance,-5.59188,1.02105,2.48238
2.36e+10,Inductance,5.32868e-09,2.06695e-09,5.35324e-09
2.36e+10,Conductance,0.00489367,-0.00170874,0.00278031
2.36e+10,Capacitance,1.01875e-12,-2.71234e-13,1.01196e-12
2.37e+10,Resistance,1.58947,-0.4658,-9.99886
2.37e+10,Inductance,5.23148e-09,1.90523e-09,5.15056e-09
2.37e+10,Conductance,0.00258341,-0.00139157,0.00533727
2.37e+10,Capacitance,1.02407e-12,-2.56e-13,1.04275e-12
2.38e+10,Resistance,3.8063,-4.72829,10.8243
2.38e+10,Inductance,5.3458e-09,1.95836e-09,5.29498e-09
2.38e+10,Conductance,0.00300797,0.00154765,-0.00111972
2.38e+10,Capacitance,9.96225e-13,-2.42778e-13,1.0047e-12
2.39e+10,Resistance,0.473575,2.09184,8.14448
2.39e+10,Inductance,5.24647e-09,1.90377e-09,5.17491e-09
2.39e+10,Conductance,0.00282171,-0.00022791,0.00133037
2.39e+10,Capacitance,1.02213e-12,-2.50221e-13,1.02659e-12
2.4e+10,Resistance,7.42526,-11.7749,11.8949
2.4e+10,Inductance,5.25482e-09,1.88486e-09,5.29349e-09
2.4e+10,Conductance,-0.00117319,0.00385894,-0.000934102
2.4e+10,Capacitance,1.01244e-12,-2.33892e-13,1e-12
2.41e+10,Resistance,11.2375,4.69412,7.01435
2.41e+10,Inductance,5.3184e-09,1.89852e-09,5.17938e-09
2.41e+10,Conductance,0.00122964,-0.000215868,0.00141447
2.41e+10,Capacitance,9.99995e-13,-2.43375e-13,1.02451e-12
2.42e+10,Resistance,-6.00142,-0.21789,-12.6805
2.42e+10,Inductance,5.25122e-09,2.00386e-09,5.25511e-09
2.42e+10,Conductance,0.00437958,-0.00169395,0.00544489
2.42e+10,Capacitance,1.02557e-12,-2.6771e-13,1.03037e-12
2.43e+10,Resistance,9.30816,-2.85776,9.9491
2.43e+10,Inductance,5.30094e-09,1.85026e-09,5.14602e-09
2.43e+10,Conductance,0.00106533,0.0010667,0.000355096
2.43e+10,Capacitance,9.99901e-13,-2.33088e-13,1.02525e-12
2.44e+10,Resistance,2.80075,19.2647,26.1468
2.44e+10,Inductance,5.16638e-09,1.92525e-09,5.31392e-09
2.44e+10,Conductance,0.00456507,-0.00386136,0.00125609
2.44e+10,Capacitance,1.03954e-12,-2.54909e-13,9.99648e-13
2.45e+10,Resistance,-1.32512,-20.9491,-6.86781
2.45e+10,Inductance,5.34274e-09,1.97229e-09,5.32864e-09
2.45e+10,Conductance,9.67988e-06,0.00396807,0.00156087
2.45e+10,Capacitance,9.98865e-13,-2.43276e-13,1.00343e-12
2.46e+10,Resistance,-2.93659,4.41945,7.8239
2.46e+10,Inductance,5.27363e-09,2.0175e-09,5.31515e-09
2.46e+10,Conductance,0.00448909,-0.00183222,0.00275957
2.46e+10,Capacitance,1.02637e-12,-2.68324e-13,1.01322e-12
2.47e+10,Resistance,3.64104,6.37079,17.0445
2.47e+10,Inductance,5.25493e-09,1.87893e-09,5.18007e-09
2.47e+10,Conductance,0.00277792,-0.000697302,0.000382578
2.47e+10,Capacitance,1.01504e-12,-2.42083e-13,1.02313e-12
2.48e+10,Resistance,12.0434,4.42723,-4.87689
2.48e+10,Inductance,5.4261e-09,1.96799e-09,5.22824e-09
2.48e+10,Conductance,0.00198739,-0.00129534,0.00424082
2.48e+10,Capacitance,9.84896e-13,-2.46554e-13,1.02343e-12
2.49e+10,Resistance,-0.040107,4.69881,7.89825
2.49e+10,Inductance,5.29695e-09,2.04644e-09,5.3629e-09
2.49e+10,Conductance,0.00373633,-0.00176374,0.00364148
2.49e+10,Capacitance,1.02149e-12,-2.67521e-13,1.00839e-12
2.5e+10,Resistance,2.27383,-6.80266,-3.94062
2.5e+10,Inductance,5.25091e-09,1.84755e-09,5.16465e-09
2.5e+10,Conductance,0.00184196,0.000952045,0.00237559
2.5e+10,Capacitance,1.0091e-12,-2.36647e-13,1.02583e-12
2.51e+10,Resistance,1.14554,-9.00097,-10.4066
2.51e+10,Inductance,5.32001e-09,1.97729e-09,5.23647e-09
2.51e+10,Conductance,0.00253126,0.00079084,0.00332405
2.51e+10,Capacitance,1.00818e-12,-2.55703e-13,1.0254e-12
2.52e+10,Resistance,-2.97925,5.44532,14.8027
2.52e+10,Inductance,5.13761e-09,1.88094e-09,5.2324e-09
2.52e+10,Conductance,0.00292335,-0.00110552,0.00108721
2.52e+10,Capacitance,1.03782e-12,-2.50405e-13,1.01862e-12
2.53e+10,Resistance,-3.06654,-1.11264,-2.74788
2.53e+10,Inductance,5.29145e-09,1.9795e-09,5.28002e-09
2.53e+10,Conductance,0.00400717,-0.000943035,0.00337146
2.53e+10,Capacitance,1.01514e-12,-2.58211e-13,1.01791e-12
2.54e+10,Resistance,-1.01555,-7.12822,-18.6478
2.54e+10,Inductance,5.34651e-09,2.00657e-09,5.27219e-09
2.54e+10,Conductance,0.00417302,-0.000551198,0.00524313
2.54e+10,Capacitance,1.00601e-12,-2.5627e-13,1.01891e-12
2.55e+10,Resistance,-5.91486,-5.49607,-3.72691
2.55e+10,Inductance,5.2558e-09,1.94061e-09,5.23523e-09
2.55e+10,Conductance,0.00333366,-2.04365e-05,0.00375246
2.55e+10,Capacitance,1.01828e-12,-2.55178e-13,1.02284e-12
2.56e+10,Resistance,-9.89614,-12.2364,-9.66474
2.56e+10,Inductance,5.12405e-09,1.77481e-09,5.08067e-09
2.56e+10,Conductance,0.00318865,0.00140121,0.00298665
2.56e+10,Capacitance,1.02815e-12,-2.36688e-13,1.03653e-12
2.57e+10,Resistance,5.32986,-1.79445,-4.0456
2.57e+10,Inductance,5.18052e-09,1.91177e-09,5.1902e-09
2.57e+10,Conductance,0.00269468,-0.000366161,0.003434
2.57e+10,Capacitance,1.03391e-12,-2.55412e-13,1.02979e-12
2.58e+10,Resistance,-3.10743,-8.22659,-9.45214
2.58e+10,Inductance,5.26749e-09,1.96547e-09,5.26764e-09
2.58e+10,Conductance,0.00308421,0.000244736,0.00418467
2.58e+10,Capacitance,1.01822e-12,-2.55567e-13,1.01841e-12
2.59e+10,Resistance,19.0732,13.7488,16.2612
2.59e+10,Inductance,5.21293e-09,1.92066e-09,5.20874e-09
2.59e+10,Conductance,0.00113441,-0.00149119,0.000793396
2.59e+10,Capacitance,1.02806e-12,-2.55698e-13,1.02589e-12
2.6e+10,Resistance,-8.27228,-14.8864,-11.1649
2.6e+10,Inductance,5.40409e-09,2.07141e-09,5.35489e-09
2.6e+10,Conductance,0.00386156,0.000959835,0.00357142
2.6e+10,Capacitance,1.0043e-12,-2.64869e-13,1.00858e-12
2.61e+10,Resistance,-15.2043,-16.2514,-12.3865
2.61e+10,Inductance,5.32966e-09,2.04836e-09,5.36479e-09
2.61e+10,Conductance,0.00469528,0.000705208,0.00405143
2.61e+10,Capacitance,1.0118e-12,-2.6493e-13,1.00784e-12
2.62e+10,Resistance,-7.49309,-3.07206,4.00335
2.62e+10,Inductance,5.16223e-09,1.91344e-09,5.27675e-09
2.62e+10,Conductance,0.00388108,-9.88057e-05,0.00263563
2.62e+10,Capacitance,1.03038e-12,-2.52211e-13,1.01598e-12
2.63e+10,Resistance,-10.6508,-8.3211,-9.20117
2.63e+10,Inductance,5.03143e-09,1.73669e-09,5.04765e-09
2.63e+10,Conductance,0.00401645,0.000647983,0.00387849
2.63e+10,Capacitance,1.04237e-12,-2.34188e-13,1.04134e-12
2.64e+10,Resistance,38.716,31.8437,29.4846
2.64e+10,Inductance,5.16272e-09,1.83642e-09,5.15519e-09
2.64e+10,Conductance,-0.000662967,-0.00386212,0.000438144
2.64e+10,Capacitance,1.02829e-12,-2.42961e-13,1.0284e-12
2.65e+10,Resistance,-12.5385,-17.2033,-17.5736
2.65e+10,Inductance,5.49894e-09,2.17205e-09,5.45654e-09
2.65e+10,Conductance,0.00399599,0.000926364,0.00468156
2.65e+10,Capacitance,9.96024e-13,-2.76726e-13,1.00089e-12
2.66e+10,Resistance,-5.45042,-2.37044,5.49273
2.66e+10,Inductance,5.26605e-09,1.96161e-09,5.29872e-09
2.66e+10,Conductance,0.00384146,-0.00016124,0.00234328
2.66e+10,Capacitance,1.01873e-12,-2.55876e-13,1.01377e-12
2.67e+10,Resistance,-22.773,-23.3294,-19.1163
2.67e+10,Inductance,5.22452e-09,1.88623e-09,5.16259e-09
2.67e+10,Conductance,0.00573293,0.00201064,0.00502007
2.67e+10,Capacitance,1.02059e-12,-2.49779e-13,1.02915e-12
2.68e+10,Resistance,27.0925,18.3215,14.056
2.68e+10,Inductance,4.62458e-09,1.31374e-09,4.60234e-09
2.68e+10,Conductance,0.000403323,-0.00242139,0.0020582
2.68e+10,Capacitance,1.10161e-12,-1.77017e-13,1.10288e-12
2.69e+10,Resistance,-49.8897,-49.5774,-43.4016
2.69e+10,Inductance,5.29249e-09,1.99772e-09,5.32539e-09
2.69e+10,Conductance,0.00842819,0.004174,0.00765584
2.69e+10,Capacitance,1.01354e-12,-2.64797e-13,1.00899e-12
2.7e+10,Resistance,11.0126,0.922364,-3.33445
2.7e+10,Inductance,5.06087e-09,1.79599e-09,5.13141e-09
2.7e+10,Conductance,0.00231806,-0.000766385,0.00419914
2.7e+10,Capacitance,1.04267e-12,-2.37568e-13,1.03236e-12
2.71e+10,Resistance,-5.62352,-6.01671,-2.05851
2.71e+10,Inductance,5.35064e-09,2.06295e-09,5.37478e-09
2.71e+10,Conductance,0.00403211,-0.000191929,0.00333307
2.71e+10,Capacitance,1.00802e-12,-2.65826e-13,1.00619e-12
2.72e+10,Resistance,16.0829,17.4932,20.711
2.72e+10,Inductance,5.58802e-09,2.24227e-09,5.48483e-09
2.72e+10,Conductance,0.00131613,-0.00220987,0.000705804
2.72e+10,Capacitance,9.85345e-13,-2.85233e-13,9.98698e-13
2.73e+10,Resistance,-3.00335,-8.41725,-9.9306
2.73e+10,Inductance,5.67721e-09,2.36452e-09,5.66547e-09
2.73e+10,Conductance,0.00308754,-0.000187544,0.00399245
2.73e+10,Capacitance,9.76612e-13,-2.95524e-13,9.78028e-13
2.74e+10,Resistance,-14.859,-8.75615,0.768783
2.74e+10,Inductance,5.18921e-09,1.89602e-09,5.23251e-09
2.74e+10,Conductance,0.00570688,0.000224976,0.00306359
2.74e+10,Capacitance,1.02225e-12,-2.45851e-13,1.02016e-12
2.75e+10,Resistance,64.3816,49.2719,42.6374
2.75e+10,Inductance,5.34199e-09,2.0113e-09,5.3075e-09
2.75e+10,Conductance,-0.00418821,-0.00598291,-0.000811304
2.75e+10,Capacitance,1.00777e-12,-2.63476e-13,1.01272e-12
2.76e+10,Resistance,29.4031,32.9563,38.6388
2.76e+10,Inductance,5.20209e-09,1.84519e-09,5.08612e-09
2.76e+10,Conductance,-6.05202e-05,-0.00454783,-0.00168421
2.76e+10,Capacitance,1.02277e-12,-2.42202e-13,1.04039e-12
2.77e+10,Resistance,-18.5226,-17.1482,-9.87712
2.77e+10,Inductance,5.14615e-09,1.83933e-09,5.17371e-09
2.77e+10,Conductance,0.00536185,0.00228175,0.00379581
2.77e+10,Capacitance,1.02859e-12,-2.37388e-13,1.02414e-12
2.78e+10,Resistance,-2.38164,13.204,28.9458
2.78e+10,Inductance,5.22973e-09,1.99593e-09,5.40885e-09
2.78e+10,Conductance,0.00545594,-0.0024202,-0.000765277
2.78e+10,Capacitance,1.02628e-12,-2.58938e-13,9.96116e-13
2.79e+10,Resistance,-13.5623,1.51696,25.0021
2.79e+10,Inductance,5.35439e-09,2.12718e-09,5.5028e-09
2.79e+10,Conductance,0.00656621,-0.000999681,-0.000386102
2.79e+10,Capacitance,1.01218e-12,-2.7458e-13,9.8765e-13
2.8e+10,Resistance,-10.1317,-6.992,-6.54699
2.8e+10,Inductance,5.21979e-09,1.93296e-09,5.28386e-09
2.8e+10,Conductance,0.00513091,0.000171554,0.0035863
2.8e+10,Capacitance,1.02311e-12,-2.49194e-13,1.01042e-12
2.81e+10,Resistance,-4.33214,5.07648,23.3078
2.81e+10,Inductance,5.16923e-09,1.77245e-09,5.06924e-09
2.81e+10,Conductance,0.00413645,-0.000605677,-0.00129407
2.81e+10,Capacitance,1.01772e-12,-2.24636e-13,1.04147e-12
2.82e+10,Resistance,7.02231,2.89996,4.65353
2.82e+10,Inductance,5.08477e-09,1.94891e-09,5.40382e-09
2.82e+10,Conductance,0.00269644,-0.000628735,0.0019343
2.82e+10,Capacitance,1.05576e-12,-2.56547e-13,9.91433e-13
2.83e+10,Resistance,-19.3544,-19.7237,-2.03065
2.83e+10,Inductance,5.31134e-09,1.9902e-09,5.33214e-09
2.83e+10,Conductance,0.00607658,0.0020504,0.00225994
2.83e+10,Capacitance,1.00945e-12,-2.5611e-13,1.0055e-12
2.84e+10,Resistance,-23.1017,6.34291,33.0977
2.84e+10,Inductance,5.45141e-09,1.96639e-09,5.08227e-09
2.84e+10,Conductance,0.00789579,-0.00168109,-0.00245164
2.84e+10,Capacitance,9.82553e-13,-2.57663e-13,1.05699e-12
2.85e+10,Resistance,34.9775,1.22453,-11.4058
2.85e+10,Inductance,5.27266e-09,2.01621e-09,5.3233e-09
2.85e+10,Conductance,-0.00358744,0.00037507,0.00502927
2.85e+10,Capacitance,1.02275e-12,-2.67051e-13,1.01417e-12
2.86e+10,Resistance,-39.339,-1.11124,45.4427
2.86e+10,Inductance,5.29046e-09,1.95702e-09,5.16041e-09
2.86e+10,Conductance,0.0118307,-0.000107385,-0.00674994
2.86e+10,Capacitance,1.00955e-12,-2.53925e-13,1.03798e-12
2.87e+10,Resistance,-57.1587,5.81662,81.3866
2.87e+10,Inductance,4.79453e-09,1.96565e-09,5.7232e-09
2.87e+10,Conductance,0.0192106,-0.00156856,-0.010624
2.87e+10,Capacitance,1.11538e-12,-2.56839e-13,9.30159e-13
2.88e+10,Resistance,9.03998,-17.2981,-20.0964
2.88e+10,Inductance,5.29541e-09,2.08388e-09,5.46889e-09
2.88e+10,Conductance,0.00047324,0.00215162,0.00692539
2.88e+10,Capacitance,1.0247e-12,-2.71752e-13,9.90561e-13
2.89e+10,Resistance,20.2159,8.95568,-10.8178
2.89e+10,Inductance,5.26301e-09,1.94251e-09,5.23671e-09
2.89e+10,Conductance,-0.000872087,-0.00240168,0.00718806
2.89e+10,Capacitance,1.01504e-12,-2.52235e-13,1.02097e-12
2.9e+10,Resistance,-50.2352,2.19887,48.6706
2.9e+10,Inductance,5.21587e-09,1.9469e-09,5.31559e-09
2.9e+10,Conductance,0.0150756,-0.00146082,-0.00644597
2.9e+10,Capacitance,1.02243e-12,-2.52501e-13,1.00463e-12
2.91e+10,Resistance,8.13905,8.86874,17.9736
2.91e+10,Inductance,4.96376e-09,1.9858e-09,5.55766e-09
2.91e+10,Conductance,0.0024982,-0.00132316,0.0012039
2.91e+10,Capacitance,1.08722e-12,-2.66597e-13,9.67346e-13
2.92e+10,Resistance,-30.856,6.69351,35.1096
2.92e+10,Inductance,5.14371e-09,1.92638e-09,5.36353e-09
2.92e+10,Conductance,0.0113666,-0.002226,-0.00306039
2.92e+10,Capacitance,1.0368e-12,-2.46998e-13,9.94592e-13
2.93e+10,Resistance,-26.0115,-0.318907,16.4689
2.93e+10,Inductance,5.18663e-09,1.95864e-09,5.42964e-09
2.93e+10,Conductance,0.00977059,-0.0013792,0.000554286
2.93e+10,Capacitance,1.03335e-12,-2.50762e-13,9.86071e-13
2.94e+10,Resistance,0.04094,1.23624,-7.15701
2.94e+10,Inductance,5.19938e-09,1.92491e-09,5.31443e-09
2.94e+10,Conductance,0.00354474,-0.00135304,0.00563494
2.94e+10,Capacitance,1.02754e-12,-2.49082e-13,1.00518e-12
2.95e+10,Resistance,-10.5326,8.31995,-5.44069
2.95e+10,Inductance,5.26777e-09,1.89466e-09,5.15041e-09
2.95e+10,Conductance,0.00746257,-0.00381728,0.00615569
2.95e+10,Capacitance,1.00971e-12,-2.47569e-13,1.03417e-12
2.96e+10,Resistance,-15.5397,-16.9201,-0.244697
2.96e+10,Inductance,5.25734e-09,1.95788e-09,5.21086e-09
2.96e+10,Conductance,0.00556446,0.00213733,0.00201256
2.96e+10,Capacitance,1.02223e-12,-2.60036e-13,1.03158e-12
2.97e+10,Resistance,0.377635,0.192545,11.9986
2.97e+10,Inductance,5.24601e-09,1.96304e-09,5.26064e-09
2.97e+10,Conductance,0.00329439,-0.000337093,0.000474808
2.97e+10,Capacitance,1.01844e-12,-2.54486e-13,1.01795e-12
2.98e+10,Resistance,-15.8421,0.30071,-7.46312
2.98e+10,Inductance,5.18256e-09,1.87185e-09,5.29151e-09
2.98e+10,Conductance,0.00694186,-0.00190908,0.00517562
2.98e+10,Capacitance,1.02386e-12,-2.38947e-13,1.00677e-12
2.99e+10,Resistance,17.5533,-14.8432,-11.4977
2.99e+10,Inductance,5.34808e-09,2.07798e-09,5.27071e-09
2.99e+10,Conductance,-0.00198869,0.00328533,0.00431929
2.99e+10,Capacitance,1.01494e-12,-2.76682e-13,1.0342e-12
3e+10,Resistance,-8.07534,20.2558,13.1847
3e+10,Inductance,5.37385e-09,1.98559e-09,5.39896e-09
3e+10,Conductance,0.00882469,-0.0060069,0.00419509
3e+10,Capacitance,9.93392e-13,-2.43685e-13,9.84083e-13
3.01e+10,Resistance,7.47397,-8.43313,5.89695
3.01e+10,Inductance,5.17756e-09,1.96428e-09,5.23799e-09
3.01e+10,Conductance,0.000631018,0.00155941,0.0016442
3.01e+10,Capacitance,1.03912e-12,-2.64428e-13,1.02722e-12
3.02e+10,Resistance,6.41871,-19.8793,4.06237
3.02e+10,Inductance,5.25793e-09,2.04417e-09,5.22356e-09
3.02e+10,Conductance,-0.000745807,0.00487625,1.19894e-06
3.02e+10,Capacitance,1.03531e-12,-2.795e-13,1.03943e-12
3.03e+10,Resistance,-32.5451,15.2219,-12.0519
3.03e+10,Inductance,5.34937e-09,1.86333e-09,5.41961e-09
3.03e+10,Conductance,0.0128363,-0.00678497,0.00858082
3.03e+10,Capacitance,9.86279e-13,-2.16464e-13,9.69888e-13
3.04e+10,Resistance,-10.596,-8.0914,-11.7384
3.04e+10,Inductance,5.35132e-09,1.98386e-09,5.32215e-09
3.04e+10,Conductance,0.00532657,-0.000579669,0.0055667
3.04e+10,Capacitance,1.00455e-12,-2.52139e-13,1.00952e-12
3.05e+10,Resistance,-28.154,34.3013,-25.5033
3.05e+10,Inductance,5.40058e-09,1.86583e-09,5.47772e-09
3.05e+10,Conductance,0.0130308,-0.0105401,0.0132195
3.05e+10,Capacitance,9.66543e-13,-2.05654e-13,9.52881e-13
3.06e+10,Resistance,-19.0175,-6.58662,-24.7278
3.06e+10,Inductance,5.36005e-09,1.88122e-09,5.28089e-09
3.06e+10,Conductance,0.00737372,-0.00217641,0.00823767
3.06e+10,Capacitance,9.87981e-13,-2.26718e-13,1.00059e-12
3.07e+10,Resistance,12.5368,-3.26206,25.6348
3.07e+10,Inductance,5.13533e-09,2.1178e-09,5.16064e-09
3.07e+10,Conductance,0.00041008,0.00211598,-0.00219583
3.07e+10,Capacitance,1.07662e-12,-3.15745e-13,1.06786e-12
3.08e+10,Resistance,6.17396,7.05973,9.88417
3.08e+10,Inductance,5.19277e-09,1.95192e-09,5.26808e-09
3.08e+10,Conductance,0.00320684,-0.00157134,0.00290221
3.08e+10,Capacitance,1.03011e-12,-2.58688e-13,1.01798e-12
3.09e+10,Resistance,15.1102,-0.558604,7.7712
3.09e+10,Inductance,5.47258e-09,1.86542e-09,5.46845e-09
3.09e+10,Conductance,0.00121962,0.000352061,0.00179029
3.09e+10,Capacitance,9.56562e-13,-2.08602e-13,9.59897e-13
3.1e+10,Resistance,20.7636,-1.80979,-0.467464
3.1e+10,Inductance,5.42915e-09,1.92032e-09,5.37165e-09
3.1e+10,Conductance,-0.000239635,0.000936701,0.00281741
