R,L,G,C
259.0930848,4.36E-07,0.295634348,8.16E-11
3.98E+10,3.98E+10,3.98E+10,3.98E+10
266.4571775,4.35E-07,0.29684842,8.17E-11
94.12007136,1.73E-07,-0.056480391,-2.10E-11
257.0681427,4.29E-07,0.301529202,8.39E-11
31.63650371,6.10E-08,-0.006775195,-1.69E-12
82.25156977,1.12E-07,-0.0255754,-1.01E-11
257.1880573,4.29E-07,0.301666886,8.39E-11
-3.420951653,3.59E-08,-0.003422189,-1.08E-12
31.98851619,6.10E-08,-0.006761818,-1.69E-12
93.95792554,1.73E-07,-0.05654734,-2.10E-11
259.9604585,4.36E-07,0.296244818,8.16E-11
3.99E+10,3.99E+10,3.99E+10,3.99E+10
267.334711,4.36E-07,0.297459322,8.17E-11
94.58739557,1.73E-07,-0.056633652,-2.10E-11
257.8362664,4.29E-07,0.30218201,8.39E-11
31.63620302,6.10E-08,-0.006805197,-1.69E-12
82.55901624,1.12E-07,-0.025659119,-1.01E-11
257.9581555,4.29E-07,0.302319703,8.39E-11
-3.637534797,3.59E-08,-0.003414287,-1.08E-12
31.9895605,6.10E-08,-0.006791849,-1.69E-12
94.42595064,1.73E-07,-0.056700559,-2.10E-11
260.8304544,4.36E-07,0.29685441,8.16E-11
4.00E+10,4.00E+10,4.00E+10,4.00E+10
268.2148728,4.36E-07,0.298069339,8.17E-11
95.05622487,1.73E-07,-0.056787081,-2.10E-11
258.6066329,4.29E-07,0.302834129,8.39E-11
31.63473215,6.10E-08,-0.006835101,-1.70E-12
82.8670206,1.12E-07,-0.02574303,-1.01E-11
258.7304642,4.29E-07,0.302971838,8.39E-11
-3.856069865,3.59E-08,-0.003406073,-1.08E-12
31.98944038,6.11E-08,-0.006821783,-1.69E-12
94.89548326,1.73E-07,-0.056853948,-2.10E-11
261.7030779,4.36E-07,0.297463121,8.16E-11
4.01E+10,4.01E+10,4.01E+10,4.01E+10
269.0976683,4.36E-07,0.298678467,8.17E-11
95.52656077,1.73E-07,-0.056940678,-2.10E-11
259.3792483,4.29E-07,0.303485559,8.39E-11
31.63208456,6.11E-08,-0.006864905,-1.70E-12
83.17558217,1.12E-07,-0.025827134,-1.01E-11
259.5049896,4.29E-07,0.303623291,8.39E-11
-4.076564893,3.59E-08,-0.003397546,-1.08E-12
31.98814929,6.11E-08,-0.006851619,-1.69E-12
95.36652492,1.73E-07,-0.057007507,-2.10E-11
262.5783339,4.36E-07,0.298070951,8.16E-11
4.02E+10,4.02E+10,4.02E+10,4.02E+10
269.983103,4.36E-07,0.299286707,8.17E-11
95.99840462,1.73E-07,-0.057094444,-2.10E-11
260.1541182,4.29E-07,0.304136299,8.39E-11
31.62825377,6.11E-08,-0.006894607,-1.70E-12
83.48470015,1.12E-07,-0.025911431,-1.01E-11
260.2817375,4.29E-07,0.30427406,8.39E-11
-4.299027757,3.59E-08,-0.003388704,-1.08E-12
31.98568074,6.11E-08,-0.006881354,-1.70E-12
95.83907696,1.73E-07,-0.057161237,-2.10E-11
263.4562275,4.36E-07,0.298677898,8.15E-11
4.03E+10,4.03E+10,4.03E+10,4.03E+10
270.8711824,4.36E-07,0.299894056,8.17E-11
96.4717576,1.73E-07,-0.057248379,-2.10E-11
260.9312483,4.29E-07,0.304786347,8.39E-11
31.62323331,6.11E-08,-0.006924207,-1.70E-12
83.79437365,1.12E-07,-0.025995923,-1.02E-11
261.0607136,4.29E-07,0.304924145,8.39E-11
-4.523466174,3.59E-08,-0.003379545,-1.08E-12
31.98202824,6.11E-08,-0.006910987,-1.70E-12
96.31314055,1.73E-07,-0.057315139,-2.10E-11
264.3367636,4.36E-07,0.299283963,8.15E-11
4.04E+10,4.04E+10,4.04E+10,4.04E+10
271.7619116,4.36E-07,0.300500514,8.17E-11
96.94662073,1.73E-07,-0.057402484,-2.10E-11
261.7106437,4.29E-07,0.305435703,8.39E-11
31.61701672,6.11E-08,-0.006953702,-1.71E-12
84.10460165,1.12E-07,-0.026080608,-1.02E-11
261.8419232,4.29E-07,0.305573545,8.39E-11
-4.749887699,3.59E-08,-0.003370067,-1.08E-12
31.97718534,6.12E-08,-0.006940516,-1.70E-12
96.78871672,1.73E-07,-0.057469212,-2.10E-11
265.2199471,4.37E-07,0.299889142,8.15E-11
4.05E+10,4.05E+10,4.05E+10,4.05E+10
272.6552959,4.36E-07,0.30110608,8.17E-11
97.42299483,1.73E-07,-0.05755676,-2.10E-11
262.4923093,4.29E-07,0.306084366,8.39E-11
31.60959762,6.12E-08,-0.006983091,-1.71E-12
84.41538306,1.12E-07,-0.026165489,-1.02E-11
262.6253715,4.29E-07,0.306222259,8.39E-11
-4.978299723,3.59E-08,-0.003360269,-1.08E-12
31.97114564,6.12E-08,-0.00696994,-1.70E-12
97.2658063,1.74E-07,-0.057623457,-2.10E-11
266.105783,4.37E-07,0.300493436,8.15E-11
4.06E+10,4.06E+10,4.06E+10,4.06E+10
273.5513404,4.36E-07,0.301710751,8.17E-11
97.90088058,1.74E-07,-0.057711207,-2.10E-11
263.2762497,4.29E-07,0.306732335,8.39E-11
31.60096964,6.12E-08,-0.007012372,-1.71E-12
84.72671668,1.12E-07,-0.026250564,-1.02E-11
263.4110633,4.29E-07,0.306870285,8.39E-11
-5.208709471,3.59E-08,-0.00335015,-1.08E-12
31.96390275,6.12E-08,-0.006999256,-1.71E-12
97.74440998,1.74E-07,-0.057777875,-2.10E-11
266.9942758,4.37E-07,0.301096843,8.15E-11
4.07E+10,4.07E+10,4.07E+10,4.07E+10
274.4500503,4.36E-07,0.302314528,8.17E-11
98.3802785,1.74E-07,-0.057865825,-2.10E-11
264.0624694,4.29E-07,0.30737961,8.39E-11
31.59112643,6.12E-08,-0.007041543,-1.71E-12
85.03860121,1.12E-07,-0.026335835,-1.02E-11
264.1990033,4.29E-07,0.307517625,8.39E-11
-5.441123999,3.59E-08,-0.003339706,-1.08E-12
31.95545032,6.12E-08,-0.007028464,-1.71E-12
98.22452828,1.74E-07,-0.057932467,-2.10E-11
267.8854304,4.37E-07,0.301699362,8.15E-11
4.08E+10,4.08E+10,4.08E+10,4.08E+10
275.3514304,4.37E-07,0.302917408,8.17E-11
98.86118891,1.74E-07,-0.058020615,-2.10E-11
264.8509725,4.30E-07,0.308026189,8.39E-11
31.58006169,6.13E-08,-0.007070603,-1.72E-12
85.35103525,1.12E-07,-0.026421301,-1.02E-11
264.9891959,4.30E-07,0.308164275,8.39E-11
-5.675550196,3.59E-08,-0.003328938,-1.08E-12
31.94578205,6.13E-08,-0.007057561,-1.71E-12
98.70616157,1.74E-07,-0.058087232,-2.10E-11
268.7792513,4.37E-07,0.302300992,8.15E-11
4.09E+10,4.09E+10,4.09E+10,4.09E+10
276.2554858,4.37E-07,0.303519391,8.17E-11
99.343612,1.74E-07,-0.058175577,-2.10E-11
265.6417629,4.30E-07,0.308672073,8.39E-11
31.56776917,6.13E-08,-0.00709955,-1.72E-12
85.66401731,1.13E-07,-0.026506963,-1.02E-11
265.7816451,4.30E-07,0.308810236,8.39E-11
-5.911994776,3.59E-08,-0.003317844,-1.08E-12
31.93489164,6.13E-08,-0.007086546,-1.72E-12
99.18931003,1.74E-07,-0.058242171,-2.10E-11
269.6757432,4.37E-07,0.302901732,8.15E-11
4.10E+10,4.10E+10,4.10E+10,4.10E+10
277.1622213,4.37E-07,0.304120475,8.16E-11
99.82754776,1.74E-07,-0.058330712,-2.10E-11
266.4348442,4.30E-07,0.309317259,8.39E-11
31.55424261,6.13E-08,-0.007128382,-1.72E-12
85.97754583,1.13E-07,-0.026592822,-1.02E-11
266.5763551,4.30E-07,0.309455508,8.39E-11
-6.150464284,3.59E-08,-0.003306421,-1.08E-12
31.92277286,6.13E-08,-0.007115418,-1.72E-12
99.67397369,1.74E-07,-0.058397285,-2.10E-11
270.5749105,4.37E-07,0.30350158,8.15E-11
4.11E+10,4.11E+10,4.11E+10,4.11E+10
278.0716417,4.37E-07,0.304720659,8.16E-11
100.312996,1.74E-07,-0.058486019,-2.10E-11
267.2302197,4.30E-07,0.309961749,8.39E-11
31.53947583,6.13E-08,-0.007157098,-1.72E-12
86.29161912,1.13E-07,-0.026678877,-1.02E-11
267.3733294,4.30E-07,0.310100088,8.39E-11
-6.390965087,3.59E-08,-0.00329467,-1.08E-12
31.90941949,6.13E-08,-0.007144174,-1.72E-12
100.1601524,1.74E-07,-0.058552573,-2.10E-11
271.4767578,4.37E-07,0.304100535,8.15E-11
4.12E+10,4.12E+10,4.12E+10,4.12E+10
278.9837517,4.37E-07,0.305319943,8.16E-11
100.7999565,1.74E-07,-0.0586415,-2.10E-11
268.0278926,4.30E-07,0.310605541,8.39E-11
31.52346267,6.14E-08,-0.007185696,-1.73E-12
86.60623543,1.13E-07,-0.026765129,-1.02E-11
268.1725715,4.30E-07,0.310743978,8.39E-11
-6.633503376,3.59E-08,-0.003282587,-1.08E-12
31.89482537,6.14E-08,-0.007172813,-1.72E-12
100.6478459,1.74E-07,-0.058708037,-2.10E-11
272.3812893,4.37E-07,0.304698597,8.15E-11
4.13E+10,4.13E+10,4.13E+10,4.13E+10
279.8985558,4.37E-07,0.305918324,8.16E-11
101.2884287,1.74E-07,-0.058797154,-2.10E-11
268.8278659,4.30E-07,0.311248634,8.39E-11
31.506197,6.14E-08,-0.007214174,-1.73E-12
86.92139291,1.13E-07,-0.026851578,-1.02E-11
268.9740847,4.30E-07,0.311387175,8.39E-11
-6.878085166,3.59E-08,-0.003270172,-1.08E-12
31.87898434,6.14E-08,-0.007201334,-1.73E-12
101.1370537,1.74E-07,-0.058863676,-2.10E-11
273.2885095,4.38E-07,0.305295764,8.15E-11
4.14E+10,4.14E+10,4.14E+10,4.14E+10
280.8160588,4.37E-07,0.306515801,8.16E-11
101.7784119,1.74E-07,-0.058952982,-2.10E-11
269.6301422,4.30E-07,0.311891028,8.39E-11
31.48767274,6.14E-08,-0.007242532,-1.73E-12
87.23708963,1.13E-07,-0.026938225,-1.02E-11
269.777872,4.30E-07,0.312029679,8.39E-11
-7.124716291,3.59E-08,-0.003257424,-1.08E-12
31.86189032,6.14E-08,-0.007229734,-1.73E-12
101.6277752,1.74E-07,-0.059019491,-2.10E-11
274.1984225,4.38E-07,0.305892035,8.15E-11
4.15E+10,4.15E+10,4.15E+10,4.15E+10
281.736265,4.37E-07,0.307112374,8.16E-11
102.2699053,1.74E-07,-0.059108984,-2.11E-11
270.4347239,4.30E-07,0.312532722,8.39E-11
31.46788383,6.14E-08,-0.007270766,-1.74E-12
87.55332358,1.13E-07,-0.027025069,-1.02E-11
270.5839363,4.30E-07,0.31267149,8.39E-11
-7.373402404,3.59E-08,-0.003244341,-1.08E-12
31.84353723,6.14E-08,-0.007258013,-1.73E-12
102.1200097,1.74E-07,-0.059175481,-2.11E-11
275.1110327,4.38E-07,0.306487408,8.15E-11
4.16E+10,4.16E+10,4.16E+10,4.16E+10
282.6591789,4.37E-07,0.307708041,8.16E-11
102.762908,1.74E-07,-0.05926516,-2.11E-11
271.2416133,4.30E-07,0.313173717,8.39E-11
31.44682426,6.15E-08,-0.007298877,-1.74E-12
87.87009266,1.13E-07,-0.027112111,-1.02E-11
271.3922801,4.30E-07,0.313312607,8.39E-11
-7.624148975,3.59E-08,-0.003230922,-1.07E-12
31.82391904,6.15E-08,-0.007286168,-1.73E-12
102.6137561,1.74E-07,-0.059331648,-2.11E-11
276.0263441,4.38E-07,0.307081884,8.15E-11
4.17E+10,4.17E+10,4.17E+10,4.17E+10
283.5848048,4.38E-07,0.308302801,8.16E-11
103.2574187,1.74E-07,-0.059421511,-2.11E-11
272.0508124,4.30E-07,0.31381401,8.39E-11
31.42448806,6.15E-08,-0.007326861,-1.74E-12
88.1873947,1.13E-07,-0.027199352,-1.02E-11
272.202906,4.30E-07,0.31395303,8.39E-11
-7.87696129,3.59E-08,-0.003217166,-1.07E-12
31.80302978,6.15E-08,-0.007314198,-1.74E-12
103.1090133,1.75E-07,-0.059487991,-2.11E-11
276.9443608,4.38E-07,0.307675459,8.15E-11
4.18E+10,4.18E+10,4.18E+10,4.18E+10
284.5131471,4.38E-07,0.308896653,8.16E-11
103.7534362,1.75E-07,-0.059578036,-2.11E-11
272.8623229,4.30E-07,0.314453603,8.39E-11
31.4008693,6.15E-08,-0.007354718,-1.74E-12
88.50522744,1.13E-07,-0.027286791,-1.02E-11
273.0158161,4.30E-07,0.314592758,8.39E-11
-8.131844451,3.59E-08,-0.003203071,-1.07E-12
31.78086349,6.15E-08,-0.007342102,-1.74E-12
103.6057802,1.75E-07,-0.05964451,-2.11E-11
277.8650868,4.38E-07,0.308268135,8.15E-11
4.19E+10,4.19E+10,4.19E+10,4.19E+10
285.4442098,4.38E-07,0.309489596,8.16E-11
104.250959,1.75E-07,-0.059734735,-2.11E-11
273.6761466,4.31E-07,0.315092494,8.39E-11
31.37596207,6.15E-08,-0.007382446,-1.75E-12
88.82358856,1.13E-07,-0.027374428,-1.02E-11
273.8310124,4.30E-07,0.31523179,8.39E-11
-8.388803372,3.59E-08,-0.003188637,-1.07E-12
31.75741426,6.15E-08,-0.007369878,-1.74E-12
104.1040552,1.75E-07,-0.059801206,-2.11E-11
278.7885261,4.38E-07,0.308859908,8.15E-11
4.20E+10,4.20E+10,4.20E+10,4.20E+10
286.3779973,4.38E-07,0.310081628,8.16E-11
104.7499855,1.75E-07,-0.059891609,-2.11E-11
274.4922848,4.31E-07,0.315730683,8.39E-11
31.34976053,6.16E-08,-0.007410043,-1.75E-12
89.14247564,1.13E-07,-0.027462265,-1.02E-11
274.6484968,4.31E-07,0.315870125,8.39E-11
-8.64784278,3.59E-08,-0.003173863,-1.07E-12
31.73267622,6.16E-08,-0.007397524,-1.74E-12
104.6038368,1.75E-07,-0.059958078,-2.11E-11
279.7146826,4.38E-07,0.309450779,8.15E-11
4.21E+10,4.21E+10,4.21E+10,4.21E+10
287.3145134,4.38E-07,0.310672748,8.16E-11
105.2505139,1.75E-07,-0.060048658,-2.11E-11
275.3107387,4.31E-07,0.31636817,8.39E-11
31.32225886,6.16E-08,-0.007437508,-1.75E-12
89.4618862,1.13E-07,-0.027550301,-1.02E-11
275.4682709,4.31E-07,0.316507764,8.39E-11
-8.908967212,3.59E-08,-0.003158747,-1.07E-12
31.70664353,6.16E-08,-0.007425038,-1.75E-12
105.1051233,1.75E-07,-0.060115127,-2.11E-11
280.6435602,4.38E-07,0.310040746,8.15E-11
4.22E+10,4.22E+10,4.22E+10,4.22E+10
288.2537623,4.38E-07,0.311262955,8.16E-11
105.7525422,1.75E-07,-0.060205882,-2.11E-11
276.1315092,4.31E-07,0.317004953,8.39E-11
31.29345128,6.16E-08,-0.007464839,-1.75E-12
89.78181771,1.13E-07,-0.027638536,-1.02E-11
276.2903363,4.31E-07,0.317144706,8.39E-11
-9.172181014,3.59E-08,-0.003143289,-1.07E-12
31.67931041,6.16E-08,-0.00745242,-1.75E-12
105.6079128,1.75E-07,-0.060272352,-2.11E-11
281.5751625,4.39E-07,0.310629808,8.15E-11
4.23E+10,4.23E+10,4.23E+10,4.23E+10
289.1957478,4.38E-07,0.311852249,8.16E-11
106.2560683,1.75E-07,-0.06036328,-2.11E-11
276.9545973,4.31E-07,0.317641034,8.39E-11
31.26333206,6.16E-08,-0.007492034,-1.76E-12
90.10226754,1.13E-07,-0.027726971,-1.02E-11
277.114694,4.31E-07,0.317780951,8.39E-11
-9.437488343,3.59E-08,-0.003127487,-1.07E-12
31.6506711,6.16E-08,-0.007479668,-1.75E-12
106.1122031,1.75E-07,-0.060429754,-2.11E-11
282.5094934,4.39E-07,0.311217963,8.15E-11
4.24E+10,4.24E+10,4.24E+10,4.24E+10
290.1404738,4.38E-07,0.312440627,8.16E-11
106.7610899,1.75E-07,-0.060520853,-2.11E-11
277.7800035,4.31E-07,0.318276411,8.39E-11
31.2318955,6.16E-08,-0.007519093,-1.76E-12
90.42323299,1.13E-07,-0.027815606,-1.02E-11
277.9413454,4.31E-07,0.318416497,8.39E-11
-9.70489316,3.59E-08,-0.00311134,-1.07E-12
31.6207199,6.17E-08,-0.00750678,-1.75E-12
106.6179921,1.75E-07,-0.060587333,-2.11E-11
283.4465565,4.39E-07,0.311805211,8.15E-11
4.25E+10,4.25E+10,4.25E+10,4.25E+10
291.0879441,4.38E-07,0.313028088,8.16E-11
107.2676047,1.75E-07,-0.060678601,-2.11E-11
278.6077283,4.31E-07,0.318911084,8.39E-11
31.19913595,6.17E-08,-0.007546013,-1.76E-12
90.74471132,1.13E-07,-0.027904441,-1.02E-11
278.7702912,4.31E-07,0.319051344,8.39E-11
-9.974399234,3.59E-08,-0.003094849,-1.07E-12
31.58945113,6.17E-08,-0.007533754,-1.76E-12
107.1252775,1.75E-07,-0.060745088,-2.11E-11
284.3863554,4.39E-07,0.312391551,8.14E-11
4.26E+10,4.26E+10,4.26E+10,4.26E+10
292.0381624,4.39E-07,0.313614633,8.16E-11
107.77561,1.75E-07,-0.060836523,-2.11E-11
279.437772,4.31E-07,0.319545053,8.39E-11
31.16504781,6.17E-08,-0.007572794,-1.76E-12
91.06669972,1.13E-07,-0.027993476,-1.02E-11
279.6015324,4.31E-07,0.319685492,8.39E-11
-10.24601014,3.58E-08,-0.003078011,-1.07E-12
31.55685918,6.17E-08,-0.007560589,-1.76E-12
107.6340566,1.75E-07,-0.060903019,-2.11E-11
285.3288936,4.39E-07,0.312976981,8.14E-11
4.27E+10,4.27E+10,4.27E+10,4.27E+10
292.9911324,4.39E-07,0.314200258,8.16E-11
108.285103,1.75E-07,-0.06099462,-2.11E-11
280.2701347,4.31E-07,0.320178317,8.39E-11
31.1296255,6.17E-08,-0.007599432,-1.77E-12
91.38919529,1.14E-07,-0.028082711,-1.02E-11
280.4350694,4.31E-07,0.320318941,8.39E-11
-10.51972925,3.58E-08,-0.003060827,-1.07E-12
31.52293845,6.17E-08,-0.007587284,-1.76E-12
108.1443268,1.75E-07,-0.061061127,-2.11E-11
286.2741747,4.39E-07,0.3135615,8.14E-11
4.28E+10,4.28E+10,4.28E+10,4.28E+10
293.9468576,4.39E-07,0.314784964,8.16E-11
108.7960809,1.75E-07,-0.06115289,-2.11E-11
281.1048164,4.31E-07,0.320810876,8.39E-11
31.0928635,6.17E-08,-0.007625928,-1.77E-12
91.71219509,1.14E-07,-0.028172147,-1.02E-11
281.2709027,4.31E-07,0.32095169,8.39E-11
-10.79555976,3.58E-08,-0.003043295,-1.07E-12
31.48768341,6.18E-08,-0.007613837,-1.76E-12
108.6560853,1.75E-07,-0.06121941,-2.11E-11
287.222202,4.39E-07,0.314145107,8.14E-11
4.29E+10,4.29E+10,4.29E+10,4.29E+10
294.9053416,4.39E-07,0.315368749,8.16E-11
109.3085406,1.75E-07,-0.061311335,-2.11E-11
281.9418168,4.31E-07,0.321442729,8.39E-11
31.05475633,6.18E-08,-0.007652279,-1.77E-12
92.03569613,1.14E-07,-0.028261784,-1.02E-11
282.1090327,4.31E-07,0.321583739,8.39E-11
-11.07350464,3.58E-08,-0.003025415,-1.07E-12
31.45108855,6.18E-08,-0.007640246,-1.77E-12
109.1693291,1.75E-07,-0.06137787,-2.11E-11
288.172979,4.39E-07,0.314727801,8.14E-11
4.30E+10,4.30E+10,4.30E+10,4.30E+10
295.8665879,4.39E-07,0.315951611,8.16E-11
109.822479,1.76E-07,-0.061469953,-2.11E-11
282.7811355,4.31E-07,0.322073877,8.39E-11
31.01529854,6.18E-08,-0.007678484,-1.77E-12
92.35969534,1.14E-07,-0.028351621,-1.02E-11
282.9494593,4.31E-07,0.322215087,8.39E-11
-11.35356668,3.58E-08,-0.003007186,-1.07E-12
31.41314843,6.18E-08,-0.007666511,-1.77E-12
109.6840551,1.76E-07,-0.061536505,-2.11E-11
289.126509,4.39E-07,0.315309581,8.14E-11
4.31E+10,4.31E+10,4.31E+10,4.31E+10
296.8305998,4.39E-07,0.316533551,8.16E-11
110.3378926,1.76E-07,-0.061628746,-2.11E-11
283.6227721,4.32E-07,0.32270432,8.39E-11
30.97448475,6.18E-08,-0.007704541,-1.77E-12
92.6841896,1.14E-07,-0.02844166,-1.02E-11
283.7921827,4.32E-07,0.322845733,8.39E-11
-11.63574847,3.58E-08,-0.002988607,-1.07E-12
31.37385763,6.18E-08,-0.007692629,-1.77E-12
110.2002599,1.76E-07,-0.061695315,-2.11E-11
290.0827951,4.40E-07,0.315890446,8.14E-11
4.32E+10,4.32E+10,4.32E+10,4.32E+10
297.7973806,4.39E-07,0.317114565,8.15E-11
110.8547779,1.76E-07,-0.061787711,-2.11E-11
284.4667259,4.32E-07,0.323334055,8.39E-11
30.93230959,6.18E-08,-0.007730449,-1.78E-12
93.00917575,1.14E-07,-0.028531899,-1.02E-11
284.6372027,4.32E-07,0.323475678,8.39E-11
-11.9200524,3.58E-08,-0.002969678,-1.06E-12
31.33321077,6.18E-08,-0.007718598,-1.77E-12
110.7179401,1.76E-07,-0.0618543,-2.11E-11
291.0418407,4.40E-07,0.316470395,8.14E-11
4.33E+10,4.33E+10,4.33E+10,4.33E+10
298.7669336,4.39E-07,0.317694655,8.15E-11
111.3731313,1.76E-07,-0.061946849,-2.11E-11
285.3129961,4.32E-07,0.323963085,8.39E-11
30.88876777,6.19E-08,-0.007756207,-1.78E-12
93.33465057,1.14E-07,-0.02862234,-1.02E-11
285.4845189,4.32E-07,0.324104921,8.39E-11
-12.20648064,3.58E-08,-0.002950399,-1.06E-12
31.29120255,6.19E-08,-0.007744419,-1.78E-12
111.2370922,1.76E-07,-0.06201346,-2.11E-11
292.0036488,4.40E-07,0.317049425,8.14E-11
4.34E+10,4.34E+10,4.34E+10,4.34E+10
299.739262,4.39E-07,0.318273817,8.15E-11
111.892949,1.76E-07,-0.06210616,-2.11E-11
286.1615816,4.32E-07,0.324591408,8.39E-11
30.84385401,6.19E-08,-0.007781812,-1.78E-12
93.66061076,1.14E-07,-0.028712983,-1.02E-11
286.3341309,4.32E-07,0.324733462,8.39E-11
-12.49503519,3.58E-08,-0.002930769,-1.06E-12
31.24782768,6.19E-08,-0.007770088,-1.78E-12
111.7577123,1.76E-07,-0.062172794,-2.11E-11
292.9682226,4.40E-07,0.317627537,8.14E-11
4.35E+10,4.35E+10,4.35E+10,4.35E+10
300.714369,4.40E-07,0.318852052,8.15E-11
112.4142269,1.76E-07,-0.062265642,-2.11E-11
287.0124815,4.32E-07,0.325219023,8.39E-11
30.79756309,6.19E-08,-0.007807264,-1.78E-12
93.98705302,1.14E-07,-0.028803827,-1.02E-11
287.1860381,4.32E-07,0.3253613,8.39E-11
-12.78571783,3.58E-08,-0.002910787,-1.06E-12
31.20308092,6.19E-08,-0.007795605,-1.78E-12
112.2797967,1.76E-07,-0.062332302,-2.11E-11
293.9355652,4.40E-07,0.318204729,8.14E-11
4.36E+10,4.36E+10,4.36E+10,4.36E+10
301.6922575,4.40E-07,0.319429357,8.15E-11
112.9369611,1.76E-07,-0.062425297,-2.11E-11
287.8656945,4.32E-07,0.325845932,8.39E-11
30.74988985,6.19E-08,-0.007832561,-1.79E-12
94.31397397,1.14E-07,-0.028894873,-1.03E-11
288.0402399,4.32E-07,0.325988435,8.39E-11
-13.07853014,3.58E-08,-0.002890454,-1.06E-12
31.15695708,6.19E-08,-0.007820968,-1.78E-12
112.8033411,1.76E-07,-0.062491983,-2.11E-11
294.9056794,4.40E-07,0.318781001,8.14E-11
4.37E+10,4.37E+10,4.37E+10,4.37E+10
302.6729307,4.40E-07,0.320005733,8.15E-11
113.4611471,1.76E-07,-0.062585123,-2.11E-11
288.7212192,4.32E-07,0.326472132,8.39E-11
30.70082916,6.19E-08,-0.007857701,-1.79E-12
94.64137018,1.14E-07,-0.02898612,-1.03E-11
288.8967353,4.32E-07,0.326614866,8.39E-11
-13.37347349,3.58E-08,-0.002869768,-1.06E-12
31.10945102,6.20E-08,-0.007846175,-1.78E-12
113.3283416,1.76E-07,-0.062651838,-2.11E-11
295.8785682,4.40E-07,0.31935635,8.14E-11
4.38E+10,4.38E+10,4.38E+10,4.38E+10
303.6563913,4.40E-07,0.320581177,8.15E-11
113.9867807,1.76E-07,-0.06274512,-2.11E-11
289.5790543,4.32E-07,0.327097625,8.39E-11
30.65037592,6.20E-08,-0.007882683,-1.79E-12
94.9692382,1.14E-07,-0.02907757,-1.03E-11
289.7555235,4.32E-07,0.327240594,8.39E-11
-13.67054907,3.58E-08,-0.00284873,-1.06E-12
31.06055765,6.20E-08,-0.007871226,-1.79E-12
113.8547937,1.76E-07,-0.062811865,-2.11E-11
296.8542345,4.40E-07,0.319930776,8.14E-11
4.39E+10,4.39E+10,4.39E+10,4.39E+10
304.6426424,4.40E-07,0.321155689,8.15E-11
114.5138572,1.76E-07,-0.062905287,-2.11E-11
290.439198,4.32E-07,0.32772241,8.39E-11
30.5985251,6.20E-08,-0.007907506,-1.79E-12
95.29757451,1.14E-07,-0.029169221,-1.03E-11
290.6166034,4.32E-07,0.327865617,8.39E-11
-13.96975784,3.58E-08,-0.00282734,-1.06E-12
31.0102719,6.20E-08,-0.007896118,-1.79E-12
114.3826929,1.76E-07,-0.062972063,-2.11E-11
297.8326812,4.40E-07,0.320504277,8.14E-11
4.40E+10,4.40E+10,4.40E+10,4.40E+10
305.6316867,4.40E-07,0.321729267,8.15E-11
115.042372,1.76E-07,-0.063065623,-2.12E-11
291.3016487,4.32E-07,0.328346487,8.39E-11
30.54527171,6.20E-08,-0.007932167,-1.80E-12
95.62637557,1.14E-07,-0.029261075,-1.03E-11
291.4799737,4.32E-07,0.328489936,8.39E-11
-14.27110056,3.58E-08,-0.002805596,-1.06E-12
30.95858878,6.20E-08,-0.00792085,-1.79E-12
114.9120347,1.76E-07,-0.063132434,-2.12E-11
298.813911,4.41E-07,0.321076853,8.14E-11
4.41E+10,4.41E+10,4.41E+10,4.41E+10
306.623527,4.40E-07,0.32230191,8.15E-11
115.5723202,1.76E-07,-0.063226129,-2.12E-11
292.1664047,4.32E-07,0.328969854,8.39E-11
30.4906108,6.20E-08,-0.007956666,-1.80E-12
95.95563778,1.14E-07,-0.029353131,-1.03E-11
292.3456331,4.32E-07,0.32911355,8.39E-11
-14.57457781,3.57E-08,-0.002783499,-1.06E-12
30.90550331,6.21E-08,-0.007945421,-1.79E-12
115.4428143,1.76E-07,-0.063292975,-2.12E-11
299.7979266,4.41E-07,0.321648502,8.14E-11
4.42E+10,4.42E+10,4.42E+10,4.42E+10
307.618166,4.40E-07,0.322873617,8.15E-11
116.1036969,1.77E-07,-0.063386804,-2.12E-11
293.0334638,4.33E-07,0.329592513,8.39E-11
30.43453747,6.21E-08,-0.007981001,-1.80E-12
96.28535752,1.14E-07,-0.029445389,-1.03E-11
293.2135803,4.33E-07,0.329736458,8.39E-11
-14.88018995,3.57E-08,-0.00276105,-1.06E-12
30.85101058,6.21E-08,-0.007969829,-1.80E-12
115.9750268,1.77E-07,-0.063453686,-2.12E-11
300.7847306,4.41E-07,0.322219224,8.14E-11
4.43E+10,4.43E+10,4.43E+10,4.43E+10
308.6156063,4.40E-07,0.323444388,8.15E-11
116.6364968,1.77E-07,-0.063547646,-2.12E-11
293.9028242,4.33E-07,0.330214463,8.39E-11
30.37704686,6.21E-08,-0.008005171,-1.80E-12
96.61553112,1.14E-07,-0.02953785,-1.03E-11
294.0838137,4.33E-07,0.330358661,8.39E-11
-15.18793711,3.57E-08,-0.002738247,-1.05E-12
30.79510573,6.21E-08,-0.007994074,-1.80E-12
116.5086671,1.77E-07,-0.063614566,-2.12E-11
301.7743258,4.41E-07,0.322789016,8.14E-11
4.44E+10,4.44E+10,4.44E+10,4.44E+10
309.6158505,4.41E-07,0.32401422,8.15E-11
117.1707148,1.77E-07,-0.063708656,-2.12E-11
294.7744837,4.33E-07,0.330835703,8.39E-11
30.31813417,6.21E-08,-0.008029174,-1.81E-12
