Frequency(Hz),Value Type:,RLGC1[1 1] - (Line_1_5:Line_1_5),RLGC1[1 2] - (Line_1_5:Line_2_6),RLGC1[1 3] - (Line_1_5:Line_3_7),RLGC1[1 4] - (Line_1_5:Line_4_8),RLGC1[2 2] - (Line_2_6:Line_2_6),RLGC1[2 3] - (Line_2_6:Line_3_7),RLGC1[2 4] - (Line_2_6:Line_4_8),RLGC1[3 3] - (Line_3_7:Line_3_7),RLGC1[3 4] - (Line_3_7:Line_4_8),RLGC1[4 4] - (Line_4_8:Line_4_8)
3.81e+10,Capacitance,4.14038e-13,-1.06319e-13,-5.65124e-15,-7.53446e-15,4.27055e-13,-5.44304e-14,-5.84078e-15,4.26575e-13,-1.06013e-13,4.13512e-13
3.82e+10,Resistance,-0.494826,2.15727,0.894352,-1.08866,-0.662518,0.0508416,0.985491,-0.303108,1.82608,-0.220071
3.82e+10,Inductance,2.20936e-09,8.7171e-10,3.00103e-10,1.87519e-10,2.16901e-09,5.73036e-10,3.00671e-10,2.17044e-09,8.71212e-10,2.21015e-09
3.82e+10,Conductance,0.0021354,-0.000958902,-0.000239523,0.000337816,0.00222528,-6.50637e-05,-0.00027507,0.00207595,-0.00081959,0.00200899
3.82e+10,Capacitance,4.13844e-13,-1.06213e-13,-5.3418e-15,-7.87017e-15,4.27022e-13,-5.48286e-14,-5.49634e-15,4.26651e-13,-1.05994e-13,4.13374e-13
3.83e+10,Resistance,-0.226285,2.01486,0.42938,-0.653742,-0.674811,0.582095,0.540291,-0.249067,1.62911,0.0869582
3.83e+10,Inductance,2.2098e-09,8.72144e-10,3.00063e-10,1.87726e-10,2.16923e-09,5.73785e-10,3.0045e-10,2.17011e-09,8.72086e-10,2.21034e-09
3.83e+10,Conductance,0.00205891,-0.000926457,-5.32935e-05,0.00016397,0.00225475,-0.000276088,-9.5364e-05,0.00208111,-0.000765904,0.00191572
3.83e+10,Capacitance,4.13868e-13,-1.06281e-13,-5.27819e-15,-7.93981e-15,4.27126e-13,-5.5022e-14,-5.37102e-15,4.26969e-13,-1.06244e-13,4.13532e-13
3.84e+10,Resistance,-0.0743983,1.99575,0.00227151,-0.287135,-0.844966,1.15278,0.107553,-0.43868,1.62887,0.222019
3.84e+10,Inductance,2.21004e-09,8.72711e-10,3.00383e-10,1.87581e-10,2.16943e-09,5.7414e-10,3.00574e-10,2.1697e-09,8.73149e-10,2.21026e-09
3.84e+10,Conductance,0.00202999,-0.000945666,0.000127068,8.95169e-06,0.00234894,-0.000509786,8.74687e-05,0.00218496,-0.000794135,0.0018946
3.84e+10,Capacitance,4.13948e-13,-1.06372e-13,-5.35553e-15,-7.87692e-15,4.27209e-13,-5.50577e-14,-5.38135e-15,4.27289e-13,-1.06538e-13,4.13765e-13
3.85e+10,Resistance,-0.0289334,2.10324,-0.431074,0.047847,-1.19419,1.81294,-0.349203,-0.867147,1.80644,0.212113
3.85e+10,Inductance,2.21031e-09,8.73117e-10,3.01055e-10,1.87178e-10,2.17004e-09,5.73866e-10,3.01117e-10,2.16991e-09,8.73868e-10,2.21035e-09
3.85e+10,Conductance,0.00204585,-0.00101856,0.000318882,-0.000142118,0.0025157,-0.000784834,0.000287971,0.00238484,-0.000896947,0.00193524
3.85e+10,Capacitance,4.13979e-13,-1.06357e-13,-5.60641e-15,-7.6868e-15,4.2709e-13,-5.48117e-14,-5.5892e-15,4.27318e-13,-1.06648e-13,4.13886e-13
3.86e+10,Resistance,-0.0610965,2.30108,-0.86357,0.355841,-1.66315,2.51414,-0.806115,-1.41851,2.07707,0.1226
3.86e+10,Inductance,2.21092e-09,8.72905e-10,3.02396e-10,1.86381e-10,2.1718e-09,5.7232e-10,3.02404e-10,2.17152e-09,8.73765e-10,2.21093e-09
3.86e+10,Conductance,0.00209124,-0.00112469,0.000511158,-0.000284888,0.00272354,-0.0010728,0.000489198,0.0026268,-0.00103387,0.0020061
3.86e+10,Capacitance,4.13815e-13,-1.06024e-13,-6.19535e-15,-7.27915e-15,4.26447e-13,-5.4001e-14,-6.1611e-15,4.26727e-13,-1.06355e-13,4.13744e-13
3.87e+10,Resistance,-0.0677677,2.41749,-1.14833,0.562017,-1.95217,2.97264,-1.1092,-1.77062,2.24927,0.0716452
3.87e+10,Inductance,2.21205e-09,8.71783e-10,3.04619e-10,1.85094e-10,2.1752e-09,5.69133e-10,3.04613e-10,2.17488e-09,8.72645e-10,2.21211e-09
3.87e+10,Conductance,0.00211066,-0.00117876,0.000627018,-0.000373538,0.00283809,-0.00124451,0.00061179,0.00276732,-0.00111142,0.002045
3.87e+10,Capacitance,4.13384e-13,-1.05267e-13,-7.1989e-15,-6.61383e-15,4.25124e-13,-5.25072e-14,-7.16167e-15,4.25407e-13,-1.05594e-13,4.13299e-13
3.88e+10,Resistance,0.06306,2.26273,-1.11631,0.577816,-1.73114,2.87693,-1.08951,-1.59537,2.13448,0.17058
3.88e+10,Inductance,2.21335e-09,8.70398e-10,3.07048e-10,1.83706e-10,2.17905e-09,5.65533e-10,3.07043e-10,2.17875e-09,8.71222e-10,2.21349e-09
3.88e+10,Conductance,0.00205094,-0.0010988,0.000591856,-0.000363349,0.00273094,-0.00117803,0.000581203,0.00267843,-0.00104792,0.00199899
3.88e+10,Capacitance,4.12899e-13,-1.04435e-13,-8.25646e-15,-5.91944e-15,4.23688e-13,-5.0914e-14,-8.22141e-15,4.23955e-13,-1.04742e-13,4.12788e-13
3.89e+10,Resistance,0.29466,1.91055,-0.855611,0.456604,-1.14014,2.38092,-0.837023,-1.0381,1.81125,0.378953
3.89e+10,Inductance,2.21427e-09,8.69737e-10,3.0869e-10,1.82771e-10,2.18157e-09,5.6331e-10,3.0869e-10,2.1813e-09,8.70512e-10,2.21449e-09
3.89e+10,Conductance,0.00193999,-0.000931871,0.000458051,-0.000288425,0.00247974,-0.000956172,0.000450478,0.00244007,-0.000892535,0.0018977
3.89e+10,Capacitance,4.1264e-13,-1.03976e-13,-8.91801e-15,-5.47791e-15,4.22858e-13,-4.99455e-14,-8.88635e-15,4.23103e-13,-1.04258e-13,4.125e-13
3.9e+10,Resistance,0.520467,1.55698,-0.571446,0.315831,-0.535441,1.84968,-0.55845,-0.458041,1.47878,0.587574
3.9e+10,Inductance,2.21475e-09,8.69905e-10,3.09447e-10,1.82344e-10,2.18258e-09,5.62646e-10,3.09451e-10,2.18235e-09,8.70629e-10,2.21505e-09
3.9e+10,Conductance,0.00183413,-0.000769657,0.000320822,-0.000209206,0.0022328,-0.000730683,0.000315375,0.00220228,-0.000738564,0.0017988
3.9e+10,Capacitance,4.12614e-13,-1.03902e-13,-9.17331e-15,-5.2954e-15,4.22652e-13,-4.96197e-14,-9.14492e-15,4.22876e-13,-1.04159e-13,4.12446e-13
3.91e+10,Resistance,0.69577,1.28538,-0.353341,0.207407,-0.0695602,1.44165,-0.344238,-0.00997803,1.22263,0.749989
3.91e+10,Inductance,2.21499e-09,8.70516e-10,3.09711e-10,1.82205e-10,2.18277e-09,5.62841e-10,3.09719e-10,2.18259e-09,8.71191e-10,2.21538e-09
3.91e+10,Conductance,0.00175449,-0.000646941,0.000217284,-0.000149522,0.00204674,-0.000560475,0.000213337,0.00202282,-0.000621839,0.00172428
3.91e+10,Capacitance,4.12706e-13,-1.04025e-13,-9.21284e-15,-5.25221e-15,4.22769e-13,-4.9633e-14,-9.18727e-15,4.22973e-13,-1.0426e-13,4.12512e-13
3.92e+10,Resistance,0.823089,1.09346,-0.203288,0.13372,0.259488,1.1591,-0.196934,0.306123,1.04217,0.867461
3.92e+10,Inductance,2.21517e-09,8.7128e-10,3.09778e-10,1.82185e-10,2.18267e-09,5.6337e-10,3.09789e-10,2.18252e-09,8.71912e-10,2.21563e-09
3.92e+10,Conductance,0.00169888,-0.000560891,0.000146192,-0.00010902,0.00191766,-0.000443195,0.000143324,0.00189857,-0.000540232,0.00167252
3.92e+10,Capacitance,4.12834e-13,-1.04213e-13,-9.17041e-15,-5.26404e-15,4.22998e-13,-4.97726e-14,-9.14712e-15,4.23184e-13,-1.04429e-13,4.12617e-13
3.93e+10,Resistance,0.915532,0.959292,-0.102354,0.0850634,0.4895,0.967205,-0.0979653,0.526583,0.916654,0.952217
3.93e+10,Inductance,2.21535e-09,8.72066e-10,3.09786e-10,1.82205e-10,2.18251e-09,5.63987e-10,3.098e-10,2.18239e-09,8.7266e-10,2.21587e-09
3.93e+10,Conductance,0.00166046,-0.000501006,9.81359e-05,-8.2112e-05,0.00182918,-0.00036354,9.60587e-05,0.00181371,-0.00048371,0.00163706
3.93e+10,Capacitance,4.12963e-13,-1.04409e-13,-9.10645e-15,-5.29246e-15,4.23244e-13,-4.99423e-14,-9.08496e-15,4.23416e-13,-1.04608e-13,4.12725e-13
3.94e+10,Resistance,0.984232,0.864031,-0.0338201,0.0526989,0.653151,0.835407,-0.0308507,0.683061,0.828065,1.01479
3.94e+10,Inductance,2.21556e-09,8.72826e-10,3.0979e-10,1.82235e-10,2.18238e-09,5.64599e-10,3.09805e-10,2.18229e-09,8.73387e-10,2.21614e-09
3.94e+10,Conductance,0.00163362,-0.000458622,6.52223e-05,-6.40654e-05,0.00176775,-0.000308701,6.37325e-05,0.00175504,-0.000443925,0.00161255
3.94e+10,Capacitance,4.13081e-13,-1.04593e-13,-9.04368e-15,-5.32275e-15,4.23475e-13,-5.01066e-14,-9.02356e-15,4.23634e-13,-1.04776e-13,4.12823e-13
3.95e+10,Resistance,1.03681,0.794825,0.0136532,0.0307186,0.772695,0.742936,0.0155904,0.797123,0.764101,1.06238
3.95e+10,Inductance,2.2158e-09,8.73546e-10,3.09806e-10,1.82263e-10,2.18231e-09,5.65177e-10,3.09821e-10,2.18225e-09,8.74079e-10,2.21644e-09
3.95e+10,Conductance,0.00161456,-0.000427905,4.21645e-05,-5.17194e-05,0.00172424,-0.00027009,4.11175e-05,0.00171368,-0.000415253,0.00159535
3.95e+10,Capacitance,4.13184e-13,-1.04758e-13,-8.98927e-15,-5.34997e-15,4.23681e-13,-5.02546e-14,-8.97016e-15,4.23828e-13,-1.04929e-13,4.12909e-13
3.96e+10,Resistance,1.07824,0.743357,0.047279,0.0154014,0.862465,0.676539,0.0484619,0.882636,0.716828,1.09968
3.96e+10,Inductance,2.21607e-09,8.74226e-10,3.09838e-10,1.82285e-10,2.18231e-09,5.65715e-10,3.09854e-10,2.18226e-09,8.74735e-10,2.21676e-09
3.96e+10,Conductance,0.00160084,-0.000405104,2.56101e-05,-4.30819e-05,0.00169283,-0.000242248,2.49011e-05,0.00168395,-0.000394089,0.00158315
3.96e+10,Capacitance,4.13273e-13,-1.04906e-13,-8.94453e-15,-5.37293e-15,4.23861e-13,-5.03846e-14,-8.92615e-15,4.23999e-13,-1.05064e-13,4.12982e-13
3.97e+10,Resistance,1.11177,0.704257,0.0716119,0.00442996,0.931663,0.627802,0.0722429,0.948479,0.681138,1.12973
3.97e+10,Inductance,2.21637e-09,8.74871e-10,3.09887e-10,1.82301e-10,2.18235e-09,5.66215e-10,3.09902e-10,2.18232e-09,8.75358e-10,2.21711e-09
3.97e+10,Conductance,0.00159087,-0.000387804,1.34408e-05,-3.69049e-05,0.00166975,-0.000221714,1.29923e-05,0.00166223,-0.00037812,0.00157443
3.97e+10,Capacitance,4.1335e-13,-1.05037e-13,-8.90876e-15,-5.39177e-15,4.24018e-13,-5.0498e-14,-8.89087e-15,4.24148e-13,-1.05185e-13,4.13045e-13
3.98e+10,Resistance,1.13954,0.673995,0.089565,-0.00365384,0.986289,0.591313,0.0897935,1.00043,0.653689,1.15455
3.98e+10,Inductance,2.21669e-09,8.75485e-10,3.09949e-10,1.82312e-10,2.18245e-09,5.66683e-10,3.09964e-10,2.18243e-09,8.75954e-10,2.21748e-09
3.98e+10,Conductance,0.0015836,-0.000374424,4.29759e-06,-3.2396e-05,0.00165258,-0.000206259,4.05197e-06,0.00164616,-0.000365837,0.0015682
3.98e+10,Capacitance,4.13416e-13,-1.05154e-13,-8.88071e-15,-5.40702e-15,4.24155e-13,-5.05972e-14,-8.86313e-15,4.24279e-13,-1.05294e-13,4.13098e-13
3.99e+10,Resistance,1.16303,0.650203,0.103039,-0.00978343,1.03035,0.563512,0.102977,1.04233,0.632246,1.1755
3.99e+10,Inductance,2.21703e-09,8.76073e-10,3.10023e-10,1.82319e-10,2.18258e-09,5.67123e-10,3.10036e-10,2.18257e-09,8.76526e-10,2.21787e-09
3.99e+10,Conductance,0.00157832,-0.000363905,-2.70923e-06,-2.90422e-05,0.00163969,-0.000194415,-2.79586e-06,0.00163417,-0.000356233,0.00156381
3.99e+10,Capacitance,4.13473e-13,-1.0526e-13,-8.8591e-15,-5.41928e-15,4.24276e-13,-5.06845e-14,-8.84168e-15,4.24394e-13,-1.05391e-13,4.13142e-13
4e+10,Resistance,1.18326,0.631247,0.113302,-0.0145685,1.06658,0.542009,0.113032,1.07681,0.615277,1.19351
4e+10,Inductance,2.21739e-09,8.76639e-10,3.10106e-10,1.82321e-10,2.18275e-09,5.6754e-10,3.10118e-10,2.18275e-09,8.77078e-10,2.21827e-09
4e+10,Conductance,0.00157454,-0.000355519,-8.1757e-06,-2.65042e-05,0.00162996,-0.000185196,-8.13697e-06,0.00162519,-0.000348619,0.00156079
4e+10,Capacitance,4.13522e-13,-1.05355e-13,-8.84281e-15,-5.42908e-15,4.24383e-13,-5.07618e-14,-8.82543e-15,4.24495e-13,-1.05479e-13,4.1318e-13
4.01e+10,Resistance,1.20096,0.615978,0.121218,-0.0184149,1.09688,0.52516,0.120805,1.10567,0.601705,1.20927
4.01e+10,Inductance,2.21777e-09,8.77186e-10,3.10196e-10,1.8232e-10,2.18295e-09,5.67937e-10,3.10207e-10,2.18296e-09,8.77612e-10,2.21869e-09
4.01e+10,Conductance,0.00157191,-0.000348756,-1.25099e-05,-2.45528e-05,0.00162263,-0.000177922,-1.23718e-05,0.00161848,-0.000342513,0.00155882
4.01e+10,Capacitance,4.13565e-13,-1.05443e-13,-8.83088e-15,-5.43687e-15,4.24477e-13,-5.08308e-14,-8.81345e-15,4.24585e-13,-1.0556e-13,4.13212e-13
4.02e+10,Resistance,1.21666,0.60357,0.127386,-0.0215984,1.12263,0.51181,0.126879,1.13023,0.590761,1.22325
4.02e+10,Inductance,2.21816e-09,8.77717e-10,3.10292e-10,1.82317e-10,2.18317e-09,5.68319e-10,3.10302e-10,2.18319e-09,8.78132e-10,2.21911e-09
4.02e+10,Conductance,0.00157019,-0.000343248,-1.59969e-05,-2.30301e-05,0.00161713,-0.000172115,-1.578e-05,0.00161352,-0.00033757,0.00155767
4.02e+10,Capacitance,4.13601e-13,-1.05523e-13,-8.82254e-15,-5.44303e-15,4.24562e-13,-5.0893e-14,-8.80498e-15,4.24666e-13,-1.05634e-13,4.13238e-13
4.03e+10,Resistance,1.23075,0.593413,0.132233,-0.0243093,1.14481,0.501134,0.131668,1.15142,0.581879,1.23583
4.03e+10,Inductance,2.21857e-09,8.78234e-10,3.10393e-10,1.82311e-10,2.18342e-09,5.68687e-10,3.10401e-10,2.18343e-09,8.7864e-10,2.21955e-09
4.03e+10,Conductance,0.00156918,-0.000338727,-1.884e-05,-2.18253e-05,0.00161307,-0.000167433,-1.85603e-05,0.00160991,-0.000333538,0.00155716
4.03e+10,Capacitance,4.13633e-13,-1.05597e-13,-8.81717e-15,-5.44783e-15,4.24639e-13,-5.09494e-14,-8.79942e-15,4.24739e-13,-1.05703e-13,4.13261e-13
4.04e+10,Resistance,1.24354,0.585055,0.136064,-0.0266811,1.16416,0.49253,0.135472,1.16994,0.57464,1.24725
4.04e+10,Inductance,2.21898e-09,8.78739e-10,3.10497e-10,1.82302e-10,2.18368e-09,5.69043e-10,3.10504e-10,2.1837e-09,8.79137e-10,2.22e-09
4.04e+10,Conductance,0.00156875,-0.000334992,-2.11865e-05,-2.08594e-05,0.00161015,-0.000163625,-2.08568e-05,0.00160737,-0.00033023,0.00155717
4.04e+10,Capacitance,4.13661e-13,-1.05666e-13,-8.81425e-15,-5.45153e-15,4.24707e-13,-5.1001e-14,-8.79627e-15,4.24805e-13,-1.05766e-13,4.13279e-13
4.05e+10,Resistance,1.25526,0.57815,0.139104,-0.028809,1.18123,0.485551,0.138507,1.18632,0.568725,1.25774
4.05e+10,Inductance,2.21941e-09,8.79234e-10,3.10604e-10,1.82292e-10,2.18395e-09,5.6939e-10,3.1061e-10,2.18398e-09,8.79625e-10,2.22046e-09
4.05e+10,Conductance,0.00156879,-0.000331893,-2.31448e-05,-2.0075e-05,0.00160813,-0.000160506,-2.27755e-05,0.00160569,-0.000327506,0.0015576
4.05e+10,Capacitance,4.13685e-13,-1.0573e-13,-8.81338e-15,-5.45429e-15,4.2477e-13,-5.10485e-14,-8.79513e-15,4.24865e-13,-1.05826e-13,4.13295e-13
4.06e+10,Resistance,1.26608,0.572431,0.141519,-0.0307618,1.19645,0.479862,0.140936,1.20095,0.563888,1.26746
4.06e+10,Inductance,2.21984e-09,8.79721e-10,3.10714e-10,1.82281e-10,2.18424e-09,5.69729e-10,3.10718e-10,2.18427e-09,8.80105e-10,2.22092e-09
4.06e+10,Conductance,0.00156922,-0.000329312,-2.4796e-05,-1.94299e-05,0.00160686,-0.000157936,-2.43954e-05,0.00160471,-0.000325257,0.00155837
4.06e+10,Capacitance,4.13705e-13,-1.0579e-13,-8.81422e-15,-5.45627e-15,4.24827e-13,-5.10924e-14,-8.79567e-15,4.2492e-13,-1.05882e-13,4.13307e-13
4.07e+10,Resistance,1.27614,0.567691,0.143433,-0.0325899,1.21014,0.475207,0.142878,1.21415,0.55994,1.27653
4.07e+10,Inductance,2.22028e-09,8.80199e-10,3.10825e-10,1.82267e-10,2.18455e-09,5.70061e-10,3.10828e-10,2.18458e-09,8.80578e-10,2.22139e-09
4.07e+10,Conductance,0.00156996,-0.000327159,-2.62017e-05,-1.88928e-05,0.0016062,-0.000155809,-2.57764e-05,0.0016043,-0.000323399,0.00155943
4.07e+10,Capacitance,4.13723e-13,-1.05847e-13,-8.81649e-15,-5.45759e-15,4.2488e-13,-5.11334e-14,-8.79763e-15,4.2497e-13,-1.05935e-13,4.13317e-13
4.08e+10,Resistance,1.28557,0.563762,0.144943,-0.0343307,1.22257,0.471387,0.144427,1.22616,0.556727,1.28505
4.08e+10,Inductance,2.22072e-09,8.8067e-10,3.10937e-10,1.82253e-10,2.18486e-09,5.70386e-10,3.10939e-10,2.18489e-09,8.81045e-10,2.22187e-09
4.08e+10,Conductance,0.00157098,-0.000325362,-2.74088e-05,-1.84401e-05,0.00160604,-0.000154042,-2.69645e-05,0.00160436,-0.000321866,0.00156072
4.08e+10,Capacitance,4.13738e-13,-1.05901e-13,-8.81998e-15,-5.45833e-15,4.24928e-13,-5.11718e-14,-8.80079e-15,4.25017e-13,-1.05985e-13,4.13325e-13
4.09e+10,Resistance,1.29444,0.560515,0.14612,-0.0360123,1.23393,0.468248,0.145652,1.23717,0.554131,1.29311
4.09e+10,Inductance,2.22118e-09,8.81135e-10,3.1105e-10,1.82236e-10,2.18518e-09,5.70706e-10,3.11051e-10,2.18522e-09,8.81506e-10,2.22235e-09
4.09e+10,Conductance,0.00157223,-0.000323864,-2.84539e-05,-1.80535e-05,0.0016063,-0.000152572,-2.79951e-05,0.00160481,-0.000320605,0.00156222
4.09e+10,Capacitance,4.1375e-13,-1.05952e-13,-8.82449e-15,-5.45859e-15,4.24973e-13,-5.1208e-14,-8.80496e-15,4.2506e-13,-1.06033e-13,4.1333e-13
4.1e+10,Resistance,1.30284,0.55784,0.147021,-0.0376561,1.24439,0.465668,0.146608,1.24732,0.552052,1.30076
4.1e+10,Inductance,2.22163e-09,8.81595e-10,3.11164e-10,1.82219e-10,2.18551e-09,5.71021e-10,3.11164e-10,2.18555e-09,8.81962e-10,2.22283e-09
4.1e+10,Conductance,0.00157367,-0.000322618,-2.93656e-05,-1.77193e-05,0.00160691,-0.000151347,-2.88961e-05,0.0016056,-0.000319574,0.00156388
4.1e+10,Capacitance,4.13761e-13,-1.06e-13,-8.82988e-15,-5.45841e-15,4.25015e-13,-5.12423e-14,-8.81e-15,4.251e-13,-1.06078e-13,4.13334e-13
4.11e+10,Resistance,1.31082,0.555649,0.14769,-0.0392789,1.25407,0.463548,0.147338,1.25676,0.550411,1.30806
4.11e+10,Inductance,2.2221e-09,8.8205e-10,3.11279e-10,1.822e-10,2.18584e-09,5.71331e-10,3.11277e-10,2.18589e-09,8.82414e-10,2.22332e-09
4.11e+10,Conductance,0.00157528,-0.000321588,-3.01666e-05,-1.74265e-05,0.00160782,-0.000150326,-2.96894e-05,0.00160667,-0.000318738,0.00156569
4.11e+10,Capacitance,4.1377e-13,-1.06047e-13,-8.83601e-15,-5.45785e-15,4.25053e-13,-5.12749e-14,-8.81578e-15,4.25137e-13,-1.06122e-13,4.13336e-13
4.12e+10,Resistance,1.31843,0.553871,0.14816,-0.0408935,1.26309,0.461808,0.147874,1.26557,0.549141,1.31506
4.12e+10,Inductance,2.22256e-09,8.82501e-10,3.11393e-10,1.8218e-10,2.18619e-09,5.71638e-10,3.11391e-10,2.18623e-09,8.82863e-10,2.22382e-09
4.12e+10,Conductance,0.00157703,-0.000320742,-3.08748e-05,-1.71668e-05,0.00160899,-0.000149477,-3.03926e-05,0.00160797,-0.00031807,0.00156763
4.12e+10,Capacitance,4.13777e-13,-1.06092e-13,-8.84277e-15,-5.45694e-15,4.25089e-13,-5.1306e-14,-8.82219e-15,4.25172e-13,-1.06164e-13,4.13337e-13
4.13e+10,Resistance,1.32572,0.552444,0.148459,-0.0425105,1.27154,0.460383,0.148242,1.27383,0.548188,1.32179
4.13e+10,Inductance,2.22303e-09,8.82947e-10,3.11507e-10,1.82158e-10,2.18654e-09,5.71942e-10,3.11504e-10,2.18658e-09,8.83307e-10,2.22432e-09
4.13e+10,Conductance,0.00157891,-0.000320054,-3.15047e-05,-1.69333e-05,0.00161038,-0.000148773,-3.10198e-05,0.00160949,-0.000317545,0.00156968
4.13e+10,Capacitance,4.13782e-13,-1.06135e-13,-8.85007e-15,-5.45573e-15,4.25123e-13,-5.13357e-14,-8.82914e-15,4.25205e-13,-1.06205e-13,4.13336e-13
4.14e+10,Resistance,1.33272,0.551317,0.148608,-0.0441384,1.27947,0.459221,0.148464,1.28162,0.547506,1.32829
4.14e+10,Inductance,2.22351e-09,8.8339e-10,3.11621e-10,1.82136e-10,2.18689e-09,5.72242e-10,3.11618e-10,2.18693e-09,8.83749e-10,2.22482e-09
4.14e+10,Conductance,0.0015809,-0.000319504,-3.20681e-05,-1.67207e-05,0.00161196,-0.000148192,-3.15822e-05,0.00161118,-0.000317144,0.00157182
4.14e+10,Capacitance,4.13786e-13,-1.06176e-13,-8.85783e-15,-5.45424e-15,4.25155e-13,-5.13643e-14,-8.83655e-15,4.25236e-13,-1.06244e-13,4.13334e-13
4.15e+10,Resistance,1.33946,0.550445,0.148622,-0.0457846,1.28697,0.458275,0.148554,1.28899,0.547054,1.33456
4.15e+10,Inductance,2.22399e-09,8.8383e-10,3.11735e-10,1.82112e-10,2.18725e-09,5.72539e-10,3.11731e-10,2.18729e-09,8.84187e-10,2.22532e-09
4.15e+10,Conductance,0.00158299,-0.000319074,-3.25744e-05,-1.65245e-05,0.00161371,-0.000147717,-3.20891e-05,0.00161302,-0.000316852,0.00157404
4.15e+10,Capacitance,4.13789e-13,-1.06216e-13,-8.86599e-15,-5.45248e-15,4.25185e-13,-5.13919e-14,-8.84437e-15,4.25265e-13,-1.06282e-13,4.13331e-13
4.16e+10,Resistance,1.34596,0.549792,0.148515,-0.0474552,1.29406,0.457508,0.148525,1.29599,0.546798,1.34065
4.16e+10,Inductance,2.22447e-09,8.84266e-10,3.11849e-10,1.82087e-10,2.18761e-09,5.72834e-10,3.11844e-10,2.18765e-09,8.84623e-10,2.22583e-09
4.16e+10,Conductance,0.00158516,-0.000318748,-3.30314e-05,-1.63413e-05,0.0016156,-0.000147332,-3.25481e-05,0.001615,-0.000316654,0.00157633
4.16e+10,Capacitance,4.13791e-13,-1.06255e-13,-8.87449e-15,-5.45049e-15,4.25214e-13,-5.14185e-14,-8.85253e-15,4.25292e-13,-1.06319e-13,4.13327e-13
4.17e+10,Resistance,1.35224,0.549324,0.148295,-0.0491559,1.3008,0.456888,0.148386,1.30265,0.546709,1.34656
4.17e+10,Inductance,2.22495e-09,8.847e-10,3.11961e-10,1.8206e-10,2.18797e-09,5.73126e-10,3.11956e-10,2.18802e-09,8.85057e-10,2.22634e-09
4.17e+10,Conductance,0.00158741,-0.000318514,-3.34456e-05,-1.61681e-05,0.00161762,-0.000147025,-3.29654e-05,0.00161711,-0.000316538,0.00157869
4.17e+10,Capacitance,4.13791e-13,-1.06293e-13,-8.88327e-15,-5.44827e-15,4.2524e-13,-5.14443e-14,-8.86098e-15,4.25319e-13,-1.06354e-13,4.13322e-13
4.18e+10,Resistance,1.35832,0.549012,0.147972,-0.0508918,1.30721,0.456385,0.148145,1.309,0.546762,1.3523
4.18e+10,Inductance,2.22544e-09,8.8513e-10,3.12073e-10,1.82032e-10,2.18834e-09,5.73416e-10,3.12068e-10,2.18839e-09,8.85488e-10,2.22685e-09
4.18e+10,Conductance,0.00158973,-0.00031836,-3.38221e-05,-1.60024e-05,0.00161976,-0.000146784,-3.33462e-05,0.00161931,-0.000316495,0.00158111
4.18e+10,Capacitance,4.13791e-13,-1.0633e-13,-8.89229e-15,-5.44583e-15,4.25266e-13,-5.14694e-14,-8.86968e-15,4.25344e-13,-1.06389e-13,4.13317e-13
4.19e+10,Resistance,1.36421,0.548831,0.147548,-0.052668,1.31333,0.455976,0.147806,1.31508,0.546932,1.35789
4.19e+10,Inductance,2.22593e-09,8.85559e-10,3.12185e-10,1.82003e-10,2.18871e-09,5.73704e-10,3.12179e-10,2.18876e-09,8.85917e-10,2.22736e-09
4.19e+10,Conductance,0.0015921,-0.000318277,-3.41653e-05,-1.58423e-05,0.00162199,-0.000146602,-3.36945e-05,0.00162161,-0.000316515,0.00158358
4.19e+10,Capacitance,4.1379e-13,-1.06366e-13,-8.90152e-15,-5.44319e-15,4.2529e-13,-5.14938e-14,-8.87859e-15,4.25367e-13,-1.06423e-13,4.1331e-13
4.2e+10,Resistance,1.36993,0.548757,0.147027,-0.0544893,1.31917,0.455639,0.147372,1.3209,0.547199,1.36334
4.2e+10,Inductance,2.22642e-09,8.85985e-10,3.12295e-10,1.81973e-10,2.18909e-09,5.7399e-10,3.12289e-10,2.18914e-09,8.86344e-10,2.22788e-09
4.2e+10,Conductance,0.00159454,-0.000318256,-3.44788e-05,-1.56859e-05,0.00162432,-0.000146471,-3.4014e-05,0.001624,-0.000316592,0.00158609
4.2e+10,Capacitance,4.13788e-13,-1.064e-13,-8.91092e-15,-5.44035e-15,4.25314e-13,-5.15175e-14,-8.88769e-15,4.2539e-13,-1.06456e-13,4.13303e-13
4.21e+10,Resistance,1.37547,0.54877,0.146411,-0.0563607,1.32476,0.455352,0.146845,1.32647,0.547544,1.36866
4.21e+10,Inductance,2.22692e-09,8.86409e-10,3.12405e-10,1.81941e-10,2.18946e-09,5.74274e-10,3.12398e-10,2.18951e-09,8.86769e-10,2.22839e-09
4.21e+10,Conductance,0.00159702,-0.000318291,-3.47655e-05,-1.55318e-05,0.00162672,-0.000146383,-3.43074e-05,0.00162646,-0.000316719,0.00158865
4.21e+10,Capacitance,4.13785e-13,-1.06434e-13,-8.92045e-15,-5.43731e-15,4.25336e-13,-5.15407e-14,-8.89693e-15,4.25412e-13,-1.06489e-13,4.13295e-13
4.22e+10,Resistance,1.38085,0.548849,0.1457,-0.0582876,1.3301,0.455098,0.146224,1.33182,0.547949,1.37385
