Frequency(Hz),Value Type:,RLGC1[1 1] - (Line_1_5:Line_1_5),RLGC1[1 2] - (Line_1_5:Line_2_6),RLGC1[1 3] - (Line_1_5:Line_3_7),RLGC1[1 4] - (Line_1_5:Line_4_8),RLGC1[2 2] - (Line_2_6:Line_2_6),RLGC1[2 3] - (Line_2_6:Line_3_7),RLGC1[2 4] - (Line_2_6:Line_4_8),RLGC1[3 3] - (Line_3_7:Line_3_7),RLGC1[3 4] - (Line_3_7:Line_4_8),RLGC1[4 4] - (Line_4_8:Line_4_8)
5.35e+09,Capacitance,1.45684e-12,-1.50748e-13,-8.174e-13,-4.1801e-14,1.60037e-12,-4.90182e-14,-9.47409e-13,1.43893e-12,-1.79143e-14,1.55591e-12
5.36e+09,Resistance,4.63799,5.20775,6.60962,5.14275,6.31932,5.2131,5.17876,5.05199,5.10385,6.29518
5.36e+09,Inductance,1.33675e-08,4.03578e-09,8.98676e-09,3.43091e-09,1.3087e-08,3.41197e-09,9.19883e-09,1.33084e-08,2.9336e-09,1.31918e-08
5.36e+09,Conductance,0.00145936,-0.0001106,-0.00112953,-6.46349e-05,0.000674147,-2.7813e-05,-0.000375454,0.0013962,-2.52774e-05,0.000672438
5.36e+09,Capacitance,1.46075e-12,-1.50866e-13,-8.21086e-13,-4.18871e-14,1.6003e-12,-4.88829e-14,-9.47311e-13,1.44265e-12,-1.78688e-14,1.55605e-12
5.37e+09,Resistance,4.74572,5.22421,6.54486,5.15771,6.33008,5.22602,5.2014,5.14973,5.11879,6.31374
5.37e+09,Inductance,1.33588e-08,4.03515e-09,8.99158e-09,3.43044e-09,1.30861e-08,3.41168e-09,9.19718e-09,1.33007e-08,2.93328e-09,1.31894e-08
5.37e+09,Conductance,0.00142027,-0.000109741,-0.00109124,-6.3894e-05,0.000678703,-2.93843e-05,-0.000379446,0.00135873,-2.6357e-05,0.00067581
5.37e+09,Capacitance,1.46444e-12,-1.50977e-13,-8.24562e-13,-4.1968e-14,1.60023e-12,-4.87551e-14,-9.47219e-13,1.44616e-12,-1.7826e-14,1.55619e-12
5.38e+09,Resistance,4.84493,5.24041,6.48765,5.1726,6.34107,5.23901,5.2236,5.23996,5.13367,6.33221
5.38e+09,Inductance,1.33506e-08,4.03452e-09,8.99605e-09,3.42998e-09,1.30852e-08,3.41138e-09,9.19556e-09,1.32934e-08,2.93297e-09,1.31872e-08
5.38e+09,Conductance,0.00138465,-0.000108984,-0.00105635,-6.3234e-05,0.000683074,-3.08386e-05,-0.000383264,0.00132458,-2.73746e-05,0.000679049
5.38e+09,Capacitance,1.46794e-12,-1.51081e-13,-8.27845e-13,-4.20442e-14,1.60017e-12,-4.86342e-14,-9.47134e-13,1.44949e-12,-1.77855e-14,1.55633e-12
5.39e+09,Resistance,4.93665,5.25636,6.43707,5.18742,6.35226,5.25205,5.24538,5.32355,5.14849,6.35057
5.39e+09,Inductance,1.33428e-08,4.03392e-09,9.00021e-09,3.42951e-09,1.30844e-08,3.41109e-09,9.19399e-09,1.32864e-08,2.93265e-09,1.31849e-08
5.39e+09,Conductance,0.00135214,-0.000108317,-0.00102448,-6.26463e-05,0.000687275,-3.21891e-05,-0.000386924,0.00129339,-2.83368e-05,0.000682167
5.39e+09,Capacitance,1.47124e-12,-1.51179e-13,-8.30949e-13,-4.2116e-14,1.60012e-12,-4.85198e-14,-9.47054e-13,1.45264e-12,-1.7747e-14,1.55647e-12
5.4e+09,Resistance,5.02171,5.2721,6.39234,5.20216,6.36363,5.26512,5.26677,5.40125,5.16325,6.36882
5.4e+09,Inductance,1.33354e-08,4.03332e-09,9.00407e-09,3.42905e-09,1.30835e-08,3.41079e-09,9.19245e-09,1.32798e-08,2.93232e-09,1.31827e-08
5.4e+09,Conductance,0.00132239,-0.000107731,-0.000995298,-6.21231e-05,0.000691321,-3.3447e-05,-0.000390439,0.00126485,-2.92496e-05,0.000685175
5.4e+09,Capacitance,1.47438e-12,-1.51272e-13,-8.3389e-13,-4.21837e-14,1.60007e-12,-4.84112e-14,-9.4698e-13,1.45563e-12,-1.77105e-14,1.55661e-12
5.41e+09,Resistance,5.10087,5.28762,6.35277,5.21683,6.37515,5.27822,5.28779,5.47373,5.17794,6.38696
5.41e+09,Inductance,1.33283e-08,4.03273e-09,9.00767e-09,3.42859e-09,1.30826e-08,3.41048e-09,9.19095e-09,1.32735e-08,2.932e-09,1.31806e-08
5.41e+09,Conductance,0.00129511,-0.000107216,-0.000968527,-6.1658e-05,0.000695225,-3.46219e-05,-0.000393822,0.00123867,-3.01178e-05,0.000688084
5.41e+09,Capacitance,1.47736e-12,-1.5136e-13,-8.36679e-13,-4.22476e-14,1.60003e-12,-4.8308e-14,-9.46911e-13,1.45847e-12,-1.76758e-14,1.55676e-12
5.42e+09,Resistance,5.17477,5.30296,6.31779,5.23143,6.38682,5.29133,5.30847,5.54153,5.19257,6.405
5.42e+09,Inductance,1.33215e-08,4.03216e-09,9.01102e-09,3.42814e-09,1.30818e-08,3.41018e-09,9.18948e-09,1.32675e-08,2.93167e-09,1.31785e-08
5.42e+09,Conductance,0.00127005,-0.000106764,-0.000943919,-6.12451e-05,0.000698999,-3.57224e-05,-0.000397084,0.00121462,-3.0946e-05,0.000690902
5.42e+09,Capacitance,1.4802e-12,-1.51443e-13,-8.39328e-13,-4.23079e-14,1.6e-12,-4.82099e-14,-9.46847e-13,1.46117e-12,-1.76427e-14,1.5569e-12
5.43e+09,Resistance,5.24395,5.31812,6.28689,5.24595,6.39862,5.30444,5.32883,5.60516,5.20713,6.42292
5.43e+09,Inductance,1.33151e-08,4.0316e-09,9.01415e-09,3.42768e-09,1.30809e-08,3.40988e-09,9.18804e-09,1.32617e-08,2.93135e-09,1.31764e-08
5.43e+09,Conductance,0.001247,-0.00010637,-0.000921257,-6.08792e-05,0.000702653,-3.67559e-05,-0.000400236,0.00119248,-3.1738e-05,0.000693639
5.43e+09,Capacitance,1.48289e-12,-1.51522e-13,-8.41846e-13,-4.2365e-14,1.59997e-12,-4.81165e-14,-9.46787e-13,1.46374e-12,-1.76111e-14,1.55704e-12
5.44e+09,Resistance,5.3089,5.33311,6.25964,5.2604,6.41052,5.31756,5.34889,5.66502,5.22163,6.44072
5.44e+09,Inductance,1.33089e-08,4.03104e-09,9.01707e-09,3.42724e-09,1.30801e-08,3.40957e-09,9.18664e-09,1.32562e-08,2.93102e-09,1.31744e-08
5.44e+09,Conductance,0.00122574,-0.000106026,-0.000900352,-6.05559e-05,0.000706197,-3.77289e-05,-0.000403285,0.00117206,-3.24973e-05,0.0006963
5.44e+09,Capacitance,1.48547e-12,-1.51597e-13,-8.44244e-13,-4.24191e-14,1.59994e-12,-4.80274e-14,-9.46732e-13,1.46619e-12,-1.75809e-14,1.55718e-12
5.45e+09,Resistance,5.37005,5.34794,6.23563,5.27478,6.42253,5.33066,5.36867,5.72151,5.23606,6.45842
5.45e+09,Inductance,1.3303e-08,4.0305e-09,9.01981e-09,3.42679e-09,1.30793e-08,3.40927e-09,9.18527e-09,1.32509e-08,2.9307e-09,1.31724e-08
5.45e+09,Conductance,0.00120612,-0.000105729,-0.000881035,-6.02712e-05,0.00070964,-3.86472e-05,-0.00040624,0.00115321,-3.32267e-05,0.000698892
5.45e+09,Capacitance,1.48792e-12,-1.51668e-13,-8.4653e-13,-4.24702e-14,1.59992e-12,-4.79423e-14,-9.46681e-13,1.46853e-12,-1.75519e-14,1.55733e-12
5.46e+09,Resistance,5.42775,5.36262,6.21456,5.28909,6.43462,5.34375,5.38818,5.77493,5.25042,6.47601
5.46e+09,Inductance,1.32973e-08,4.02997e-09,9.02238e-09,3.42635e-09,1.30784e-08,3.40896e-09,9.18394e-09,1.32458e-08,2.93037e-09,1.31705e-08
5.46e+09,Conductance,0.00118798,-0.000105473,-0.000863158,-6.00215e-05,0.000712988,-3.95158e-05,-0.000409109,0.00113577,-3.3929e-05,0.000701421
5.46e+09,Capacitance,1.49027e-12,-1.51735e-13,-8.48711e-13,-4.25187e-14,1.59991e-12,-4.7861e-14,-9.46634e-13,1.47077e-12,-1.75241e-14,1.55747e-12
5.47e+09,Resistance,5.48234,5.37717,6.19611,5.30332,6.44679,5.35683,5.40745,5.82558,5.26471,6.49348
5.47e+09,Inductance,1.32919e-08,4.02945e-09,9.02478e-09,3.42591e-09,1.30776e-08,3.40866e-09,9.18263e-09,1.32409e-08,2.93005e-09,1.31686e-08
5.47e+09,Conductance,0.00117118,-0.000105254,-0.000846591,-5.98037e-05,0.00071625,-4.03392e-05,-0.000411897,0.00111962,-3.46065e-05,0.000703892
5.47e+09,Capacitance,1.49251e-12,-1.518e-13,-8.50795e-13,-4.25647e-14,1.59989e-12,-4.77832e-14,-9.46591e-13,1.47291e-12,-1.74974e-14,1.55761e-12
5.48e+09,Resistance,5.5341,5.39158,6.18003,5.31748,6.45903,5.36988,5.42647,5.87371,5.27894,6.51085
5.48e+09,Inductance,1.32866e-08,4.02893e-09,9.02703e-09,3.42548e-09,1.30768e-08,3.40836e-09,9.18135e-09,1.32362e-08,2.92972e-09,1.31667e-08
5.48e+09,Conductance,0.00115561,-0.00010507,-0.000831215,-5.96149e-05,0.000719431,-4.11214e-05,-0.000414611,0.00110465,-3.52612e-05,0.00070631
5.48e+09,Capacitance,1.49466e-12,-1.51861e-13,-8.52788e-13,-4.26084e-14,1.59989e-12,-4.77086e-14,-9.46552e-13,1.47497e-12,-1.74717e-14,1.55776e-12
5.49e+09,Resistance,5.58329,5.40586,6.16609,5.33158,6.47133,5.3829,5.44527,5.91955,5.29311,6.52811
5.49e+09,Inductance,1.32816e-08,4.02843e-09,9.02915e-09,3.42505e-09,1.3076e-08,3.40806e-09,9.18009e-09,1.32316e-08,2.9294e-09,1.31648e-08
5.49e+09,Conductance,0.00114115,-0.000104916,-0.000816928,-5.94527e-05,0.000722537,-4.1866e-05,-0.000417255,0.00109074,-3.58951e-05,0.000708679
5.49e+09,Capacitance,1.49672e-12,-1.51919e-13,-8.54695e-13,-4.26498e-14,1.59988e-12,-4.76371e-14,-9.46516e-13,1.47693e-12,-1.74469e-14,1.5579e-12
5.5e+09,Resistance,5.63014,5.42003,6.1541,5.3456,6.48368,5.3959,5.46385,5.9633,5.30721,6.54527
5.5e+09,Inductance,1.32767e-08,4.02793e-09,9.03115e-09,3.42462e-09,1.30752e-08,3.40776e-09,9.17887e-09,1.32273e-08,2.92908e-09,1.3163e-08
5.5e+09,Conductance,0.00112772,-0.000104791,-0.000803635,-5.93149e-05,0.000725574,-4.25762e-05,-0.000419836,0.00107782,-3.65099e-05,0.000711002
5.5e+09,Capacitance,1.4987e-12,-1.51975e-13,-8.56523e-13,-4.26892e-14,1.59988e-12,-4.75685e-14,-9.46483e-13,1.47882e-12,-1.7423e-14,1.55805e-12
5.51e+09,Resistance,5.67484,5.43408,6.14386,5.35956,6.49608,5.40886,5.48223,6.00514,5.32124,6.56233
5.51e+09,Inductance,1.32721e-08,4.02744e-09,9.03302e-09,3.4242e-09,1.30744e-08,3.40746e-09,9.17767e-09,1.32231e-08,2.92876e-09,1.31612e-08
5.51e+09,Conductance,0.00111523,-0.000104691,-0.000791255,-5.91993e-05,0.000728546,-4.32547e-05,-0.000422357,0.00106579,-3.71069e-05,0.000713284
5.51e+09,Capacitance,1.5006e-12,-1.52028e-13,-8.58276e-13,-4.27266e-14,1.59988e-12,-4.75026e-14,-9.46453e-13,1.48064e-12,-1.73999e-14,1.55819e-12
5.52e+09,Resistance,5.71757,5.44803,6.13523,5.37345,6.50852,5.42179,5.50042,6.04522,5.33521,6.57929
5.52e+09,Inductance,1.32676e-08,4.02696e-09,9.03479e-09,3.42378e-09,1.30736e-08,3.40717e-09,9.17649e-09,1.3219e-08,2.92844e-09,1.31595e-08
5.52e+09,Conductance,0.0011036,-0.000104614,-0.000779711,-5.91041e-05,0.000731457,-4.39041e-05,-0.000424822,0.00105459,-3.76875e-05,0.000715527
5.52e+09,Capacitance,1.50242e-12,-1.52079e-13,-8.59959e-13,-4.27623e-14,1.59989e-12,-4.74392e-14,-9.46426e-13,1.48238e-12,-1.73776e-14,1.55833e-12
5.53e+09,Resistance,5.75849,5.46187,6.12805,5.38727,6.521,5.43469,5.51843,6.08368,5.34912,6.59615
5.53e+09,Inductance,1.32632e-08,4.02649e-09,9.03646e-09,3.42337e-09,1.30728e-08,3.40687e-09,9.17534e-09,1.32151e-08,2.92813e-09,1.31577e-08
5.53e+09,Conductance,0.00109276,-0.000104559,-0.000768936,-5.90277e-05,0.000734312,-4.45268e-05,-0.000427236,0.00104415,-3.82531e-05,0.000717734
5.53e+09,Capacitance,1.50418e-12,-1.52127e-13,-8.61576e-13,-4.27961e-14,1.5999e-12,-4.73782e-14,-9.46402e-13,1.48406e-12,-1.73559e-14,1.55848e-12
5.54e+09,Resistance,5.79775,5.47562,6.12221,5.40103,6.53352,5.44756,5.53627,6.12067,5.36297,6.61291
5.54e+09,Inductance,1.3259e-08,4.02603e-09,9.03803e-09,3.42296e-09,1.3072e-08,3.40658e-09,9.17422e-09,1.32112e-08,2.92781e-09,1.3156e-08
5.54e+09,Conductance,0.00108265,-0.000104523,-0.000758871,-5.89687e-05,0.000737115,-4.51248e-05,-0.000429601,0.00103441,-3.88046e-05,0.000719908
5.54e+09,Capacitance,1.50587e-12,-1.52174e-13,-8.63131e-13,-4.28284e-14,1.59991e-12,-4.73194e-14,-9.46381e-13,1.48568e-12,-1.7335e-14,1.55862e-12
5.55e+09,Resistance,5.83549,5.48926,6.11758,5.41473,6.54605,5.46039,5.55394,6.15629,5.37675,6.62958
5.55e+09,Inductance,1.3255e-08,4.02557e-09,9.03951e-09,3.42256e-09,1.30713e-08,3.40629e-09,9.17312e-09,1.32076e-08,2.9275e-09,1.31544e-08
5.55e+09,Conductance,0.00107321,-0.000104506,-0.000749459,-5.89256e-05,0.000739867,-4.57e-05,-0.000431921,0.00102531,-3.9343e-05,0.000722051
5.55e+09,Capacitance,1.5075e-12,-1.52218e-13,-8.64628e-13,-4.28591e-14,1.59992e-12,-4.72628e-14,-9.46362e-13,1.48724e-12,-1.73146e-14,1.55876e-12
5.56e+09,Resistance,5.8718,5.50282,6.11407,5.42836,6.55862,5.47318,5.57145,6.19064,5.39048,6.64616
5.56e+09,Inductance,1.3251e-08,4.02512e-09,9.04091e-09,3.42216e-09,1.30705e-08,3.40601e-09,9.17204e-09,1.3204e-08,2.9272e-09,1.31527e-08
5.56e+09,Conductance,0.00106439,-0.000104504,-0.000740652,-5.88973e-05,0.000742574,-4.62541e-05,-0.000434198,0.00101681,-3.98693e-05,0.000724165
5.56e+09,Capacitance,1.50908e-12,-1.52261e-13,-8.66069e-13,-4.28884e-14,1.59994e-12,-4.72081e-14,-9.46346e-13,1.48875e-12,-1.72949e-14,1.55891e-12
5.57e+09,Resistance,5.90681,5.51629,6.11157,5.44193,6.5712,5.48594,5.58881,6.22382,5.40414,6.66265
5.57e+09,Inductance,1.32472e-08,4.02468e-09,9.04224e-09,3.42177e-09,1.30698e-08,3.40572e-09,9.17098e-09,1.32005e-08,2.92689e-09,1.31511e-08
5.57e+09,Conductance,0.00105615,-0.000104519,-0.000732405,-5.88826e-05,0.000745237,-4.67886e-05,-0.000436436,0.00100887,-4.03843e-05,0.000726252
5.57e+09,Capacitance,1.51059e-12,-1.52302e-13,-8.67459e-13,-4.29163e-14,1.59996e-12,-4.71554e-14,-9.46332e-13,1.4902e-12,-1.72756e-14,1.55905e-12
5.58e+09,Resistance,5.94061,5.52968,6.11002,5.45545,6.58381,5.49865,5.60603,6.25592,5.41775,6.67906
5.58e+09,Inductance,1.32435e-08,4.02425e-09,9.0435e-09,3.42138e-09,1.3069e-08,3.40544e-09,9.16994e-09,1.31972e-08,2.92659e-09,1.31495e-08
5.58e+09,Conductance,0.00104845,-0.000104547,-0.000724675,-5.88806e-05,0.00074786,-4.7305e-05,-0.000438637,0.00100143,-4.08887e-05,0.000728315
5.58e+09,Capacitance,1.51206e-12,-1.52341e-13,-8.68799e-13,-4.2943e-14,1.59999e-12,-4.71044e-14,-9.4632e-13,1.49161e-12,-1.7257e-14,1.55919e-12
5.59e+09,Resistance,5.97328,5.54299,6.10933,5.4689,6.59642,5.51134,5.62312,6.28702,5.4313,6.69538
5.59e+09,Inductance,1.32399e-08,4.02382e-09,9.04469e-09,3.42099e-09,1.30683e-08,3.40516e-09,9.16893e-09,1.31939e-08,2.92629e-09,1.3148e-08
5.59e+09,Conductance,0.00104124,-0.000104588,-0.000717427,-5.88903e-05,0.000750444,-4.78044e-05,-0.000440802,0.000994472,-4.13832e-05,0.000730354
5.59e+09,Capacitance,1.51348e-12,-1.52379e-13,-8.70094e-13,-4.29683e-14,1.60001e-12,-4.70551e-14,-9.46311e-13,1.49297e-12,-1.72388e-14,1.55934e-12
5.6e+09,Resistance,6.00491,5.55622,6.10944,5.4823,6.60905,5.52398,5.64007,6.31717,5.4448,6.71163
5.6e+09,Inductance,1.32365e-08,4.0234e-09,9.04581e-09,3.42061e-09,1.30676e-08,3.40489e-09,9.16793e-09,1.31907e-08,2.92599e-09,1.31464e-08
5.6e+09,Conductance,0.00103449,-0.000104641,-0.000710626,-5.89108e-05,0.000752992,-4.82882e-05,-0.000442934,0.000987955,-4.18685e-05,0.000732371
5.6e+09,Capacitance,1.51485e-12,-1.52415e-13,-8.71344e-13,-4.29926e-14,1.60004e-12,-4.70074e-14,-9.46304e-13,1.49428e-12,-1.72211e-14,1.55948e-12
5.61e+09,Resistance,6.03556,5.56938,6.11028,5.49564,6.6217,5.53659,5.6569,6.34646,5.45824,6.72779
5.61e+09,Inductance,1.32331e-08,4.02299e-09,9.04688e-09,3.42024e-09,1.30668e-08,3.40462e-09,9.16696e-09,1.31877e-08,2.9257e-09,1.31449e-08
5.61e+09,Conductance,0.00102817,-0.000104706,-0.000704241,-5.89414e-05,0.000755506,-4.87573e-05,-0.000445036,0.00098185,-4.23451e-05,0.000734368
5.61e+09,Capacitance,1.51618e-12,-1.5245e-13,-8.72552e-13,-4.30157e-14,1.60007e-12,-4.69612e-14,-9.46299e-13,1.49556e-12,-1.72038e-14,1.55962e-12
5.62e+09,Resistance,6.0653,5.58246,6.1118,5.50893,6.63435,5.54916,5.67361,6.37493,5.47163,6.74387
5.62e+09,Inductance,1.32298e-08,4.02258e-09,9.0479e-09,3.41987e-09,1.30661e-08,3.40435e-09,9.166e-09,1.31847e-08,2.92541e-09,1.31434e-08
5.62e+09,Conductance,0.00102226,-0.00010478,-0.000698245,-5.89814e-05,0.000757988,-4.92127e-05,-0.000447108,0.000976128,-4.28135e-05,0.000736346
5.62e+09,Capacitance,1.51746e-12,-1.52483e-13,-8.73721e-13,-4.30378e-14,1.6001e-12,-4.69165e-14,-9.46296e-13,1.49679e-12,-1.71869e-14,1.55976e-12
5.63e+09,Resistance,6.09419,5.59548,6.11395,5.52216,6.64701,5.56169,5.6902,6.40265,5.48496,6.75989
5.63e+09,Inductance,1.32266e-08,4.02218e-09,9.04886e-09,3.4195e-09,1.30654e-08,3.40408e-09,9.16507e-09,1.31817e-08,2.92512e-09,1.31419e-08
5.63e+09,Conductance,0.00101671,-0.000104865,-0.00069261,-5.90302e-05,0.00076044,-4.96554e-05,-0.000449152,0.000970765,-4.32743e-05,0.000738306
5.63e+09,Capacitance,1.51871e-12,-1.52515e-13,-8.74853e-13,-4.30589e-14,1.60013e-12,-4.68731e-14,-9.46295e-13,1.49799e-12,-1.71705e-14,1.55991e-12
5.64e+09,Resistance,6.12229,5.60843,6.11667,5.53535,6.65967,5.57419,5.70669,6.42965,5.49825,6.77583
5.64e+09,Inductance,1.32235e-08,4.02179e-09,9.04978e-09,3.41914e-09,1.30647e-08,3.40382e-09,9.16415e-09,1.31789e-08,2.92483e-09,1.31405e-08
5.64e+09,Conductance,0.00101151,-0.000104958,-0.000687313,-5.90872e-05,0.000762864,-5.00862e-05,-0.000451171,0.000965737,-4.37279e-05,0.00074025
5.64e+09,Capacitance,1.51992e-12,-1.52546e-13,-8.75949e-13,-4.3079e-14,1.60017e-12,-4.68311e-14,-9.46296e-13,1.49915e-12,-1.71544e-14,1.56005e-12
5.65e+09,Resistance,6.14965,5.62132,6.11994,5.54848,6.67234,5.58666,5.72308,6.45599,5.51149,6.7917
5.65e+09,Inductance,1.32205e-08,4.02141e-09,9.05065e-09,3.41879e-09,1.3064e-08,3.40356e-09,9.16325e-09,1.31761e-08,2.92455e-09,1.31391e-08
5.65e+09,Conductance,0.00100664,-0.00010506,-0.000682332,-5.91517e-05,0.00076526,-5.05057e-05,-0.000453165,0.000961021,-4.41747e-05,0.000742177
5.65e+09,Capacitance,1.52109e-12,-1.52576e-13,-8.77011e-13,-4.30982e-14,1.60021e-12,-4.67903e-14,-9.46298e-13,1.50028e-12,-1.71387e-14,1.56019e-12
5.66e+09,Resistance,6.17631,5.63415,6.12371,5.56156,6.68502,5.59909,5.73936,6.48171,5.52468,6.8075
5.66e+09,Inductance,1.32176e-08,4.02103e-09,9.05148e-09,3.41844e-09,1.30633e-08,3.40331e-09,9.16236e-09,1.31734e-08,2.92428e-09,1.31377e-08
5.66e+09,Conductance,0.00100208,-0.000105169,-0.000677648,-5.92235e-05,0.000767631,-5.09148e-05,-0.000455135,0.0009566,-4.46152e-05,0.00074409
5.66e+09,Capacitance,1.52223e-12,-1.52605e-13,-8.78041e-13,-4.31166e-14,1.60025e-12,-4.67506e-14,-9.46303e-13,1.50138e-12,-1.71233e-14,1.56033e-12
5.67e+09,Resistance,6.20232,5.64692,6.12795,5.5746,6.69769,5.61149,5.75555,6.50685,5.53783,6.82324
5.67e+09,Inductance,1.32147e-08,4.02065e-09,9.05227e-09,3.41809e-09,1.30626e-08,3.40305e-09,9.1615e-09,1.31708e-08,2.924e-09,1.31363e-08
5.67e+09,Conductance,0.000997802,-0.000105285,-0.000673241,-5.93018e-05,0.000769978,-5.13141e-05,-0.000457084,0.000952453,-4.50496e-05,0.000745989
5.67e+09,Capacitance,1.52333e-12,-1.52633e-13,-8.7904e-13,-4.31342e-14,1.60029e-12,-4.67122e-14,-9.46309e-13,1.50244e-12,-1.71083e-14,1.56047e-12
5.68e+09,Resistance,6.22772,5.65964,6.13262,5.58759,6.71037,5.62385,5.77165,6.53143,5.55093,6.83892
5.68e+09,Inductance,1.32119e-08,4.02028e-09,9.05303e-09,3.41775e-09,1.30619e-08,3.40281e-09,9.16065e-09,1.31682e-08,2.92373e-09,1.31349e-08
5.68e+09,Conductance,0.000993794,-0.000105409,-0.000669094,-5.93864e-05,0.000772302,-5.17042e-05,-0.000459012,0.000948564,-4.54783e-05,0.000747875
5.68e+09,Capacitance,1.52441e-12,-1.5266e-13,-8.80011e-13,-4.3151e-14,1.60033e-12,-4.66748e-14,-9.46317e-13,1.50348e-12,-1.70935e-14,1.56062e-12
5.69e+09,Resistance,6.25254,5.6723,6.13769,5.60054,6.72305,5.63618,5.78766,6.5555,5.56398,6.85453
5.69e+09,Inductance,1.32092e-08,4.01992e-09,9.05374e-09,3.41741e-09,1.30613e-08,3.40256e-09,9.15981e-09,1.31657e-08,2.92346e-09,1.31336e-08
5.69e+09,Conductance,0.000990038,-0.000105538,-0.000665191,-5.94769e-05,0.000774604,-5.20856e-05,-0.00046092,0.000944918,-4.59016e-05,0.000749748
5.69e+09,Capacitance,1.52546e-12,-1.52686e-13,-8.80953e-13,-4.31671e-14,1.60038e-12,-4.66384e-14,-9.46326e-13,1.50449e-12,-1.70791e-14,1.56076e-12
5.7e+09,Resistance,6.27682,5.68491,6.14315,5.61344,6.73574,5.64848,5.80359,6.57909,5.577,6.87009
5.7e+09,Inductance,1.32066e-08,4.01957e-09,9.05443e-09,3.41708e-09,1.30606e-08,3.40232e-09,9.159e-09,1.31633e-08,2.9232e-09,1.31322e-08
5.7e+09,Conductance,0.00098652,-0.000105674,-0.000661519,-5.95729e-05,0.000776886,-5.24589e-05,-0.00046281,0.0009415,-4.63199e-05,0.00075161
5.7e+09,Capacitance,1.52647e-12,-1.52711e-13,-8.81869e-13,-4.31825e-14,1.60042e-12,-4.6603e-14,-9.46337e-13,1.50547e-12,-1.7065e-14,1.5609e-12
5.71e+09,Resistance,6.30059,5.69747,6.14895,5.62631,6.74842,5.66076,5.81944,6.60222,5.58998,6.88559
5.71e+09,Inductance,1.3204e-08,4.01922e-09,9.05508e-09,3.41675e-09,1.30599e-08,3.40208e-09,9.15819e-09,1.31609e-08,2.92294e-09,1.31309e-08
5.71e+09,Conductance,0.000983226,-0.000105815,-0.000658063,-5.96741e-05,0.000779148,-5.28245e-05,-0.000464682,0.000938297,-4.67334e-05,0.000753461
5.71e+09,Capacitance,1.52747e-12,-1.52735e-13,-8.8276e-13,-4.31972e-14,1.60047e-12,-4.65686e-14,-9.46349e-13,1.50643e-12,-1.70512e-14,1.56104e-12
5.72e+09,Resistance,6.32387,5.70998,6.15509,5.63913,6.7611,5.673,5.83521,6.62491,5.60291,6.90103
5.72e+09,Inductance,1.32015e-08,4.01887e-09,9.05571e-09,3.41643e-09,1.30593e-08,3.40185e-09,9.15741e-09,1.31585e-08,2.92268e-09,1.31296e-08
5.72e+09,Conductance,0.000980143,-0.000105961,-0.000654811,-5.97801e-05,0.000781391,-5.3183e-05,-0.000466537,0.000935297,-4.71423e-05,0.000755301
5.72e+09,Capacitance,1.52843e-12,-1.52758e-13,-8.83627e-13,-4.32112e-14,1.60052e-12,-4.65351e-14,-9.46363e-13,1.50736e-12,-1.70376e-14,1.56118e-12
5.73e+09,Resistance,6.34671,5.72245,6.16153,5.65191,6.77378,5.68521,5.85091,6.6472,5.61581,6.91642
5.73e+09,Inductance,1.3199e-08,4.01854e-09,9.0563e-09,3.41611e-09,1.30586e-08,3.40161e-09,9.15664e-09,1.31562e-08,2.92243e-09,1.31284e-08
5.73e+09,Conductance,0.000977259,-0.000106113,-0.000651751,-5.98907e-05,0.000783617,-5.35346e-05,-0.000468376,0.000932487,-4.75469e-05,0.000757132
5.73e+09,Capacitance,1.52937e-12,-1.52781e-13,-8.8447e-13,-4.32247e-14,1.60057e-12,-4.65024e-14,-9.46378e-13,1.50827e-12,-1.70243e-14,1.56132e-12
5.74e+09,Resistance,6.36911,5.73488,6.16827,5.66466,6.78646,5.6974,5.86654,6.66911,5.62868,6.93177
5.74e+09,Inductance,1.31966e-08,4.0182e-09,9.05688e-09,3.4158e-09,1.3058e-08,3.40139e-09,9.15588e-09,1.3154e-08,2.92218e-09,1.31271e-08
5.74e+09,Conductance,0.000974562,-0.000106268,-0.000648873,-6.00057e-05,0.000785826,-5.38799e-05,-0.0004702,0.000929858,-4.79475e-05,0.000758953
5.74e+09,Capacitance,1.53029e-12,-1.52802e-13,-8.85292e-13,-4.32376e-14,1.60063e-12,-4.64706e-14,-9.46395e-13,1.50916e-12,-1.70112e-14,1.56146e-12
5.75e+09,Resistance,6.3911,5.74726,6.17527,5.67737,6.79915,5.70956,5.8821,6.69066,5.64151,6.94706
5.75e+09,Inductance,1.31942e-08,4.01788e-09,9.05742e-09,3.41549e-09,1.30574e-08,3.40116e-09,9.15513e-09,1.31518e-08,2.92194e-09,1.31259e-08
5.75e+09,Conductance,0.000972043,-0.000106429,-0.000646166,-6.01247e-05,0.000788019,-5.42192e-05,-0.000472009,0.000927398,-4.83442e-05,0.000760766
5.75e+09,Capacitance,1.53119e-12,-1.52823e-13,-8.86092e-13,-4.32499e-14,1.60068e-12,-4.64396e-14,-9.46413e-13,1.51003e-12,-1.69984e-14,1.5616e-12
5.76e+09,Resistance,6.41272,5.7596,6.18254,5.69005,6.81183,5.7217,5.8976,6.71186,5.6543,6.9623
5.76e+09,Inductance,1.31919e-08,4.01756e-09,9.05795e-09,3.41519e-09,1.30567e-08,3.40094e-09,9.15441e-09,1.31497e-08,2.92169e-09,1.31246e-08
