Frequency(Hz),Value Type:,RLGC1[1 1] - (Line_1_5:Line_1_5),RLGC1[1 2] - (Line_1_5:Line_2_6),RLGC1[1 3] - (Line_1_5:Line_3_7),RLGC1[1 4] - (Line_1_5:Line_4_8),RLGC1[2 2] - (Line_2_6:Line_2_6),RLGC1[2 3] - (Line_2_6:Line_3_7),RLGC1[2 4] - (Line_2_6:Line_4_8),RLGC1[3 3] - (Line_3_7:Line_3_7),RLGC1[3 4] - (Line_3_7:Line_4_8),RLGC1[4 4] - (Line_4_8:Line_4_8)
3.821e+10,Conductance,-4.18533e-06,-2.23564e-06,2.93636e-05,-7.92695e-06,-1.21597e-05,-8.89389e-06,3.71292e-05,4.39154e-05,-1.86962e-05,3.98279e-05
3.821e+10,Capacitance,3.18189e-13,-3.63141e-14,-2.04309e-13,-1.24887e-14,3.18341e-13,-1.25296e-14,-2.04306e-13,3.09095e-13,-6.3936e-15,3.08929e-13
3.831e+10,Resistance,128.331,112.919,125.048,105.877,128.309,105.885,124.952,125.882,98.6145,125.829
3.831e+10,Inductance,6.7018e-09,2.00771e-09,4.52041e-09,1.67527e-09,6.69914e-09,1.67505e-09,4.52093e-09,6.68217e-09,1.41287e-09,6.68642e-09
3.831e+10,Conductance,-9.2942e-06,-8.14293e-06,2.22477e-05,-1.43597e-05,-1.6892e-05,-1.52551e-05,2.96395e-05,3.74142e-05,-2.57645e-05,3.37779e-05
3.831e+10,Capacitance,3.18164e-13,-3.63313e-14,-2.04329e-13,-1.25061e-14,3.18311e-13,-1.25471e-14,-2.04321e-13,3.09057e-13,-6.41001e-15,3.08886e-13
3.841e+10,Resistance,129.666,114.253,126.343,107.169,129.64,107.175,126.248,127.131,99.8664,127.075
3.841e+10,Inductance,6.70414e-09,2.00972e-09,4.52273e-09,1.6772e-09,6.70147e-09,1.67699e-09,4.52321e-09,6.6846e-09,1.41473e-09,6.68884e-09
3.841e+10,Conductance,-1.45583e-05,-1.42297e-05,1.48982e-05,-2.09903e-05,-2.17598e-05,-2.18159e-05,2.18975e-05,3.06478e-05,-3.30681e-05,2.74905e-05
3.841e+10,Capacitance,3.18138e-13,-3.63485e-14,-2.04349e-13,-1.25236e-14,3.1828e-13,-1.25649e-14,-2.04336e-13,3.09018e-13,-6.4266e-15,3.08843e-13
3.851e+10,Resistance,131.028,115.612,127.667,108.487,130.999,108.49,127.571,128.408,101.143,128.348
3.851e+10,Inductance,6.70643e-09,2.01167e-09,4.52502e-09,1.67908e-09,6.70377e-09,1.67889e-09,4.52545e-09,6.68699e-09,1.41653e-09,6.69123e-09
3.851e+10,Conductance,-1.99889e-05,-2.05031e-05,7.30918e-06,-2.78274e-05,-2.6775e-05,-2.85851e-05,1.38988e-05,2.36028e-05,-4.0618e-05,2.09506e-05
3.851e+10,Capacitance,3.18112e-13,-3.63657e-14,-2.04369e-13,-1.25412e-14,3.18249e-13,-1.25827e-14,-2.04351e-13,3.0898e-13,-6.44336e-15,3.08799e-13
3.861e+10,Resistance,132.42,116.998,129.019,109.831,132.386,109.832,128.922,129.715,102.445,129.65
3.861e+10,Inductance,6.70868e-09,2.01357e-09,4.52726e-09,1.68091e-09,6.70602e-09,1.68073e-09,4.52765e-09,6.68935e-09,1.41829e-09,6.69359e-09
3.861e+10,Conductance,-2.55978e-05,-2.697e-05,-5.25201e-07,-3.48795e-05,-3.195e-05,-3.55714e-05,5.63895e-06,1.62654e-05,-4.84256e-05,1.41426e-05
3.861e+10,Capacitance,3.18086e-13,-3.63828e-14,-2.0439e-13,-1.25589e-14,3.18217e-13,-1.26007e-14,-2.04365e-13,3.0894e-13,-6.46025e-15,3.08754e-13
3.871e+10,Resistance,133.844,118.414,130.402,111.204,133.804,111.203,130.305,131.052,103.776,130.983
3.871e+10,Inductance,6.71089e-09,2.01542e-09,4.52946e-09,1.68269e-09,6.70823e-09,1.68253e-09,4.5298e-09,6.69167e-09,1.42e-09,6.69592e-09
3.871e+10,Conductance,-3.13967e-05,-3.36378e-05,-8.61085e-06,-4.21553e-05,-3.72973e-05,-4.27838e-05,-2.88666e-06,8.6215e-06,-5.65022e-05,7.05056e-06
3.871e+10,Capacitance,3.1806e-13,-3.63999e-14,-2.0441e-13,-1.25767e-14,3.18185e-13,-1.26188e-14,-2.04379e-13,3.089e-13,-6.47726e-15,3.08708e-13
3.881e+10,Resistance,135.301,119.862,131.819,112.608,135.256,112.605,131.721,132.424,105.138,132.349
3.881e+10,Inductance,6.71305e-09,2.01722e-09,4.53162e-09,1.68441e-09,6.71039e-09,1.68426e-09,4.53191e-09,6.69396e-09,1.42166e-09,6.69821e-09
3.881e+10,Conductance,-3.73981e-05,-4.05136e-05,-1.69537e-05,-4.96632e-05,-4.28299e-05,-5.02311e-05,-1.16826e-05,6.56381e-07,-6.48592e-05,-3.41877e-07
3.881e+10,Capacitance,3.18033e-13,-3.64169e-14,-2.0443e-13,-1.25945e-14,3.18153e-13,-1.2637e-14,-2.04393e-13,3.0886e-13,-6.49437e-15,3.08662e-13
3.891e+10,Resistance,136.795,121.344,133.272,114.045,136.744,114.04,133.172,133.831,106.531,133.751
3.891e+10,Inductance,6.71517e-09,2.01895e-09,4.53373e-09,1.68608e-09,6.71251e-09,1.68594e-09,4.53397e-09,6.69621e-09,1.42326e-09,6.70046e-09
3.891e+10,Conductance,-4.36144e-05,-4.76048e-05,-2.55599e-05,-5.74122e-05,-4.8561e-05,-5.79224e-05,-2.07534e-05,-7.64525e-06,-7.35086e-05,-8.05178e-06
3.891e+10,Capacitance,3.18005e-13,-3.64339e-14,-2.0445e-13,-1.26123e-14,3.18119e-13,-1.26553e-14,-2.04407e-13,3.08819e-13,-6.51154e-15,3.08615e-13
3.901e+10,Resistance,138.327,122.862,134.763,115.518,138.27,115.511,134.66,135.277,107.96,135.19
3.901e+10,Inductance,6.71724e-09,2.02062e-09,4.5358e-09,1.68768e-09,6.71459e-09,1.68757e-09,4.53598e-09,6.69841e-09,1.4248e-09,6.70267e-09
3.901e+10,Conductance,-5.00589e-05,-5.49188e-05,-3.44356e-05,-6.54112e-05,-5.45045e-05,-6.5867e-05,-3.01039e-05,-1.62993e-05,-8.24623e-05,-1.60969e-05
3.901e+10,Capacitance,3.17978e-13,-3.64508e-14,-2.0447e-13,-1.26302e-14,3.18086e-13,-1.26736e-14,-2.0442e-13,3.08778e-13,-6.52874e-15,3.08567e-13
3.911e+10,Resistance,139.901,124.419,136.294,117.028,139.837,117.02,136.189,136.763,109.426,136.67
3.911e+10,Inductance,6.71927e-09,2.02223e-09,4.53782e-09,1.68923e-09,6.71661e-09,1.68913e-09,4.53795e-09,6.70057e-09,1.42629e-09,6.70485e-09
3.911e+10,Conductance,-5.67453e-05,-6.24633e-05,-4.35871e-05,-7.36692e-05,-6.06748e-05,-7.40744e-05,-3.97389e-05,-2.53226e-05,-9.17327e-05,-2.44957e-05
3.911e+10,Capacitance,3.1795e-13,-3.64675e-14,-2.0449e-13,-1.2648e-14,3.18051e-13,-1.26919e-14,-2.04433e-13,3.08737e-13,-6.54595e-15,3.08519e-13
3.921e+10,Resistance,141.518,126.018,137.87,118.579,141.447,118.569,137.762,138.294,110.931,138.193
3.921e+10,Inductance,6.72123e-09,2.02378e-09,4.53978e-09,1.69071e-09,6.71857e-09,1.69063e-09,4.53986e-09,6.70269e-09,1.42771e-09,6.70698e-09
3.921e+10,Conductance,-6.36877e-05,-7.02464e-05,-5.30211e-05,-8.21958e-05,-6.70869e-05,-8.25544e-05,-4.96635e-05,-3.47327e-05,-0.000101333,-3.32675e-05
3.921e+10,Capacitance,3.17922e-13,-3.64842e-14,-2.0451e-13,-1.26659e-14,3.18017e-13,-1.27103e-14,-2.04446e-13,3.08695e-13,-6.56313e-15,3.08469e-13
3.931e+10,Resistance,143.183,127.661,139.491,120.174,143.104,120.162,139.38,139.871,112.48,139.762
3.931e+10,Inductance,6.72315e-09,2.02525e-09,4.54169e-09,1.69212e-09,6.72049e-09,1.69206e-09,4.54171e-09,6.70476e-09,1.42906e-09,6.70906e-09
3.931e+10,Conductance,-7.09012e-05,-7.82761e-05,-6.27446e-05,-9.10007e-05,-7.37565e-05,-9.13171e-05,-5.98829e-05,-4.45479e-05,-0.000111275,-4.24328e-05
3.931e+10,Capacitance,3.17893e-13,-3.65007e-14,-2.0453e-13,-1.26836e-14,3.17981e-13,-1.27286e-14,-2.04458e-13,3.08652e-13,-6.58024e-15,3.08419e-13
3.941e+10,Resistance,144.898,129.352,141.162,121.815,144.811,121.802,141.047,141.498,114.074,141.38
3.941e+10,Inductance,6.725e-09,2.02665e-09,4.54355e-09,1.69346e-09,6.72234e-09,1.69342e-09,4.5435e-09,6.70678e-09,1.43035e-09,6.7111e-09
3.941e+10,Conductance,-7.84013e-05,-8.65612e-05,-7.27647e-05,-0.000100094,-8.07e-05,-0.000100373,-7.04028e-05,-5.47879e-05,-0.000121574,-5.20129e-05
3.941e+10,Capacitance,3.17864e-13,-3.6517e-14,-2.0455e-13,-1.27013e-14,3.17945e-13,-1.27469e-14,-2.0447e-13,3.0861e-13,-6.59726e-15,3.08368e-13
3.951e+10,Resistance,146.667,131.093,142.885,123.506,146.571,123.492,142.766,143.177,115.717,143.051
3.951e+10,Inductance,6.72679e-09,2.02798e-09,4.54533e-09,1.69472e-09,6.72413e-09,1.69471e-09,4.54523e-09,6.70874e-09,1.43156e-09,6.71308e-09
3.951e+10,Conductance,-8.62045e-05,-9.51104e-05,-8.30891e-05,-0.000109487,-8.79347e-05,-0.000109734,-8.1229e-05,-6.54734e-05,-0.000132245,-6.20304e-05
3.951e+10,Capacitance,3.17835e-13,-3.65332e-14,-2.0457e-13,-1.27189e-14,3.17909e-13,-1.27651e-14,-2.04481e-13,3.08566e-13,-6.61412e-15,3.08316e-13
3.961e+10,Resistance,148.492,132.888,144.665,125.25,148.387,125.235,144.54,144.913,117.413,144.778
3.961e+10,Inductance,6.72851e-09,2.02922e-09,4.54706e-09,1.69591e-09,6.72584e-09,1.69591e-09,4.54689e-09,6.71063e-09,1.43269e-09,6.715e-09
3.961e+10,Conductance,-9.43281e-05,-0.000103933,-9.3726e-05,-0.000119189,-9.54787e-05,-0.00011941,-9.23678e-05,-7.6626e-05,-0.000143301,-7.25093e-05
3.961e+10,Capacitance,3.17806e-13,-3.65491e-14,-2.04589e-13,-1.27364e-14,3.17871e-13,-1.27833e-14,-2.04492e-13,3.08523e-13,-6.6308e-15,3.08263e-13
3.971e+10,Resistance,150.378,134.741,146.504,127.051,150.263,127.034,146.374,146.709,119.164,146.564
3.971e+10,Inductance,6.73015e-09,2.03037e-09,4.5487e-09,1.697e-09,6.72749e-09,1.69703e-09,4.54847e-09,6.71247e-09,1.43373e-09,6.71686e-09
3.971e+10,Conductance,-0.00010279,-0.00011304,-0.000104684,-0.000129214,-0.000103351,-0.000129415,-0.000103826,-8.82691e-05,-0.000154758,-8.34749e-05
3.971e+10,Capacitance,3.17776e-13,-3.65648e-14,-2.04609e-13,-1.27537e-14,3.17834e-13,-1.28013e-14,-2.04502e-13,3.08478e-13,-6.64724e-15,3.08209e-13
3.981e+10,Resistance,152.329,136.656,148.406,128.912,152.203,128.894,148.27,148.569,120.974,148.413
3.981e+10,Inductance,6.73172e-09,2.03142e-09,4.55027e-09,1.69799e-09,6.72905e-09,1.69805e-09,4.54997e-09,6.71423e-09,1.43468e-09,6.71865e-09
3.981e+10,Conductance,-0.00011161,-0.00012244,-0.000115973,-0.000139573,-0.000111573,-0.000139761,-0.000115611,-0.000100427,-0.000166634,-9.49539e-05
3.981e+10,Capacitance,3.17746e-13,-3.65802e-14,-2.04628e-13,-1.27708e-14,3.17795e-13,-1.28192e-14,-2.04511e-13,3.08434e-13,-6.6634e-15,3.08154e-13
3.991e+10,Resistance,154.348,138.636,150.376,130.837,154.211,130.818,150.234,150.497,122.848,150.329
3.991e+10,Inductance,6.73319e-09,2.03236e-09,4.55175e-09,1.69889e-09,6.73053e-09,1.69897e-09,4.55139e-09,6.7159e-09,1.43553e-09,6.72037e-09
3.991e+10,Conductance,-0.000120808,-0.000132145,-0.000127602,-0.000150281,-0.000120164,-0.000150462,-0.00012773,-0.000113126,-0.000178946,-0.000106975
3.991e+10,Capacitance,3.17716e-13,-3.65954e-14,-2.04647e-13,-1.27877e-14,3.17756e-13,-1.28368e-14,-2.0452e-13,3.08389e-13,-6.6792e-15,3.08099e-13
4.001e+10,Resistance,156.44,140.686,152.418,132.831,156.291,132.812,152.268,152.496,124.79,152.317
4.001e+10,Inductance,6.73456e-09,2.0332e-09,4.55314e-09,1.69967e-09,6.7319e-09,1.69977e-09,4.5527e-09,6.71749e-09,1.43627e-09,6.722e-09
4.001e+10,Conductance,-0.000130405,-0.000142167,-0.000139583,-0.00016135,-0.000129148,-0.000161533,-0.000140193,-0.000126395,-0.000191712,-0.000119568
4.001e+10,Capacitance,3.17685e-13,-3.66102e-14,-2.04665e-13,-1.28043e-14,3.17716e-13,-1.28543e-14,-2.04528e-13,3.08344e-13,-6.69459e-15,3.08042e-13
4.011e+10,Resistance,158.61,142.81,154.536,134.897,158.447,134.878,154.378,154.572,126.803,154.381
4.011e+10,Inductance,6.73583e-09,2.0339e-09,4.55442e-09,1.70032e-09,6.73317e-09,1.70046e-09,4.55391e-09,6.71898e-09,1.43688e-09,6.72353e-09
4.011e+10,Conductance,-0.000140425,-0.000152518,-0.000151928,-0.000172796,-0.000138548,-0.00017299,-0.000153008,-0.000140261,-0.000204952,-0.000132765
4.011e+10,Capacitance,3.17654e-13,-3.66246e-14,-2.04683e-13,-1.28205e-14,3.17676e-13,-1.28714e-14,-2.04536e-13,3.08298e-13,-6.70951e-15,3.07985e-13
4.021e+10,Resistance,160.861,145.012,156.734,137.041,160.685,137.021,156.568,156.729,128.892,156.525
4.021e+10,Inductance,6.73697e-09,2.03447e-09,4.55558e-09,1.70084e-09,6.73432e-09,1.70101e-09,4.555e-09,6.72037e-09,1.43736e-09,6.72496e-09
4.021e+10,Conductance,-0.000150889,-0.000163212,-0.000164648,-0.000184635,-0.000148389,-0.000184848,-0.000166186,-0.000154757,-0.000218686,-0.000146601
4.021e+10,Capacitance,3.17623e-13,-3.66386e-14,-2.04701e-13,-1.28364e-14,3.17635e-13,-1.28882e-14,-2.04542e-13,3.08252e-13,-6.72387e-15,3.07926e-13
4.031e+10,Resistance,163.199,147.298,159.018,139.266,163.009,139.247,158.842,158.972,131.063,158.755
4.031e+10,Inductance,6.73799e-09,2.03489e-09,4.55661e-09,1.70121e-09,6.73534e-09,1.7014e-09,4.55596e-09,6.72163e-09,1.43769e-09,6.72628e-09
4.031e+10,Conductance,-0.000161824,-0.000174261,-0.000177759,-0.000196884,-0.000158698,-0.000197127,-0.000179738,-0.000169916,-0.000232937,-0.000161111
4.031e+10,Capacitance,3.17592e-13,-3.66522e-14,-2.04719e-13,-1.28519e-14,3.17594e-13,-1.29047e-14,-2.04548e-13,3.08206e-13,-6.7376e-15,3.07867e-13
4.041e+10,Resistance,165.629,149.672,161.392,141.579,165.424,141.559,161.206,161.305,133.319,161.074
4.041e+10,Inductance,6.73885e-09,2.03514e-09,4.5575e-09,1.70142e-09,6.73622e-09,1.70164e-09,4.55678e-09,6.72275e-09,1.43785e-09,6.72746e-09
4.041e+10,Conductance,-0.000173255,-0.000185682,-0.000191276,-0.000209562,-0.000169503,-0.000209845,-0.000193677,-0.000185773,-0.000247727,-0.000176334
4.041e+10,Capacitance,3.17561e-13,-3.66652e-14,-2.04736e-13,-1.28669e-14,3.17551e-13,-1.29207e-14,-2.04552e-13,3.08159e-13,-6.7506e-15,3.07807e-13
4.051e+10,Resistance,168.156,152.139,163.862,143.983,167.935,143.964,163.665,163.734,135.665,163.489
4.051e+10,Inductance,6.73955e-09,2.0352e-09,4.55823e-09,1.70144e-09,6.73693e-09,1.70169e-09,4.55743e-09,6.72372e-09,1.43783e-09,6.7285e-09
4.051e+10,Conductance,-0.000185211,-0.000197491,-0.000205215,-0.000222688,-0.000180832,-0.000223022,-0.000208015,-0.000202366,-0.000263081,-0.000192312
4.051e+10,Capacitance,3.17529e-13,-3.66777e-14,-2.04753e-13,-1.28813e-14,3.17509e-13,-1.29362e-14,-2.04556e-13,3.08113e-13,-6.76277e-15,3.07746e-13
4.061e+10,Resistance,170.785,154.705,166.432,146.485,170.547,146.466,166.223,166.265,138.108,166.005
4.061e+10,Inductance,6.74007e-09,2.03506e-09,4.55878e-09,1.70125e-09,6.73746e-09,1.70154e-09,4.55791e-09,6.72452e-09,1.43761e-09,6.72937e-09
4.061e+10,Conductance,-0.00019772,-0.000209704,-0.000219594,-0.000236284,-0.000192716,-0.00023668,-0.000222768,-0.000219734,-0.000279025,-0.000209086
4.061e+10,Capacitance,3.17498e-13,-3.66896e-14,-2.04769e-13,-1.28951e-14,3.17465e-13,-1.29511e-14,-2.04559e-13,3.08066e-13,-6.774e-15,3.07684e-13
4.071e+10,Resistance,173.523,157.375,169.109,149.088,173.267,149.071,168.887,168.902,140.652,168.627
4.071e+10,Inductance,6.74038e-09,2.03469e-09,4.55913e-09,1.70084e-09,6.73779e-09,1.70116e-09,4.55819e-09,6.72514e-09,1.43717e-09,6.73006e-09
4.071e+10,Conductance,-0.000210812,-0.000222338,-0.000234433,-0.000250371,-0.000205189,-0.000250843,-0.000237951,-0.00023792,-0.000295584,-0.000226704
4.071e+10,Capacitance,3.17466e-13,-3.67008e-14,-2.04785e-13,-1.29083e-14,3.17421e-13,-1.29654e-14,-2.0456e-13,3.08019e-13,-6.78416e-15,3.07621e-13
4.081e+10,Resistance,176.373,160.154,171.898,151.8,176.099,151.783,171.662,171.651,143.302,171.36
4.081e+10,Inductance,6.74046e-09,2.03407e-09,4.55926e-09,1.70018e-09,6.73789e-09,1.70053e-09,4.55824e-09,6.72554e-09,1.43647e-09,6.73055e-09
4.081e+10,Conductance,-0.00022452,-0.000235414,-0.000249754,-0.000264973,-0.000218283,-0.000265535,-0.000253583,-0.000256969,-0.000312789,-0.000245214
4.081e+10,Capacitance,3.17435e-13,-3.67112e-14,-2.048e-13,-1.29206e-14,3.17377e-13,-1.29789e-14,-2.0456e-13,3.07971e-13,-6.79313e-15,3.07557e-13
4.091e+10,Resistance,179.343,163.047,174.803,154.624,179.049,154.609,174.553,174.518,146.064,174.211
4.091e+10,Inductance,6.74029e-09,2.03316e-09,4.55914e-09,1.69924e-09,6.73774e-09,1.69963e-09,4.55804e-09,6.7257e-09,1.43549e-09,6.7308e-09
4.091e+10,Conductance,-0.000238877,-0.000248951,-0.00026558,-0.000280115,-0.000232035,-0.000280782,-0.000269682,-0.000276927,-0.000330668,-0.000264668
4.091e+10,Capacitance,3.17403e-13,-3.67208e-14,-2.04815e-13,-1.2932e-14,3.17331e-13,-1.29916e-14,-2.04559e-13,3.07924e-13,-6.80073e-15,3.07492e-13
4.101e+10,Resistance,182.437,166.061,177.832,157.567,182.122,157.553,177.566,177.509,148.942,177.185
4.101e+10,Inductance,6.73983e-09,2.03194e-09,4.55874e-09,1.69798e-09,6.73731e-09,1.69841e-09,4.55757e-09,6.72559e-09,1.4342e-09,6.7308e-09
4.101e+10,Conductance,-0.000253916,-0.000262971,-0.000281936,-0.000295825,-0.000246481,-0.000296612,-0.00028627,-0.000297845,-0.000349253,-0.000285121
4.101e+10,Capacitance,3.17372e-13,-3.67295e-14,-2.04829e-13,-1.29424e-14,3.17286e-13,-1.30033e-14,-2.04556e-13,3.07877e-13,-6.80681e-15,3.07427e-13
4.111e+10,Resistance,185.661,169.199,180.989,160.633,185.325,160.621,180.706,180.628,151.943,180.287
4.111e+10,Inductance,6.73905e-09,2.03038e-09,4.55803e-09,1.69638e-09,6.73657e-09,1.69685e-09,4.55678e-09,6.72519e-09,1.43257e-09,6.73051e-09
4.111e+10,Conductance,-0.000269675,-0.000277496,-0.000298849,-0.00031213,-0.000261661,-0.000313054,-0.000303369,-0.000319776,-0.000368574,-0.000306632
4.111e+10,Capacitance,3.17341e-13,-3.67372e-14,-2.04842e-13,-1.29517e-14,3.1724e-13,-1.3014e-14,-2.04552e-13,3.0783e-13,-6.81117e-15,3.0736e-13
4.121e+10,Resistance,189.021,172.468,184.28,163.827,188.662,163.818,183.978,183.882,155.07,183.524
4.121e+10,Inductance,6.73792e-09,2.02842e-09,4.55698e-09,1.6944e-09,6.73548e-09,1.6949e-09,4.55566e-09,6.72445e-09,1.43055e-09,6.7299e-09
4.121e+10,Conductance,-0.000286191,-0.000292549,-0.00031635,-0.000329061,-0.000277615,-0.000330139,-0.000321004,-0.000342775,-0.000388665,-0.000329262
4.121e+10,Capacitance,3.1731e-13,-3.67437e-14,-2.04854e-13,-1.29597e-14,3.17193e-13,-1.30234e-14,-2.04546e-13,3.07784e-13,-6.81361e-15,3.07293e-13
4.131e+10,Resistance,192.521,175.872,187.709,167.155,192.139,167.148,187.389,187.275,158.329,186.899
4.131e+10,Inductance,6.7364e-09,2.02603e-09,4.55555e-09,1.69198e-09,6.734e-09,1.69252e-09,4.55414e-09,6.72335e-09,1.42809e-09,6.72893e-09
4.131e+10,Conductance,-0.000303503,-0.000308155,-0.00033447,-0.000346647,-0.000294384,-0.000347899,-0.000339202,-0.000366903,-0.000409559,-0.000353076
4.131e+10,Capacitance,3.1728e-13,-3.67489e-14,-2.04865e-13,-1.29662e-14,3.17146e-13,-1.30314e-14,-2.04538e-13,3.07737e-13,-6.81388e-15,3.07225e-13
4.141e+10,Resistance,196.167,179.415,191.282,170.62,195.76,170.616,190.942,190.812,161.724,190.419
4.141e+10,Inductance,6.73443e-09,2.02317e-09,4.55368e-09,1.68908e-09,6.73208e-09,1.68967e-09,4.5522e-09,6.72182e-09,1.42516e-09,6.72755e-09
4.141e+10,Conductance,-0.00032165,-0.00032434,-0.000353245,-0.000364922,-0.000312013,-0.000366368,-0.000357991,-0.000392221,-0.00043129,-0.000378144
4.141e+10,Capacitance,3.1725e-13,-3.67527e-14,-2.04875e-13,-1.29712e-14,3.17098e-13,-1.30379e-14,-2.04527e-13,3.07691e-13,-6.81172e-15,3.07156e-13
4.151e+10,Resistance,199.963,183.102,195.004,174.227,199.53,174.226,194.642,194.499,165.258,194.088
4.151e+10,Inductance,6.73198e-09,2.01977e-09,4.55134e-09,1.68566e-09,6.72969e-09,1.68629e-09,4.54979e-09,6.71984e-09,1.4217e-09,6.72573e-09
4.151e+10,Conductance,-0.000340675,-0.00034113,-0.000372711,-0.000383919,-0.000330547,-0.000385581,-0.000377403,-0.000418795,-0.000453891,-0.000404539
4.151e+10,Capacitance,3.17221e-13,-3.6755e-14,-2.04884e-13,-1.29743e-14,3.17051e-13,-1.30426e-14,-2.04515e-13,3.07646e-13,-6.80684e-15,3.07087e-13
4.161e+10,Resistance,203.913,186.935,198.877,177.978,203.452,177.981,198.493,198.339,168.935,197.91
4.161e+10,Inductance,6.72898e-09,2.01579e-09,4.54847e-09,1.68165e-09,6.72676e-09,1.68232e-09,4.54684e-09,6.71735e-09,1.41765e-09,6.7234e-09
4.161e+10,Conductance,-0.000360618,-0.000358552,-0.000392909,-0.000403673,-0.000350032,-0.000405573,-0.000397472,-0.000446694,-0.000477396,-0.000432338
4.161e+10,Capacitance,3.17193e-13,-3.67555e-14,-2.04891e-13,-1.29755e-14,3.17003e-13,-1.30454e-14,-2.045e-13,3.07602e-13,-6.79892e-15,3.07017e-13
4.171e+10,Resistance,208.019,190.917,202.906,181.875,207.53,181.883,202.499,202.336,172.757,201.889
4.171e+10,Inductance,6.72538e-09,2.01115e-09,4.54502e-09,1.67698e-09,6.72323e-09,1.6777e-09,4.54331e-09,6.71428e-09,1.41294e-09,6.72053e-09
4.171e+10,Conductance,-0.000381524,-0.000376635,-0.000413882,-0.000424217,-0.000370516,-0.000426381,-0.000418232,-0.000475992,-0.000501837,-0.000461624
4.171e+10,Capacitance,3.17166e-13,-3.67541e-14,-2.04898e-13,-1.29743e-14,3.16954e-13,-1.3046e-14,-2.04483e-13,3.07558e-13,-6.78758e-15,3.06947e-13
4.181e+10,Resistance,212.284,195.05,207.092,185.921,211.766,185.933,206.66,206.491,176.724,206.027
4.181e+10,Inductance,6.72112e-09,2.00579e-09,4.54091e-09,1.6716e-09,6.71905e-09,1.67237e-09,4.53914e-09,6.71059e-09,1.40751e-09,6.71704e-09
4.181e+10,Conductance,-0.000403437,-0.000395406,-0.000435674,-0.000445587,-0.000392046,-0.000448043,-0.000439723,-0.000506764,-0.000527242,-0.000492483
4.181e+10,Capacitance,3.1714e-13,-3.67506e-14,-2.04902e-13,-1.29706e-14,3.16906e-13,-1.3044e-14,-2.04462e-13,3.07516e-13,-6.77243e-15,3.06875e-13
4.191e+10,Resistance,216.708,199.332,211.436,190.114,216.161,190.13,210.979,210.807,180.836,210.326
4.191e+10,Inductance,6.71612e-09,1.99964e-09,4.53609e-09,1.66541e-09,6.71415e-09,1.66623e-09,4.53424e-09,6.7062e-09,1.40128e-09,6.71287e-09
4.191e+10,Conductance,-0.000426399,-0.000414893,-0.000458336,-0.000467818,-0.000414674,-0.000470594,-0.000461984,-0.000539093,-0.000553639,-0.000525006
4.191e+10,Capacitance,3.17115e-13,-3.67447e-14,-2.04905e-13,-1.2964e-14,3.16858e-13,-1.30393e-14,-2.04438e-13,3.07475e-13,-6.75302e-15,3.06804e-13
4.201e+10,Resistance,221.292,203.762,215.939,194.453,220.714,194.475,215.455,215.283,185.091,214.785
4.201e+10,Inductance,6.71031e-09,1.99261e-09,4.53048e-09,1.65835e-09,6.70845e-09,1.65923e-09,4.52856e-09,6.70104e-09,1.39417e-09,6.70796e-09
4.201e+10,Conductance,-0.000450456,-0.000435125,-0.000481918,-0.000490944,-0.000438448,-0.000494071,-0.000485059,-0.000573063,-0.000581051,-0.000559293
4.201e+10,Capacitance,3.17092e-13,-3.67362e-14,-2.04905e-13,-1.29542e-14,3.16809e-13,-1.30314e-14,-2.04411e-13,3.07436e-13,-6.72883e-15,3.06732e-13
4.211e+10,Resistance,226.032,208.337,220.598,198.933,225.422,198.961,220.086,219.918,189.485,219.405
4.211e+10,Inductance,6.70361e-09,1.98461e-09,4.524e-09,1.65033e-09,6.70187e-09,1.65126e-09,4.52202e-09,6.69504e-09,1.38609e-09,6.70223e-09
4.211e+10,Conductance,-0.000475651,-0.000456128,-0.000506477,-0.000514995,-0.000463419,-0.000518508,-0.000508993,-0.000608764,-0.000609492,-0.000595445
4.211e+10,Capacitance,3.1707e-13,-3.67247e-14,-2.04904e-13,-1.29408e-14,3.16761e-13,-1.30201e-14,-2.04379e-13,3.07398e-13,-6.69933e-15,3.0666e-13
4.221e+10,Resistance,230.925,213.05,225.409,203.55,230.283,203.584,224.869,224.708,194.011,224.181
4.221e+10,Inductance,6.69594e-09,1.97556e-09,4.51657e-09,1.64124e-09,6.69434e-09,1.64223e-09,4.51452e-09,6.68812e-09,1.37694e-09,6.69559e-09
4.221e+10,Conductance,-0.000502028,-0.000477928,-0.000532068,-0.00054,-0.000489637,-0.000543937,-0.000533833,-0.00064629,-0.000638973,-0.000633575
4.221e+10,Capacitance,3.17051e-13,-3.67099e-14,-2.04899e-13,-1.29234e-14,3.16712e-13,-1.30048e-14,-2.04343e-13,3.07362e-13,-6.66387e-15,3.06587e-13
4.231e+10,Resistance,235.963,217.893,230.366,208.293,235.288,208.334,229.798,229.649,198.661,229.109
4.231e+10,Inductance,6.68721e-09,1.96534e-09,4.5081e-09,1.63099e-09,6.68575e-09,1.63204e-09,4.50599e-09,6.68018e-09,1.36662e-09,6.68798e-09
4.231e+10,Conductance,-0.000529629,-0.000500547,-0.000558754,-0.000565984,-0.000517153,-0.000570386,-0.000559628,-0.000685742,-0.000669492,-0.0006738
